bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,island,sex,species
58.2,15.3,172.9,6108.0,0.0,1.0,1
53.8,13.9,225.8,4623.0,,1.0,1
34.2,16.3,193.1,3717.0,0.0,0.0,0
41.7,16.1,186.2,5940.0,0.0,0.0,1
33.5,16.0,212.5,4168.0,1.0,0.0,1
41.5,19.2,171.5,5781.0,2.0,0.0,1
39.6,15.4,227.5,4510.0,1.0,0.0,1
34.3,17.5,170.8,5516.0,2.0,1.0,0
40.2,17.2,204.3,5946.0,2.0,1.0,1
44.1,16.5,194.4,4667.0,0.0,0.0,0
43.6,17.3,210.5,4873.0,0.0,1.0,1
58.1,14.7,189.1,5956.0,0.0,1.0,1
33.2,15.6,185.0,3572.0,2.0,0.0,0
50.9,,201.9,6125.0,2.0,,1
35.8,19.3,209.3,5435.0,1.0,1.0,0
49.8,13.5,180.0,5940.0,2.0,0.0,1
58.4,16.2,212.0,3523.0,2.0,0.0,1
55.4,13.7,230.9,5520.0,0.0,0.0,1
,15.5,213.9,2828.0,0.0,1.0,0
52.3,16.7,231.1,3593.0,0.0,1.0,0
43.9,13.1,216.5,5648.0,1.0,0.0,1
39.3,17.3,189.1,2985.0,2.0,1.0,1
51.0,15.9,194.8,4362.0,2.0,1.0,1
54.0,14.6,209.7,4146.0,0.0,1.0,1
46.1,21.9,189.0,3813.0,2.0,1.0,0
47.9,13.7,210.3,4177.0,1.0,0.0,1
46.8,18.6,202.0,3429.0,1.0,0.0,0
39.5,19.9,230.5,3139.0,0.0,0.0,0
43.1,19.4,201.5,3987.0,2.0,0.0,0
57.4,20.6,195.0,3245.0,0.0,0.0,0
48.7,19.1,177.3,5606.0,2.0,1.0,1
50.2,20.6,176.1,3636.0,1.0,0.0,0
45.5,20.0,181.3,5392.0,2.0,0.0,1
36.7,19.8,177.6,4573.0,2.0,0.0,0
52.7,15.5,190.6,4299.0,2.0,0.0,1
42.2,17.9,217.5,2956.0,2.0,0.0,1
35.7,15.3,192.6,6269.0,2.0,0.0,1
54.5,13.8,182.8,6181.0,1.0,0.0,1
40.5,19.3,196.1,5109.0,2.0,1.0,1
36.9,17.2,202.7,5574.0,2.0,0.0,1
59.5,18.4,203.7,5330.0,1.0,0.0,1
48.4,17.8,176.8,5086.0,2.0,0.0,1
52.9,14.4,211.3,4045.0,0.0,1.0,0
42.5,17.0,203.6,3352.0,2.0,0.0,0
38.1,21.8,190.3,4445.0,0.0,1.0,0
41.6,20.7,229.8,6119.0,0.0,1.0,1
32.3,14.7,228.2,2774.0,0.0,1.0,0
59.7,21.8,208.7,3984.0,0.0,1.0,0
40.8,13.9,220.4,5386.0,2.0,1.0,1
34.7,15.4,234.7,2951.0,2.0,1.0,1
59.3,17.2,179.9,4147.0,2.0,0.0,1
42.4,19.3,193.1,3632.0,0.0,1.0,0
56.9,16.3,175.4,6156.0,2.0,0.0,1
45.1,20.7,177.8,3261.0,1.0,0.0,0
36.0,17.3,217.9,4192.0,1.0,0.0,1
46.1,,180.4,4000.0,2.0,1.0,0
52.0,16.2,223.3,4240.0,2.0,,1
,19.2,233.0,4670.0,1.0,0.0,0
56.4,15.6,220.1,6049.0,0.0,0.0,1
58.4,16.1,190.8,3190.0,1.0,0.0,0
35.4,20.4,201.7,5100.0,1.0,1.0,0
51.5,16.3,199.4,4530.0,2.0,0.0,1
49.8,16.5,199.0,6010.0,0.0,0.0,0
40.8,21.6,230.9,4378.0,0.0,0.0,0
57.0,17.9,190.3,3497.0,1.0,0.0,1
51.0,13.1,181.0,5689.0,1.0,0.0,1
42.7,17.9,224.7,3064.0,2.0,1.0,1
34.8,21.1,179.0,4086.0,0.0,1.0,0
59.2,20.4,178.6,3231.0,0.0,0.0,0
45.9,15.6,182.7,4688.0,1.0,0.0,0
35.6,21.8,221.2,5605.0,0.0,1.0,0
44.0,14.8,228.8,4491.0,0.0,0.0,1
40.3,13.8,201.6,4698.0,2.0,0.0,1
34.3,19.4,171.1,3719.0,2.0,1.0,0
34.9,18.1,231.4,5204.0,2.0,1.0,1
47.7,20.0,186.4,3197.0,0.0,1.0,0
45.6,20.5,199.1,3460.0,0.0,0.0,0
52.3,16.7,181.5,6035.0,2.0,0.0,1
38.2,,180.2,5973.0,0.0,0.0,0
57.6,17.4,190.0,4307.0,2.0,1.0,1
45.0,17.8,172.9,5389.0,1.0,1.0,0
58.3,18.6,229.1,4467.0,2.0,1.0,1
54.7,18.5,207.4,3956.0,,1.0,1
60.0,16.7,173.7,5010.0,1.0,1.0,0
,13.7,199.8,3471.0,0.0,1.0,1
56.9,17.4,186.8,4526.0,1.0,0.0,1
57.9,21.9,231.9,4103.0,0.0,0.0,0
34.7,15.7,,5321.0,1.0,1.0,0
33.5,13.8,192.3,4194.0,1.0,1.0,0
35.8,,199.1,2919.0,0.0,0.0,0
59.0,19.9,178.1,3094.0,0.0,0.0,0
52.8,20.5,231.8,3555.0,2.0,1.0,1
46.8,19.2,210.4,4946.0,1.0,0.0,1
35.3,16.4,189.1,5391.0,1.0,0.0,0
37.9,16.1,224.4,4392.0,0.0,0.0,1
46.7,16.9,205.1,4215.0,0.0,1.0,0
50.8,18.1,186.0,5109.0,2.0,1.0,1
39.2,17.6,175.5,5406.0,2.0,0.0,0
40.3,20.1,227.7,4832.0,0.0,0.0,0
37.9,14.8,207.5,5056.0,0.0,0.0,1
51.7,17.8,221.9,3591.0,1.0,1.0,1
43.0,18.0,210.3,4855.0,1.0,1.0,0
36.6,17.3,230.4,5743.0,2.0,1.0,1
53.7,14.2,227.7,4366.0,0.0,1.0,1
54.3,19.6,230.6,3081.0,1.0,1.0,0
51.4,21.0,216.4,5837.0,0.0,0.0,1
40.7,17.2,211.5,3722.0,1.0,1.0,0
54.4,13.8,200.4,3757.0,1.0,1.0,1
38.6,21.6,209.9,5768.0,2.0,0.0,1
58.1,15.7,228.1,3379.0,2.0,1.0,1
41.6,19.9,214.7,2754.0,1.0,0.0,0
40.9,15.3,176.2,5501.0,1.0,1.0,1
52.0,13.6,213.7,3789.0,0.0,0.0,1
39.3,20.0,184.3,4474.0,1.0,0.0,0
35.0,16.6,200.4,6140.0,0.0,0.0,0
46.2,14.0,182.1,5992.0,,0.0,1
38.3,13.5,227.2,2835.0,2.0,0.0,1
54.2,14.2,207.6,4213.0,1.0,1.0,1
53.6,19.9,205.5,4472.0,0.0,0.0,1
58.7,13.4,228.2,3780.0,2.0,1.0,1
38.6,14.1,181.0,6290.0,0.0,0.0,0
51.3,13.3,202.5,4642.0,1.0,0.0,0
32.9,15.7,184.3,3042.0,1.0,1.0,0
52.5,16.3,201.1,5924.0,0.0,0.0,1
47.1,21.2,174.3,4705.0,0.0,1.0,0
51.8,16.2,209.6,2740.0,2.0,1.0,0
34.5,17.9,170.4,5723.0,2.0,0.0,0
37.3,15.5,225.8,5059.0,2.0,0.0,1
51.8,14.7,213.7,3445.0,2.0,1.0,1
52.5,20.2,214.9,5251.0,0.0,1.0,0
42.2,18.6,181.2,4982.0,0.0,0.0,0
36.1,19.5,175.1,4646.0,1.0,1.0,0
32.4_err,19.1,222.1,4874.0,2.0,0.0,1
59.0,15.1,217.7,3273.0,0.0,0.0,1
51.3,18.1,210.3,5137.0,1.0,1.0,1
45.6,20.3,230.4,5590.0,2.0,0.0,1
51.7,21.1,229.4,5212.0,1.0,0.0,1
54.0,15.1,224.7,2867.0,2.0,0.0,1
54.3,19.6,174.1,5430.0,0.0,0.0,0
32.7,18.2,234.8,5390.0,0.0,0.0,0
49.6,19.1,188.8,4247.0,1.0,1.0,0
59.9,20.4,187.0,5370.0,1.0,1.0,1
33.6_err,,220.5,3928.0,1.0,1.0,1
42.6,14.0,184.0,5484.0,2.0,1.0,0
58.4,18.8,198.4,4114.0,1.0,0.0,1
49.5,18.7,179.0,2780.0,0.0,0.0,0
33.8,19.6,178.6,5370.0,0.0,0.0,0
57.9,15.8,184.8,5795.0,0.0,1.0,1
33.4,14.9,224.9,4356.0,1.0,0.0,0
47.9,21.8,182.3,4991.0,0.0,0.0,0
56.5,17.4,233.1,3242.0,1.0,0.0,1
55.5,15.8,210.7,4296.0,2.0,1.0,1
57.2,14.8,220.7,4298.0,1.0,0.0,1
49.0,14.0,192.6,2875.0,2.0,1.0,1
53.5,14.7,209.9,5625.0,0.0,0.0,1
48.3,21.3,182.2,5082.0,0.0,1.0,0
52.8,15.1,212.3,3749.0,1.0,1.0,1
34.2_err,20.7,181.1,5114.0,0.0,1.0,0
47.1,18.0,183.5,5085.0,1.0,1.0,1
54.8,16.5,182.6,3144.0,1.0,0.0,1
43.9,14.4,195.1,3035.0,0.0,0.0,0
42.9,13.5,208.1,4435.0,1.0,1.0,1
32.2,15.5,176.6,3449.0,1.0,1.0,0
48.1,13.7,213.4,3091.0,1.0,1.0,1
39.4,17.1,223.6,5181.0,1.0,1.0,0
43.4,19.6,227.2,3133.0,1.0,1.0,0
54.1,16.6,202.2,6047.0,2.0,1.0,1
47.7,18.4,218.6,2799.0,1.0,1.0,1
39.0,21.3,196.1,5708.0,2.0,1.0,1
53.2,17.7,225.7,4208.0,2.0,0.0,1
39.1,15.3,231.0,3982.0,0.0,1.0,1
36.3,17.9,216.7,3007.0,1.0,0.0,0
41.1,20.3,201.1,4575.0,2.0,1.0,0
37.6,18.6,222.8,5674.0,2.0,0.0,1
38.0,19.3,223.9,4743.0,2.0,1.0,1
42.8,15.6,194.5,5190.0,0.0,1.0,0
33.3,14.9,208.3,3572.0,2.0,1.0,0
39.4,21.2,190.8,4372.0,2.0,0.0,0
44.8,21.2,202.8,6128.0,1.0,0.0,1
32.0,21.5,183.9,5161.0,1.0,0.0,0
46.6,19.6,227.3,3212.0,1.0,1.0,0
53.5,19.7,226.3,4553.0,0.0,1.0,1
40.9,13.6,208.0,3746.0,1.0,1.0,0
48.4,18.3,227.9,5241.0,2.0,0.0,1
49.6,13.3,198.5,5549.0,1.0,0.0,1
46.4,16.4,188.9,4950.0,1.0,1.0,1
54.9,19.6,218.9,5423.0,2.0,0.0,1
38.4,21.2,198.0,4497.0,2.0,1.0,1
39.2,21.2,187.3,5286.0,1.0,1.0,0
53.1,15.4,225.6,6081.0,2.0,0.0,1
48.7,17.5,213.6,4792.0,1.0,0.0,1
33.4,15.5,233.2,4613.0,2.0,0.0,1
45.3,20.3,213.0,3625.0,2.0,1.0,1
55.1,14.1,176.6,3984.0,2.0,1.0,1
37.4,20.8,188.4,4100.0,1.0,0.0,0
54.5,15.6,193.9,3747.0,2.0,1.0,0
58.5,21.7,215.7,3091.0,2.0,0.0,0
36.0,17.3,213.5,3220.0,0.0,0.0,0
41.9,21.5,196.2,4339.0,1.0,0.0,1
49.9,14.9,200.7,5073.0,0.0,1.0,1
55.0,13.7,227.0,5717.0,1.0,,1
56.7,13.1,223.3,5598.0,0.0,1.0,1
41.0,13.7,228.4,5521.0,0.0,0.0,1
40.6,16.6,218.8,5901.0,0.0,0.0,0
54.1,13.0,219.7,4584.0,2.0,1.0,1
35.9,15.0,187.7,3131.0,2.0,0.0,0
55.5,17.3,173.8,3486.0,1.0,1.0,1
34.3,19.3,229.2,4931.0,1.0,1.0,1
43.6,20.3,231.8,5704.0,2.0,1.0,1
36.1,14.6,192.2,6208.0,2.0,1.0,1
46.6,,215.9,5022.0,2.0,0.0,1
36.1,20.4,200.5,,1.0,1.0,0
44.1,18.2,182.7,3567.0,1.0,0.0,0
41.9,19.2,187.6,5204.0,0.0,0.0,0
58.5,19.3,191.9,5615.0,1.0,1.0,1
36.8,19.3,222.5,,1.0,1.0,1
56.4,19.2,192.8,5762.0,1.0,0.0,1
59.5,,233.2,4189.0,1.0,0.0,1
43.7,21.5,221.0,5225.0,,1.0,1
39.2,14.7,172.7,2976.0,0.0,1.0,0
40.8,21.9,222.0,6225.0,2.0,0.0,0
47.9,13.6,178.1,4375.0,0.0,0.0,0
48.1,21.2,188.4,3701.0,2.0,0.0,1
38.8,16.3,192.9,5334.0,0.0,1.0,0
55.8,21.5,181.8,4739.0,0.0,1.0,0
35.1,18.5,184.2,3387.0,1.0,1.0,0
49.9,16.4,219.0,6135.0,0.0,1.0,1
32.2,17.5,227.8,3042.0,2.0,0.0,1
49.2,17.0,181.5,2751.0,0.0,1.0,0
41.4,14.6,170.1,4840.0,1.0,1.0,1
57.1,18.4,222.6,5328.0,1.0,0.0,1
50.1,18.0,205.8,5426.0,2.0,0.0,1
42.5,18.8,218.5,4350.0,0.0,0.0,0
40.6,21.0,205.7,5413.0,1.0,0.0,0
57.7,13.4,234.5,2789.0,2.0,0.0,1
53.9,18.3,200.6,3862.0,1.0,1.0,1
59.1,13.1,185.1,5156.0,0.0,0.0,1
37.7,16.7,229.5,2795.0,2.0,1.0,0
32.2,21.2,201.9,2768.0,2.0,0.0,0
42.1,13.9,172.4,3769.0,1.0,1.0,0
44.1,17.6,221.2,3009.0,0.0,1.0,0
34.6,15.3,234.4,3554.0,2.0,0.0,1
32.3,20.1,183.8,2793.0,1.0,1.0,0
34.6,17.2,213.3,,1.0,0.0,0
48.9,18.3,223.6,2879.0,1.0,0.0,1
54.6,15.5,226.7,5405.0,0.0,1.0,1
41.7,14.3,187.0,5860.0,,0.0,1
48.6,20.3,196.8,4923.0,2.0,0.0,0
49.6,18.5,209.2,5820.0,1.0,1.0,1
57.9,15.1,178.3,4778.0,1.0,0.0,1
52.7,16.5,207.6,4938.0,1.0,0.0,1
42.1,15.7,197.8,5998.0,1.0,1.0,1
39.0,18.5,181.8,6144.0,0.0,0.0,0
51.2,19.2,223.2,5545.0,2.0,0.0,1
59.2,13.9,200.2,2884.0,2.0,0.0,1
44.4,19.9,192.7,2895.0,2.0,0.0,1
41.1,21.7,206.8,5649.0,2.0,1.0,0
45.1,16.3,191.4,4648.0,1.0,0.0,0
55.7,14.1,200.9,3227.0,1.0,0.0,1
45.8,19.6,170.6,3932.0,0.0,1.0,0
44.7,19.4,222.7,4750.0,2.0,0.0,0
59.6,20.6,226.8,2768.0,0.0,0.0,0
36.9,14.2,226.1,4319.0,0.0,0.0,0
41.3,17.7,200.3,4203.0,1.0,0.0,0
48.0,16.4,217.7,5503.0,1.0,0.0,1
51.9,15.6,205.4,4707.0,1.0,1.0,1
32.5,17.9,177.9,5624.0,1.0,0.0,0
59.4,13.9,179.9,4382.0,1.0,1.0,1
48.4,18.9,220.4,3001.0,2.0,0.0,0
38.8,15.2,207.1,4525.0,0.0,0.0,0
36.2,17.3,197.1,5931.0,2.0,0.0,0
41.2,18.5,201.4,4195.0,1.0,0.0,1
38.5,14.9,187.8,2810.0,2.0,1.0,0
50.3,,197.4,4371.0,0.0,0.0,0
51.0,13.5,193.4,3133.0,1.0,0.0,1
40.3,20.4,193.8,5254.0,2.0,0.0,1
48.6,17.7,199.2,5349.0,0.0,1.0,1
36.3,20.9,178.4,3447.0,0.0,1.0,0
56.9,19.7,233.1,3211.0,2.0,0.0,1
58.8,17.9,189.8,4196.0,2.0,0.0,1
51.7,20.8,188.7,5202.0,1.0,0.0,1
47.3,20.3,181.5,5197.0,2.0,0.0,0
37.5,16.5,223.5,5477.0,1.0,0.0,0
,19.3,185.2,4223.0,2.0,0.0,0
39.1,13.2,213.4,6023.0,2.0,1.0,1
36.1,16.3,217.6,,2.0,1.0,1
56.1,18.0,224.6,5494.0,2.0,1.0,1
48.8,13.4,232.7,5710.0,1.0,0.0,1
46.5,13.5,184.4,3989.0,0.0,1.0,0
56.0,18.6,,5208.0,1.0,0.0,1
33.1,20.2,178.1,5420.0,0.0,1.0,0
37.2,14.4,217.3,3364.0,1.0,0.0,0
59.5,17.5,185.8,6095.0,2.0,1.0,1
53.0,21.8,182.0,5962.0,1.0,0.0,0
52.6,18.4,179.0,5392.0,1.0,1.0,0
37.9,21.6,219.3,4382.0,2.0,0.0,0
33.4,20.4,222.2,5471.0,0.0,1.0,1
37.6,21.3,224.0,3307.0,0.0,,0
,21.8,209.9,4807.0,2.0,0.0,0
53.6,21.0,217.0,5296.0,1.0,0.0,1
53.8,16.8,201.1,5274.0,2.0,0.0,0
58.0,13.0,181.8,4305.0,1.0,1.0,1
58.0,19.7,202.1,4343.0,2.0,0.0,0
54.7,20.1,188.0,4680.0,0.0,1.0,0
53.6,15.0,174.5,5940.0,1.0,1.0,1
52.4,16.1,197.5,4048.0,1.0,1.0,1
52.5,13.5,226.0,4338.0,2.0,1.0,1
35.1,16.4,222.1,2844.0,0.0,0.0,0
32.9,16.6,218.6,4297.0,1.0,1.0,0
53.0,21.2,230.2,4509.0,1.0,1.0,1
54.8,17.5,192.7,2891.0,2.0,0.0,0
50.2,20.4,204.8,5398.0,1.0,0.0,0
46.1,14.5,171.6,4881.0,2.0,0.0,0
59.0,21.3,199.3,4705.0,1.0,1.0,0
54.1,19.0,203.5,4419.0,0.0,1.0,1
43.9,13.1,195.4,5064.0,1.0,0.0,0
40.6,18.0,227.5,,0.0,0.0,1
37.2,13.0,192.4,4030.0,1.0,0.0,0
45.2,21.2,206.6,5083.0,2.0,0.0,0
32.5,16.5,174.8,2705.0,0.0,1.0,0
59.0,15.1,182.8,3233.0,0.0,1.0,1
59.0,17.2,201.5,6277.0,0.0,1.0,1
,13.2,198.5,3812.0,2.0,1.0,1
52.9,17.3,178.4,5371.0,0.0,0.0,0
35.6,13.6,185.0,5872.0,0.0,1.0,0
46.1,20.5,181.4,4100.0,0.0,0.0,0
55.6,20.1,202.5,4467.0,0.0,1.0,1
43.2,13.8,177.0,4109.0,1.0,0.0,1
59.4,18.6,207.8,5323.0,1.0,0.0,1
48.0,21.1,219.8,4784.0,0.0,1.0,1
39.8,21.0,226.1,6081.0,1.0,,1
38.9,21.3,187.3,5449.0,,0.0,0
56.1,18.0,198.9,3559.0,2.0,0.0,1
48.0,14.4,220.2,4252.0,0.0,0.0,1
50.2,17.1,174.7,5868.0,1.0,1.0,0
36.2,15.0,176.9,3631.0,2.0,0.0,0
43.8,21.7,192.2,5882.0,0.0,0.0,0
38.0,16.5,201.0,3672.0,1.0,0.0,0
57.9,20.8,206.4,4684.0,1.0,0.0,1
59.7,20.3,209.2,5024.0,1.0,0.0,1
59.6,19.2,190.8,4468.0,2.0,0.0,1
35.7,13.2,228.7,,2.0,0.0,1
46.0,,210.5,4596.0,1.0,0.0,1
37.4,18.7,179.3,2947.0,2.0,0.0,0
41.0,17.8,192.4,3626.0,2.0,0.0,0
33.6,21.6,226.0,2765.0,0.0,0.0,0
39.7,15.4,189.1,2734.0,2.0,1.0,0
43.1,13.4,188.8,4849.0,2.0,1.0,1
53.2,15.0,190.1,4052.0,1.0,0.0,0
54.9,21.7,178.6,3219.0,0.0,0.0,0
55.7,21.2,200.7,3281.0,2.0,0.0,1
43.4,17.5,231.2,3962.0,1.0,1.0,0
39.6,18.4,170.5,5690.0,0.0,1.0,0
57.3,18.3,183.3,6056.0,2.0,1.0,1
57.2,15.3,186.6,3472.0,0.0,0.0,0
33.3,15.3,230.1,5070.0,2.0,1.0,1
59.0,13.7,183.6,5336.0,1.0,1.0,1
42.7,21.4,200.0,4715.0,2.0,0.0,0
34.7,13.0,224.9,3233.0,0.0,1.0,0
32.4,16.9,197.5,4001.0,0.0,0.0,0
55.3,18.8,195.1,3101.0,1.0,0.0,0
41.3,18.2,184.5,3287.0,2.0,1.0,0
53.8,18.8,229.6,5329.0,0.0,1.0,1
47.7,17.9,217.1,5477.0,1.0,0.0,1
59.4,15.7,178.5,4352.0,1.0,,1
41.0,20.9,171.3,4161.0,0.0,1.0,0
55.6,14.4,212.1,4518.0,0.0,1.0,1
55.5,21.3,176.3,3551.0,1.0,1.0,0
48.5,19.9,234.9,2805.0,0.0,0.0,0
45.2,16.0,174.5,4216.0,2.0,,1
36.7,17.2,,,1.0,0.0,0
49.8,13.1,221.2,3732.0,2.0,0.0,1
58.4,20.4,225.5,5855.0,1.0,1.0,1
34.3,18.4,217.5,5080.0,0.0,1.0,1
56.3,17.3,192.4,5797.0,0.0,1.0,0
45.8,16.4,187.3,3212.0,1.0,1.0,0
48.7,14.0,184.6,4614.0,0.0,,0
55.2,19.9,223.0,3226.0,2.0,1.0,1
49.6,20.1,211.9,6076.0,0.0,0.0,0
54.6,18.8,191.2,5601.0,0.0,0.0,0
46.9,15.6,210.0,4831.0,0.0,0.0,1
53.6,16.1,173.9,5742.0,0.0,1.0,1
35.7,14.6,219.6,4580.0,2.0,0.0,0
56.6,19.0,,3814.0,0.0,0.0,0
38.1,21.4,206.0,5593.0,1.0,0.0,0
35.6,20.4,203.2,4059.0,2.0,0.0,1
53.9,19.0,170.9,4284.0,1.0,0.0,0
52.0,19.6,217.0,6294.0,1.0,1.0,1
55.4,16.6,194.6,3613.0,2.0,1.0,1
44.7,16.0,184.4,4784.0,1.0,1.0,0
54.0,18.5,210.2,2828.0,2.0,0.0,0
38.9,21.8,179.0,4823.0,2.0,0.0,1
38.4,21.4,220.0,5352.0,2.0,0.0,1
52.9,21.3,196.3,2824.0,1.0,0.0,0
45.6,15.9,183.9,4464.0,1.0,1.0,0
43.7,14.8,181.3,5831.0,1.0,0.0,1
52.4,19.2,217.7,4315.0,2.0,0.0,1
46.9,19.5,206.6,3445.0,0.0,1.0,0
44.0,21.8,234.1,3285.0,0.0,0.0,0
51.9,19.4,207.7,4982.0,0.0,1.0,0
53.8,19.3,202.3,6293.0,0.0,0.0,1
35.3,14.5,189.7,6292.0,1.0,1.0,0
44.2,16.3,172.6,2978.0,2.0,1.0,0
33.3,19.6,190.0,5752.0,2.0,1.0,0
51.9,14.2,194.5,5434.0,,1.0,1
47.2,14.5,192.7,4857.0,1.0,1.0,1
49.7,15.6,229.9,5271.0,0.0,0.0,1
56.4,20.6,178.7,3083.0,,0.0,0
55.7,18.9,208.4,5452.0,2.0,0.0,1
45.1,16.1,183.2,4688.0,1.0,0.0,0
33.5,16.1,180.8,5770.0,0.0,0.0,0
42.8,13.5,184.5,4697.0,1.0,0.0,0
59.5,21.2,177.3,5257.0,0.0,0.0,0
51.5,17.3,189.0,5894.0,2.0,1.0,1
58.7,16.1,175.1,4869.0,2.0,1.0,1
58.8,17.3,173.2,5350.0,1.0,0.0,0
38.6,20.5,231.9,6282.0,1.0,1.0,0
37.1,14.4,171.7,4106.0,0.0,1.0,0
41.7,14.1,172.9,5923.0,2.0,0.0,1
42.1,20.7,200.5,5672.0,2.0,0.0,1
56.8,19.7,211.0,4681.0,2.0,1.0,1
54.3,19.2,209.0,5298.0,1.0,1.0,1
33.1,21.8,178.3,3170.0,2.0,1.0,0
39.9,21.5,184.9,5385.0,0.0,0.0,0
45.9,18.2,208.0,3068.0,2.0,1.0,1
36.9,19.2,209.8,5621.0,0.0,1.0,0
42.9,20.3,171.6,3579.0,2.0,1.0,0
54.9,13.6,176.6,4228.0,0.0,1.0,1
41.4,16.4,170.5,6233.0,1.0,0.0,0
39.6,17.7,191.1,4052.0,2.0,1.0,0
37.8,21.0,187.0,5183.0,1.0,0.0,0
35.7,18.7,226.7,3700.0,2.0,1.0,1
32.5,17.1,172.3,5182.0,2.0,0.0,0
34.8,18.6,175.4,5062.0,1.0,1.0,0
48.5,16.5,230.3,3120.0,1.0,1.0,1
55.3,18.6,184.7,5209.0,0.0,1.0,0
36.8,19.8,200.8,6130.0,0.0,0.0,1
36.5,19.0,205.3,3865.0,0.0,1.0,0
,19.8,192.4,4006.0,0.0,1.0,0
58.0,21.0,182.9,5018.0,0.0,0.0,1
47.3,18.1,222.2,5201.0,0.0,1.0,1
45.6,19.8,177.4,3726.0,0.0,1.0,0
46.7,19.9,194.0,5993.0,1.0,1.0,1
53.2,20.0,213.6,2950.0,2.0,0.0,1
53.4,15.6,180.9,4273.0,0.0,0.0,0
32.9,15.9,170.1,2854.0,2.0,0.0,0
54.1,19.4,205.6,5646.0,2.0,1.0,1
54.0,20.8,233.9,4513.0,0.0,0.0,0
36.4,15.8,234.6,3647.0,0.0,0.0,0
51.5,18.7,209.6,,1.0,1.0,1
39.1,14.0,209.6,3589.0,1.0,1.0,0
56.4,19.7,221.2,4250.0,2.0,,0
57.2,18.7,198.4,6018.0,0.0,1.0,1
47.9,19.1,219.1,4111.0,1.0,0.0,0
51.3,18.0,208.8,2924.0,2.0,1.0,1
34.0,18.7,229.9,5315.0,2.0,0.0,1
37.1,16.2,220.1,4029.0,0.0,0.0,1
56.4,,190.8,5478.0,0.0,1.0,1
51.2,,199.9,4044.0,1.0,1.0,0
35.2,17.1,228.6,2935.0,1.0,1.0,0
56.7,21.5,179.4,4051.0,1.0,0.0,0
35.7,21.1,222.4,3356.0,0.0,0.0,0
42.7,16.2,203.3,4268.0,1.0,1.0,0
32.3,15.4,172.6,5836.0,0.0,1.0,0
35.2,15.7,178.3,2737.0,0.0,0.0,0
54.3,20.9,174.0,,0.0,0.0,0
59.8,19.9,172.0,5781.0,0.0,1.0,0
57.8,19.5,188.9,4169.0,1.0,0.0,1
39.5,14.1,181.6,3100.0,0.0,1.0,0
37.9,13.1,176.6,6300.0,0.0,1.0,0
60.0,15.4,214.0,5847.0,1.0,0.0,1
56.9,13.5,178.7,5781.0,2.0,0.0,1
51.8,20.8,179.7,3420.0,0.0,0.0,0
48.2,20.3,205.5,,0.0,1.0,0
36.8,20.4,184.8,4327.0,2.0,0.0,0
59.3,14.6,200.5,3290.0,2.0,0.0,1
40.2,16.4,203.3,3523.0,0.0,1.0,0
38.2,15.5,208.6,5133.0,2.0,0.0,1
45.1,14.6,,4176.0,2.0,0.0,1
44.6,21.5,183.9,3454.0,0.0,1.0,0
51.9,13.6,226.1,2718.0,1.0,1.0,1
36.6,19.3,219.7,,2.0,1.0,1
39.9,21.9,201.7,6144.0,0.0,0.0,0
35.8,15.3,192.3,3973.0,0.0,0.0,0
58.5,14.3,179.1,4097.0,1.0,1.0,0
32.9,21.9,210.5,3049.0,2.0,1.0,0
47.4,14.1,186.4,4937.0,0.0,0.0,1
34.8,13.7,231.0,3515.0,0.0,1.0,0
51.9,17.8,191.5,5388.0,0.0,0.0,1
54.9,21.7,187.1,5976.0,0.0,1.0,1
43.8,14.4,233.4,4243.0,1.0,1.0,1
56.5,19.1,229.5,3031.0,2.0,1.0,0
57.8,15.9,223.4,4857.0,1.0,0.0,1
49.3,21.3,177.1,4577.0,0.0,0.0,0
58.5,17.8,212.1,4822.0,0.0,0.0,1
47.2,18.7,203.6,3393.0,1.0,1.0,1
43.8,21.0,234.2,3490.0,1.0,1.0,1
33.9,19.8,207.2,4826.0,0.0,0.0,0
37.2,19.7,232.2,5364.0,1.0,0.0,1
58.0,17.0,186.5,3394.0,2.0,0.0,0
39.9,15.0,213.9,5868.0,0.0,0.0,1
42.0,20.6,233.0,4232.0,0.0,0.0,1
51.4,14.4,172.1,4015.0,2.0,0.0,0
36.6,14.4,188.5,5254.0,2.0,1.0,0
39.2,15.3,212.0,4493.0,0.0,0.0,0
58.2,20.5,188.7,3856.0,1.0,1.0,1
39.4,18.5,226.6,5552.0,2.0,1.0,1
38.2,20.5,211.6,3527.0,1.0,0.0,0
35.0,14.7,230.8,5433.0,2.0,0.0,1
43.6,13.2,180.3,5182.0,1.0,0.0,1
56.1,14.0,182.3,3959.0,1.0,0.0,1
50.2,20.2,223.7,5392.0,2.0,1.0,1
47.0,16.8,188.3,5904.0,2.0,1.0,1
55.7,14.1,210.6,3768.0,0.0,0.0,1
55.1,16.8,208.5,5706.0,2.0,1.0,1
32.1,14.0,174.8,5858.0,2.0,0.0,1
55.1,19.9,198.2,5244.0,1.0,1.0,1
,19.2,193.6,4023.0,0.0,0.0,0
51.9,17.8,227.8,5382.0,2.0,1.0,1
43.4,21.1,204.7,3637.0,2.0,,1
56.9,20.0,193.8,5599.0,1.0,1.0,0
45.5,17.7,190.7,3305.0,0.0,0.0,0
33.8,19.6,185.6,5734.0,1.0,1.0,1
