word_freq_free,word_freq_money,word_freq_click,char_freq_exclaim,char_freq_dollar,capital_run_avg,capital_run_long,num_links,sender_reputation,is_spam
,1.66,0.27,0.487,0.042,53.95,3.0,11.0,7.7,0
4.23,0.39,2.93,0.301,0.134,46.68,26.0,5.0,,0
3.95,0.48,0.0,0.496,0.253,3.1,14.0,4.0,9.6,0
2.79,3.62,2.8,0.011,0.095,28.5,25.0,6.0,6.0,0
3.75,2.07,2.09,0.882,0.287,30.25,42.0,12.0,5.6,1
0.72,3.78,1.64,0.588,0.24,5.0,39.0,13.0,6.4,1
0.95,3.8,2.49,0.49,0.468,21.96,17.0,5.0,4.9,1
4.21,3.85,0.09,0.48,0.328,25.61,57.0,2.0,5.7,1
1.71,,0.41,0.765,0.007,51.03,24.0,10.0,7.1,1
0.02,3.55,1.8,0.547,0.422,,14.0,1.0,8.4,0
4.77,2.48,1.6,0.641,0.324,21.03,53.0,9.0,9.2,1
3.56,3.81,1.65,0.797,0.101,32.35,59.0,0.0,6.9,1
4.23,3.18,2.56,0.855,0.124,56.16,27.0,8.0,9.2,1
,2.72,2.0,0.552,0.344,28.76,17.0,8.0,5.4,1
3.16,3.58,1.06,0.584,0.289,19.87,45.0,1.0,2.4,1
2.52,3.23,1.82,0.685,0.22,7.62,44.0,12.0,3.4,1
0.75,1.53,2.09,,0.158,36.23,11.0,11.0,,0
0.94,1.12,0.58,0.903,0.413,37.98,14.0,6.0,6.4,1
2.25,0.6,0.08,0.544,0.397,28.19,12.0,7.0,2.8,1
0.33,3.8,1.51,0.924,0.432,,7.0,10.0,5.8,1
3.93,0.34,2.03,0.804,0.402,30.2,51.0,10.0,6.6,1
2.79,3.08,2.61,0.363,0.472,44.31,44.0,1.0,10.0,1
4.63,1.55,1.75,0.664,0.055,8.88,37.0,9.0,5.1,0
3.12,1.87,1.76,0.717,0.257,6.37,33.0,11.0,9.0,0
4.86,0.48,1.52,0.468,0.157,45.76,45.0,1.0,3.4,1
1.39,0.47,2.77,,0.193,49.14,48.0,2.0,6.4,0
1.75,1.4,2.58,0.241,0.461,13.68,53.0,14.0,7.9,1
2.12,2.85,1.52,0.289,0.394,4.91,49.0,6.0,9.3,0
1.48,1.07,2.03,0.644,0.016,4.98,17.0,9.0,4.8,0
3.98,2.79,1.96,0.483,0.225,14.86,18.0,7.0,8.6,1
2.67,3.99,0.74,0.383,0.122,33.06,37.0,6.0,5.2,1
2.28,1.7,0.71,0.067,0.291,37.87,4.0,2.0,6.5,0
2.28,3.74,3.0,0.984,0.16,51.44,35.0,7.0,2.4,1
4.07,0.32,,0.228,0.242,51.28,57.0,13.0,8.2,1
1.21,1.25,2.24,0.622,0.187,50.89,17.0,0.0,9.7,0
1.6,2.4,2.77,0.792,0.018,15.46,53.0,5.0,7.8,1
,0.86,2.19,0.508,,32.98,49.0,8.0,2.7,1
1.99,1.49,2.41,0.579,0.341,37.31,56.0,11.0,0.7,1
4.98,1.81,0.86,0.531,0.416,28.97,16.0,6.0,0.6,1
2.19,2.7,1.52,0.637,0.4,2.49,3.0,13.0,7.2,1
2.11,0.87,1.28,0.416,0.125,22.91,19.0,1.0,7.9,0
2.97,1.41,0.98,0.356,0.407,9.3,19.0,0.0,6.7,0
4.23,3.82,2.23,0.985,0.413,1.94,6.0,7.0,6.7,1
3.6,1.06,1.37,0.373,0.263,7.72,,13.0,9.2,0
3.81,2.94,2.75,0.446,0.163,45.94,14.0,2.0,4.5,1
4.88,3.48,1.2,0.162,0.409,41.03,44.0,11.0,4.9,1
3.98,2.69,1.32,0.827,0.052,31.97,59.0,4.0,2.4,1
2.34,3.15,2.67,0.774,0.478,50.05,23.0,10.0,10.0,1
3.28,3.94,0.09,0.732,0.167,25.17,13.0,4.0,9.4,1
4.15,1.33,1.55,0.869,0.066,,41.0,8.0,2.3,1
0.85,1.03,0.75,0.019,0.372,25.14,29.0,10.0,2.3,0
,1.8,1.29,0.018,0.221,9.36,56.0,10.0,7.7,0
3.02,2.55,2.01,0.977,0.262,39.35,11.0,7.0,1.9,1
1.9,0.43,1.86,0.192,0.02,29.69,50.0,12.0,2.0,0
0.27,0.21,1.02,0.887,0.157,57.95_err,9.0,12.0,8.6,0
4.7,0.55,0.96,0.795,0.111,39.28,3.0,1.0,5.9,0
2.7,0.67,1.1,0.52,0.207,39.89,28.0,1.0,2.8,0
3.17,0.16,2.22,0.043,0.038,40.89,59.0,4.0,4.0,0
3.6,2.37,1.34,0.206,0.12,8.48,10.0,4.0,1.7,0
0.18,2.32,0.44,0.066,,54.68,29.0,,,0
0.91,1.92,2.75,0.778,0.147,,19.0,7.0,1.6,0
4.52,0.52,1.03,0.503,0.241,16.09,4.0,12.0,3.2,0
3.94,3.79,1.37,0.986,0.48,3.22,59.0,12.0,9.7,1
0.33,2.82,1.52,0.537,0.246,43.53,40.0,14.0,5.7,0
3.94,0.41,2.15,0.113,0.477,38.26,16.0,3.0,3.5,1
4.5,2.31,0.86,0.1,0.208,22.73,25.0,2.0,9.3,0
0.84,0.16,2.31,0.524,0.032,21.47,35.0,13.0,3.7,1
0.31,1.62,0.01,0.584,0.105,35.57,38.0,3.0,7.3,0
,3.23,2.22,0.155,0.194,5.68,14.0,14.0,3.3,1
3.0,2.13,0.5,0.153,0.489,57.22,52.0,2.0,3.0,1
4.95,0.38,0.56,0.915,0.405,15.99,54.0,8.0,4.7,1
3.53,3.39,1.62,0.845,0.035,20.1,6.0,0.0,5.6,1
2.56,0.3,0.92,0.01,0.087,21.62,13.0,4.0,4.3,0
1.23,1.95,0.42,0.747,0.293,49.8,21.0,,8.3,0
3.5,2.06,0.54,0.527,0.481,4.44,9.0,1.0,6.9,0
0.38,3.09,2.73,0.645,0.205,28.61,3.0,4.0,9.6,0
2.08,3.94,2.12,0.04,0.416,48.4,21.0,11.0,3.8,1
1.73,1.6,0.46,0.437,0.163,51.28,5.0,14.0,5.4,0
3.01,2.56,2.42,0.473,0.097,36.81,4.0,6.0,8.7,0
1.11,2.08,2.87,0.128,0.159,22.3,5.0,11.0,2.7,1
0.81,0.32,0.31,0.929,0.31,39.52,3.0,2.0,7.5,0
0.75,3.19,2.13,0.012,0.296,16.58,47.0,2.0,5.9,0
1.55,2.09,0.81,0.094,0.223,9.42,54.0,13.0,5.9,1
4.32,2.43,1.61,0.569,0.344,14.5,,3.0,2.6,1
1.99,,0.69,0.004,0.119,43.33,20.0,10.0,2.7,0
4.46,3.66,0.43,0.994,0.04,49.82,10.0,3.0,9.3,1
3.74,2.75,1.65,0.03,0.308,17.65,45.0,6.0,0.4,1
3.58,1.43,2.49,0.631,0.07,51.22,37.0,1.0,5.4,0
3.84,1.99,2.9,0.362,0.256,39.17,4.0,7.0,6.9,1
2.52,1.22,2.43,0.113,0.17,21.71,35.0,13.0,1.8,1
1.35,2.56,0.78,0.863,0.016,58.68,18.0,9.0,5.3,0
0.89,3.24,1.91,0.546,0.231,9.66,15.0,13.0,9.0,0
2.48,1.37,0.41,0.671,0.438,48.49,2.0,6.0,8.1,0
1.88,3.27,1.24,0.786,,39.62_err,47.0,5.0,8.8,1
3.29,3.71,0.45,0.552,0.363,58.09,36.0,14.0,4.2,1
1.75,1.58,2.31,0.252,0.24,50.32,23.0,14.0,6.2,0
0.29,0.92,0.45,0.312,0.173,27.88,6.0,4.0,,0
1.9,3.77,2.23,0.826,0.015,50.02,9.0,6.0,8.6,0
4.42,0.22,0.31,0.786,0.361,1.04,45.0,8.0,1.5,1
3.53,1.93,1.63,0.014,0.456,3.95,25.0,1.0,1.2,0
1.93,3.12,0.62,0.579,0.292,30.25,41.0,11.0,8.1,1
1.05,0.18,0.45,0.753,0.499,40.16,36.0,14.0,3.6,1
2.83,2.56,1.31,0.101,0.326,4.22,54.0,12.0,,0
4.68,3.36,2.89,0.613,0.08,46.62,17.0,10.0,9.7,1
2.9,1.19,0.26,0.466,0.252,44.45,26.0,5.0,3.4,0
4.45,1.24,1.33,0.218,0.282,7.74,10.0,13.0,9.5,0
3.53,0.14,0.28,0.638,0.388,28.55,6.0,14.0,2.6,1
0.6,2.2,0.73,0.3,0.333,24.83,24.0,1.0,7.7,0
3.51,0.25,0.82,0.2,0.026,,43.0,2.0,5.6,0
3.03,0.01,1.52,0.449,0.105,5.95,48.0,8.0,7.7,0
1.8,0.51,2.35,0.602,0.029,15.21,36.0,5.0,2.4,0
4.77,1.74,1.0,0.432,0.223,59.89,40.0,12.0,7.8,1
1.65,2.99,2.34,0.91,0.205,37.52,16.0,5.0,7.2,0
0.42,2.7,0.05,0.9,0.241,39.39,41.0,10.0,1.0,1
1.24,1.25,0.17,0.369,,35.97,45.0,11.0,6.2,1
2.18,1.28,0.51,0.211,0.012,44.35,12.0,10.0,3.9,0
4.45,2.63,1.34,0.9,0.482,47.08,9.0,5.0,8.7,1
0.14,2.83,1.1,0.417,0.453,1.67,49.0,1.0,3.3,1
3.99,2.89,2.17,0.311,0.157,25.81,2.0,5.0,7.1,1
1.38,0.63,2.98,0.958,0.454,58.25,22.0,4.0,,1
3.01,0.26,2.39,0.493,0.219,39.61,17.0,6.0,6.2,0
1.89,2.02,2.45,0.874,0.393,53.55,59.0,2.0,1.4,1
1.32,1.59,2.96,0.009,0.001,23.37,7.0,4.0,2.4,0
2.54,3.72,1.39,0.055,0.452,7.62,20.0,13.0,6.5,0
1.87,0.02,2.9,0.479,0.312,11.07,36.0,0.0,0.4,0
1.97,3.24,1.75,0.652,0.072,21.06,54.0,9.0,9.0,0
0.81,3.97,2.03,0.479,0.458,57.07,17.0,2.0,7.2,0
0.71,3.4,0.09,0.474,0.021,58.18,34.0,1.0,0.8,0
1.31,3.26,1.4,0.33,,51.84,10.0,4.0,5.8,0
2.94,,2.92,0.456,0.468,34.04,10.0,11.0,10.0,0
1.17,3.46,2.8,,0.276,34.14,45.0,8.0,0.9,1
3.87,2.34,1.16,0.761,0.05,50.26,49.0,7.0,0.2,1
4.07,2.62,1.71,0.229,0.055,4.35,45.0,,3.6,0
0.81,1.59,2.55,0.719,0.37,25.86,16.0,1.0,4.7,0
4.88,3.78,0.94,0.684,0.293,37.96,39.0,13.0,5.6,1
1.33,2.09,0.65,0.134,0.273,6.65,17.0,10.0,4.5,0
0.36,2.47,0.44,0.864,0.334,,21.0,3.0,6.5,0
2.19,0.84,0.38,0.06,0.348,14.69,43.0,7.0,7.8,0
0.91,2.23,2.68,0.005,0.143,35.5,21.0,14.0,0.6,0
3.92,0.88,1.74,0.805,0.498,50.42,30.0,1.0,4.2,1
0.57,0.46,1.61,0.648,0.032,36.48,44.0,11.0,1.5,0
2.42,2.06,0.52,0.19,0.391,40.18,1.0,2.0,6.5,0
0.42,3.38,1.19,0.724,0.131,19.89,42.0,8.0,6.7,0
4.49,3.51,2.97,0.879,0.444,24.94,11.0,11.0,8.2,1
1.54,3.75,1.45,0.176,0.061,47.38,55.0,12.0,8.5,0
3.08,3.75,0.16,0.335,0.495,47.06,31.0,2.0,10.0,0
3.65,3.87,1.19,0.822,0.236,59.4,27.0,14.0,0.7,1
0.16,2.89,0.16,0.762,0.19,,18.0,13.0,8.5,0
1.91,0.45,1.95,0.606,0.056,42.94,45.0,2.0,9.3,0
1.42,2.47,1.26,0.39,0.172,58.35,1.0,1.0,9.4,0
2.73,2.44,0.46,0.416,0.122,54.82,42.0,9.0,0.4,1
3.85,0.43,2.54,0.432,0.471,22.54,32.0,12.0,6.6,1
0.65,2.81,1.77,0.924,0.332,28.95,43.0,2.0,8.6,0
2.38,1.66,1.46,0.522,0.176,29.12,7.0,9.0,1.9,0
0.65,0.28,2.38,0.511,0.046,37.59,9.0,,5.8,0
3.95,3.74,1.72,0.366,0.249,24.01,45.0,8.0,4.6,1
3.93,0.77,0.2,0.639,0.379,8.86,47.0,2.0,1.8,0
1.65,0.5,0.77,0.554,0.415,50.65,26.0,12.0,3.9,1
1.64,0.81,1.72,0.654,0.27,34.57,33.0,14.0,3.0,0
3.0,3.06,0.32,0.941,,57.43,13.0,11.0,8.5,1
4.99,3.08,0.75,0.805,0.226,16.81,7.0,2.0,7.3,0
4.9,0.34,1.82,0.063,0.041,35.46,36.0,8.0,0.1,0
1.58,2.05,2.78,0.983,0.145,6.44,,1.0,5.6,0
4.15,2.76,2.2,0.244,0.329,13.6,24.0,6.0,0.3,1
1.58,2.73,1.52,0.643,0.313,43.66,14.0,4.0,9.2,0
2.56,2.68,0.64,0.621,0.166,36.21,9.0,8.0,0.4,1
0.16,1.7,0.58,0.045,0.444,58.95,21.0,9.0,1.8,0
4.7,1.64,2.33,0.987,0.131,21.66,5.0,8.0,2.0,1
3.67,3.68,2.78,0.431,0.14,32.06,46.0,13.0,8.0,1
4.33,3.81,0.36,0.811,0.257,59.97,7.0,2.0,4.7,1
2.79,0.71,2.03,,0.218,3.39,3.0,9.0,1.7,0
0.33,3.98,2.18,0.374,0.242,36.73,44.0,9.0,1.4,1
2.2,0.55,1.53,0.666,0.323,58.61,24.0,11.0,3.8,1
1.84,3.15,0.99,0.341,0.476,17.65,25.0,8.0,5.7,1
2.58,0.42,2.13,0.43,0.313,1.16,58.0,14.0,8.0,1
1.05,2.5,1.37,0.475,0.142,15.19,17.0,4.0,7.8,0
2.26,2.22,1.38,0.431,0.494,29.65,11.0,1.0,0.4,1
0.15,3.99,0.31,0.309,0.431,8.89,40.0,9.0,6.5,1
0.75,2.07,1.89,0.794,0.181,33.76,26.0,14.0,0.2,1
4.36,2.53,0.27,0.802,0.225,45.11,59.0,0.0,5.7,1
1.89,2.88,0.84,0.777,,10.0,2.0,11.0,1.8,1
2.15,2.9,0.54,0.02,0.241,23.94,50.0,10.0,8.6,0
1.79,2.55,2.84,0.518,0.202,28.2,30.0,4.0,3.8,0
3.1,3.14,0.24,0.808,0.425,39.05,48.0,6.0,8.4,1
0.02,2.93,1.39,0.007,0.148,39.76,30.0,9.0,9.1,0
4.74,1.47,1.84,0.238,0.34,32.91,51.0,7.0,4.0,1
2.77,0.49,1.4,0.529,0.105,3.43,11.0,1.0,5.9,0
1.9,3.61,1.99,,0.179,30.99,46.0,3.0,9.3,0
4.32,0.04,0.09,0.788,0.217,2.93,49.0,4.0,2.5,0
2.48,0.81,2.78,0.555,0.493,50.93,3.0,8.0,0.9,1
0.46,2.2,1.06,0.698,0.344,44.5,54.0,1.0,5.2,1
4.56,3.15,1.3,0.03,0.197,27.74,38.0,0.0,5.5,0
1.93,0.85,1.61,0.137,0.334,34.07,29.0,3.0,4.3,0
2.86,2.54,1.93,0.508,0.026,24.66,4.0,6.0,9.7,1
4.72,1.51,0.38,0.824,0.093,45.73,32.0,7.0,4.2,1
1.48,0.01,1.1,0.069,0.401,57.42,51.0,9.0,5.6,0
0.89,2.86,1.79,0.019,0.483,45.06,16.0,2.0,0.6,1
,2.5,1.58,0.648,0.314,27.42,22.0,6.0,0.4,1
2.61,0.22,0.15,0.456,0.106,8.59,55.0,1.0,5.8,0
3.48,3.48,2.25,0.296,0.467,17.59,57.0,7.0,9.2,0
0.55,0.68,1.16,0.147,0.057,34.56,18.0,5.0,8.2,0
3.48,,0.06,0.294,0.33,3.03,11.0,5.0,5.6,0
2.87,1.61,2.39,0.264,0.216,37.77,35.0,10.0,5.0,0
1.64,0.87,0.02,0.053,0.485,19.11,20.0,7.0,7.6,0
4.25,2.34,0.61,0.601,0.181,12.7,8.0,8.0,0.0,1
2.3,1.8,2.17,0.855,0.233,34.14,42.0,7.0,4.0,1
2.04,3.6,1.78,0.727,0.429,29.95,15.0,6.0,1.0,1
0.92,,1.67,0.617,0.157,25.25,50.0,8.0,4.9,0
1.27,3.28,1.52,0.3,0.202,17.95,52.0,2.0,7.7,0
1.37,0.17,2.87,0.527,0.269,22.18,18.0,0.0,4.8,0
2.03,1.9,0.18,0.274,0.284,14.89,53.0,12.0,3.0,0
2.5,1.3,1.39,0.151,0.057,57.74,9.0,13.0,4.7,0
4.95,0.64,2.91,0.094,0.159,44.19,6.0,13.0,3.5,1
2.73,3.9,0.79,0.084,0.103,17.82,15.0,9.0,1.6,1
2.34,2.76,0.1,0.464,0.486,35.31,21.0,3.0,,1
3.2,1.24,1.43,0.721,0.138,16.18,13.0,4.0,2.0,1
3.78,1.73,2.31,0.469,0.007,4.42,59.0,4.0,8.3,0
4.9,2.06,0.6,0.592,0.052,20.24,6.0,13.0,6.5,0
4.99,0.06,0.74,0.566,0.259,8.94,59.0,11.0,8.2,0
4.3,3.1,0.48,0.306,0.323,45.28,3.0,6.0,1.4,1
0.21,3.23,1.08,0.921,0.039,56.39,48.0,0.0,3.9,0
,2.9,2.65,0.736,0.019,17.74,5.0,0.0,1.3,1
1.62,1.51,0.61,0.722,0.19,55.57,31.0,3.0,0.0,1
4.34,0.4,0.79,0.507,0.219,47.2,38.0,5.0,7.6,0
3.81,0.02,2.65,0.19,0.139,44.54,18.0,12.0,9.8,0
3.15,1.75,2.79,0.43,0.141,4.55,45.0,1.0,6.4,0
0.96,3.8,0.16,0.224,0.321,20.6,30.0,5.0,1.1,0
4.86,1.86,1.62,0.189,0.268,36.83,30.0,4.0,9.2,0
4.49,3.59,0.89,0.101,0.086,53.4,,14.0,6.6,1
4.57,2.38,0.51,0.268,0.19,19.72,48.0,1.0,8.6,0
2.54,2.49,1.55,0.674,0.068,30.91,8.0,1.0,6.7,0
1.84,,2.34,0.774,0.045,38.55,43.0,7.0,4.9,1
3.19,1.15,0.51,0.935,0.352,10.63,16.0,8.0,0.8,1
3.28,2.12,0.97,0.495,0.44,28.19,12.0,9.0,0.8,1
4.64,0.36,1.71,0.656,0.189,38.19,24.0,2.0,9.7,0
2.86,3.82,2.68,0.945,0.051,8.23,17.0,2.0,1.1,1
,3.98,2.67,0.672,0.098,12.96,9.0,12.0,7.2,1
1.58,2.28,1.98,0.711,0.428,6.41,35.0,12.0,2.6,1
0.21,3.69,2.21,0.781,0.084,37.17,28.0,2.0,9.7,0
2.18,3.34,0.33,0.244,0.093,51.31,19.0,4.0,5.1,0
1.0,,2.03,0.773,0.094,25.46,43.0,,3.1,1
3.89,2.48,1.01,0.892,0.354,34.8,23.0,13.0,3.1,1
4.02,2.92,2.14,0.066,0.033,56.61,16.0,10.0,4.3,1
3.92,1.33,0.38,0.908,0.445,57.65,28.0,7.0,0.1,1
2.31,1.24,1.75,0.302,0.329,35.27,12.0,6.0,3.5,0
4.46,3.31,1.08,,0.202,37.04,21.0,6.0,1.9,1
2.23,0.75,1.28,0.05,0.003,32.15,57.0,11.0,9.8,0
3.0,0.95,0.33,0.924,0.163,20.73,59.0,6.0,3.3,1
1.07,2.37,2.07,0.318,0.167,12.3,31.0,8.0,1.7,0
0.12,1.59,2.24,0.773,0.135,25.88,31.0,,9.7,0
3.02,0.52,0.4,0.088,0.143,57.86,26.0,10.0,1.1,0
3.27,3.94,1.51,0.809,0.115,29.87,45.0,4.0,7.0,1
4.65,1.89,2.36,0.351,0.324,22.74,44.0,7.0,1.0,1
4.22,4.0,0.67,0.891,0.332,39.65,,,0.1,1
3.88,1.81,0.28,0.515,0.463,36.33,47.0,4.0,7.8,1
3.5,3.14,2.73,0.908,0.282,28.09,58.0,12.0,0.4,1
2.16,2.82,2.29,0.518,0.205,36.62,13.0,11.0,4.2,0
2.44,1.3,0.91,0.87,0.328,40.84,19.0,1.0,7.2,0
3.9,0.33,2.2,0.509,0.124,46.95,46.0,0.0,6.8,1
0.79,0.61,0.09,0.435,0.44,21.03,18.0,3.0,0.3,0
3.59,0.15,2.42,0.759,0.308,5.23,57.0,7.0,0.3,1
3.12,2.63,1.17,0.359,0.242,56.85,36.0,12.0,3.6,1
1.12,0.26,0.79,0.741,0.096,18.53,41.0,7.0,8.7,0
2.23,1.18,0.63,0.444,0.006,33.55,36.0,6.0,9.0,0
3.91,0.46,1.24,0.187,0.091,35.66,27.0,13.0,4.9,0
0.58,2.33,1.96,0.976,0.388,6.44,4.0,5.0,1.6,1
3.12,2.81,2.38,0.273,0.216,43.68,30.0,2.0,7.4,1
2.1,1.78,0.06,0.36,0.402,10.82,55.0,12.0,3.2,1
1.25,3.83,2.82,0.527,0.12,,23.0,7.0,9.8,0
4.46,1.08,2.51,0.801,0.072,11.37,4.0,2.0,7.8,0
2.39,3.97,2.88,0.457,0.104,19.25,19.0,0.0,1.0,1
4.94,2.34,0.77,0.241,0.369,20.56,10.0,9.0,7.9,0
3.18,3.44,0.48,0.685,0.313,52.56,19.0,12.0,8.4,1
1.65,0.48,2.62,0.778,0.427,11.27,34.0,7.0,3.9,0
1.5,,0.06,0.806,0.284,38.93,41.0,1.0,1.3,1
3.47,3.02,1.25,0.537,0.312,25.62,51.0,5.0,5.2,1
1.74,2.38,1.29,0.688,0.182,16.56,29.0,8.0,7.6,0
2.89,0.02,0.68,0.345,0.347,4.0,57.0,11.0,10.0,0
2.83,0.02,0.7,0.145,0.183,45.95,52.0,12.0,9.1,0
0.08,0.68,2.0,0.152,0.247,11.37,49.0,5.0,9.2,0
3.46,1.63,0.96,0.043,0.034,58.88,37.0,3.0,7.5,0
2.84,1.18,0.31,0.234,0.162,27.55,52.0,7.0,7.8,0
4.05,3.4,1.01,0.659,0.064,10.28,2.0,0.0,3.6,0
4.7,3.01,1.5,0.909,0.235,4.77,27.0,3.0,1.3,1
2.44,3.57,0.12,0.793,0.031,34.38,9.0,5.0,10.0,0
3.88,1.5,2.97,0.766,0.178,22.88,5.0,3.0,0.2,1
2.34,3.15,2.12,0.909,0.243,33.96,29.0,10.0,5.2,1
1.46,3.37,0.34,0.228,0.276,49.9,29.0,2.0,6.6,0
4.5,3.99,0.13,0.059,0.121,,43.0,14.0,5.0,1
3.08,3.11,2.97,0.42,0.024,49.8,41.0,5.0,5.1,1
0.3,3.43,1.88,0.377,0.002,11.79,55.0,14.0,4.7,0
4.67,1.22,1.8,0.597,0.101,33.91,20.0,10.0,5.9,1
2.09,2.68,0.67,0.483,0.243,54.11,44.0,7.0,4.7,0
3.34,2.65,2.62,0.748,0.179,1.78,13.0,14.0,5.7,1
4.8,2.33,0.21,0.796,0.314,24.35,32.0,14.0,0.8,1
2.67,3.85,2.3,0.577,0.156,,28.0,12.0,3.9,1
2.99,1.67,0.4,0.208,0.277,48.48,38.0,5.0,9.5,0
0.94,3.47,2.41,0.878,0.431,9.7,25.0,0.0,5.4,1
3.89,0.22,0.64,0.264,0.257,50.94,43.0,2.0,9.7,0
2.61,1.64,2.92,0.765,0.278,47.27,11.0,7.0,3.5,1
2.43,0.29,0.61,0.508,0.32,45.31,19.0,13.0,0.7,1
0.89,2.38,1.8,0.557,0.143,36.03,52.0,0.0,0.2,0
2.21,2.37,2.6,0.161,0.368,43.25,23.0,7.0,9.0,0
4.74,1.39,1.3,0.571,,36.89,47.0,6.0,2.9,1
,3.62,1.41,0.835,0.081,11.01,17.0,14.0,2.6,1
1.11,0.65,2.84,0.437,0.284,19.74,59.0,5.0,9.0,0
,1.86,0.22,0.324,0.221,20.35,5.0,0.0,1.7,0
2.54,2.36,1.54,0.269,0.056,25.92,55.0,8.0,4.4,0
2.4,0.79,1.2,0.472,0.468,36.3,30.0,8.0,9.5,0
0.82,3.28,1.49,0.246,0.155,9.7,37.0,10.0,6.4,0
4.54,1.82,0.88,0.439,0.232,57.21,38.0,3.0,9.6,1
3.04,2.09,0.21,0.497,0.183,5.98,45.0,0.0,2.4,0
3.11,1.63,0.75,0.171,0.369,31.4,55.0,4.0,2.9,1
0.59,2.42,0.06,0.856,0.314,3.28,28.0,4.0,6.8,0
2.28,3.26,0.37,0.721,,17.58,37.0,4.0,9.9,0
2.92,1.34,0.73,0.817,0.025,33.25,28.0,9.0,6.8,0
4.62,1.22,0.89,0.863,0.488,39.02,43.0,3.0,7.2,1
2.9,3.65,1.13,0.51,0.141,27.29,25.0,0.0,1.8,0
4.79,4.0,2.7,0.884,,38.35,10.0,0.0,8.2,1
3.46,0.91,1.7,0.595,0.113,32.55,19.0,2.0,7.2,0
0.78,,2.68,0.96,0.355,14.05,2.0,6.0,4.7,0
0.33,0.59,0.19,0.43,0.485,20.74,4.0,6.0,5.7,0
2.74,1.17,1.0,0.778,0.142,1.65,19.0,5.0,,0
4.72,1.99,1.16,0.35,0.131,2.0,47.0,11.0,0.8,1
1.6,0.02,0.18,0.128,0.473,24.33,18.0,3.0,9.7,0
4.42,0.96,2.77,0.863,0.308,27.69,12.0,4.0,6.1,1
0.73,3.43,0.86,0.699,0.274,50.28,,7.0,5.6,0
3.71,0.5,2.35,0.583,0.141,2.77,21.0,0.0,5.4,0
2.08,3.35,1.4,0.951,0.267,9.78,13.0,11.0,9.8,1
0.06,2.24,1.35,0.789,0.004,,56.0,3.0,9.1,0
1.45,1.06,2.54,0.072,0.279,12.44,30.0,12.0,2.5,0
2.0,1.82,1.0,0.043,0.239,49.23,50.0,5.0,0.3,1
2.19,0.68,0.12,0.577,0.3,42.9,56.0,7.0,7.6,0
0.86,2.38,1.55,0.456,0.371,57.57,8.0,6.0,2.3,1
3.08,0.33,0.71,0.051,0.088,13.05_err,39.0,13.0,1.4,0
4.23,2.44,1.03,0.098,0.089,21.56,43.0,13.0,10.0,0
3.44,1.9,1.08,0.342,0.223,20.61,17.0,,4.0,0
4.0,0.0,2.67,0.428,0.368,27.28,18.0,5.0,7.4,0
1.74,3.72,2.61,0.722,0.082,7.69,42.0,14.0,3.2,1
4.22,0.12,2.8,0.768,0.21,44.98,40.0,12.0,0.3,1
0.03,3.41,1.73,0.533,0.28,3.42,15.0,12.0,2.3,1
,1.02,1.78,0.146,0.271,40.55,20.0,12.0,0.7,1
0.14,3.93,1.47,0.356,0.437,31.51,47.0,12.0,1.2,1
3.23,4.0,2.2,0.808,0.176,,49.0,0.0,8.0,1
1.03,0.93,2.77,0.913,0.087,18.74,50.0,10.0,9.3,0
2.47,1.01,0.08,0.304,0.11,22.98,32.0,5.0,9.6,0
2.02,3.39,0.82,0.056,0.418,17.43,31.0,4.0,4.0,0
4.79,0.56,0.15,0.277,0.249,15.39,26.0,0.0,2.8,1
1.62,0.01,1.02,0.821,0.206,31.83,,0.0,7.9,0
3.32,2.52,2.54,0.398,0.347,22.38,12.0,3.0,4.7,1
2.59,1.09,1.45,0.133,0.23,38.31,54.0,11.0,8.2,0
1.89,1.48,2.67,,0.499,51.25,42.0,5.0,8.4,1
3.26,1.79,2.58,0.832,0.213,25.88,28.0,10.0,9.6,1
0.7,1.06,0.42,0.633,0.186,18.13,23.0,5.0,3.4,0
3.66,0.47,0.85,0.781,0.446,29.19,42.0,9.0,2.8,1
2.93,2.83,1.67,0.846,0.061,44.34,47.0,8.0,5.4,1
3.85,1.97,1.1,0.274,0.038,39.56,4.0,10.0,4.9,0
3.77,3.07,1.86,0.692,0.235,7.81,4.0,3.0,9.5,0
2.38,3.63,1.79,0.818,0.495,13.18,30.0,7.0,3.3,1
2.09,0.9,0.1,0.012,0.179,20.85,40.0,5.0,7.3,0
4.28,3.58,1.19,0.813,0.347,36.36,50.0,10.0,,1
4.56,3.83,1.35,0.706,0.244,42.17,9.0,8.0,0.2,1
2.1,,2.67,0.554,0.357,43.53,26.0,13.0,0.7,1
4.65,3.42,2.13,0.004,0.171,58.9,33.0,6.0,1.5,1
4.61,1.09,0.7,0.092,0.451,5.28,,10.0,4.1,1
0.65,3.35,1.76,0.354,0.048,22.26,45.0,3.0,6.9,0
2.32,3.63,1.25,0.182,0.403,16.75,3.0,13.0,3.8,1
4.03,3.87,2.7,0.178,,2.47,36.0,11.0,8.1,1
0.75,2.29,0.11,0.302,0.495,59.84,14.0,6.0,9.4,0
1.2,2.19,2.99,0.008,0.097,27.65,2.0,12.0,9.3,0
2.77,0.41,0.4,0.115,0.191,26.34,4.0,7.0,0.3,0
0.61,2.16,1.89,0.425,0.199,32.4,57.0,2.0,0.2,0
