age,account_balance,call_duration_sec,campaign_contacts,prev_contacts,has_loan,has_housing,credit_score,subscribed
25.0,6499.42,553.0,14.0,1.0,1.0,1.0,829.0,1
22.0,33664.76,221.0,13.0,1.0,1.0,1.0,518.0,0
33.0,13932.9,372.0,5.0,4.0,1.0,1.0,475.0,1
28.0,46294.48,597.0,13.0,4.0,0.0,1.0,628.0_err,1
52.0,23465.18,,3.0,1.0,0.0,1.0,736.0,1
39.0,23314.69,111.0,5.0,0.0,0.0,1.0,573.0,0
41.0,,239.0,8.0,1.0,1.0,0.0,839.0,1
64.0,,351.0,5.0,1.0,0.0,1.0,646.0,0
43.0,23760.25,516.0,11.0,1.0,1.0,0.0,751.0,1
32.0,44812.85,526.0,10.0,1.0,1.0,0.0,442.0,1
19.0,41257.32,72.0,1.0,4.0,1.0,0.0,491.0,0
51.0,5531.24,481.0,8.0,2.0,1.0,0.0,625.0,1
57.0,38998.23,591.0,14.0,1.0,0.0,1.0,602.0,1
66.0,30716.23,87.0,3.0,3.0,1.0,1.0,331.0,0
69.0,6359.44,139.0,11.0,1.0,0.0,1.0,562.0,0
63.0,25450.76,549.0,6.0,4.0,1.0,0.0,427.0,1
58.0,,239.0,7.0,4.0,0.0,0.0,776.0,0
43.0,43475.34,246.0,9.0,3.0,0.0,1.0,711.0,0
39.0,,183.0,4.0,3.0,1.0,0.0,618.0,0
65.0,44460.62,231.0,12.0,0.0,0.0,0.0,648.0,0
59.0,19169.61,26.0,13.0,4.0,1.0,0.0,525.0,1
52.0,,333.0,10.0,1.0,0.0,1.0,711.0,0
37.0,39751.18,308.0,12.0,0.0,1.0,0.0,690.0,0
20.0,27361.91,457.0,12.0,3.0,0.0,1.0,382.0,1
40.0,28263.3,263.0,2.0,0.0,1.0,0.0,828.0,1
22.0,41548.45,249.0,14.0,1.0,0.0,0.0,369.0,0
58.0,21662.64,149.0,5.0,4.0,0.0,1.0,800.0,1
33.0,15592.46,153.0,7.0,4.0,0.0,0.0,,0
65.0,11846.03,339.0,,1.0,0.0,0.0,539.0,0
51.0,,261.0,10.0,2.0,1.0,1.0,709.0,0
24.0,21154.97,294.0,12.0,1.0,0.0,0.0,435.0,0
22.0,46454.98,587.0,4.0,1.0,1.0,1.0,338.0,1
23.0,3784.38,214.0,14.0,2.0,0.0,0.0,542.0,0
62.0,5081.66,279.0,2.0,4.0,0.0,0.0,826.0,1
32.0,36138.84,333.0,13.0,3.0,1.0,0.0,732.0,0
41.0,36989.84,450.0,12.0,0.0,0.0,1.0,727.0,0
61.0,5722.43,376.0,12.0,1.0,0.0,0.0,343.0,1
56.0,24286.01,586.0,1.0,4.0,1.0,1.0,698.0,1
28.0,45270.11,248.0,2.0,2.0,0.0,1.0,445.0,1
33.0,10014.15,126.0,2.0,3.0,0.0,1.0,740.0,0
38.0,39508.18,351.0,12.0,3.0,1.0,0.0,538.0,0
50.0,40637.69,85.0,14.0,0.0,1.0,1.0,680.0,0
45.0,34636.34,67.0,11.0,1.0,1.0,0.0,422.0,0
61.0,44054.82,149.0,10.0,1.0,1.0,0.0,526.0,0
22.0,1274.98,565.0,10.0,4.0,1.0,1.0,538.0,1
33.0,6896.37,111.0,1.0,,1.0,0.0,397.0,0
64.0,18689.26,514.0,9.0,4.0,0.0,0.0,403.0,1
39.0,32374.96,507.0,4.0,2.0,0.0,0.0,353.0,1
,9310.31,96.0,10.0,2.0,0.0,1.0,653.0,0
32.0,7893.26,68.0,6.0,4.0,1.0,1.0,836.0,0
26.0,1913.68,571.0,7.0,4.0,0.0,0.0,843.0,1
52.0,12566.71,426.0,12.0,4.0,1.0,1.0,308.0,0
34.0,14660.49,306.0,14.0,4.0,0.0,0.0,466.0,0
69.0,23862.41,464.0,3.0,0.0,0.0,1.0,374.0,0
23.0,35563.18,206.0,12.0,2.0,1.0,1.0,502.0,0
36.0,35569.56,325.0,,4.0,0.0,0.0,349.0,1
53.0,13382.83,535.0,14.0,4.0,0.0,0.0,573.0,1
24.0,37972.53,315.0,6.0,2.0,0.0,0.0,542.0,1
27.0,17587.77,162.0,6.0,0.0,0.0,0.0,599.0,0
30.0,2026.47,539.0,10.0,4.0,1.0,1.0,644.0,1
32.0,9527.51,359.0,12.0,3.0,0.0,0.0,395.0,0
54.0,44810.66,163.0,13.0,0.0,0.0,1.0,686.0,0
68.0,11452.95,147.0,6.0,4.0,0.0,0.0,644.0,1
34.0,45658.27,327.0,10.0,4.0,0.0,1.0,358.0,0
21.0,7696.03,99.0,4.0,1.0,0.0,0.0,478.0,0
27.0,13324.29,184.0,1.0,2.0,0.0,0.0,803.0,1
55.0,25006.41,156.0,1.0,4.0,1.0,0.0,757.0,1
49.0,39969.32,431.0,6.0,4.0,0.0,1.0,341.0,1
48.0,13633.12,138.0,5.0,0.0,0.0,1.0,775.0,0
21.0,28585.72,61.0,5.0,2.0,0.0,0.0,689.0,0
51.0,37860.73,371.0,8.0,4.0,0.0,1.0,522.0,1
30.0,9794.99,427.0,1.0,2.0,0.0,0.0,725.0,1
54.0,6038.5,446.0,14.0,0.0,0.0,1.0,676.0,0
32.0,16976.24,523.0,5.0,3.0,1.0,0.0,742.0,1
68.0,45532.24,187.0,10.0,,1.0,1.0,510.0,0
54.0,25906.12,203.0,2.0,1.0,0.0,0.0,413.0,0
66.0,36909.98,405.0,10.0,2.0,0.0,1.0,339.0,0
21.0,44520.31,423.0,10.0,1.0,0.0,1.0,785.0,1
39.0,3176.29,407.0,6.0,2.0,0.0,1.0,510.0,1
27.0,37870.94,468.0,4.0,3.0,1.0,0.0,659.0,1
23.0,45158.15,565.0,6.0,3.0,0.0,1.0,526.0,1
47.0,46841.0,219.0,11.0,4.0,1.0,0.0,787.0,0
52.0,33966.01,540.0,11.0,4.0,0.0,1.0,561.0,1
26.0,24289.87,75.0,10.0,2.0,0.0,1.0,795.0,0
42.0,28026.29,409.0,6.0,4.0,0.0,0.0,613.0,0
61.0,27068.52,480.0,12.0,4.0,1.0,0.0,729.0,1
44.0,41933.86,71.0,2.0,0.0,0.0,0.0,728.0,0
65.0,49818.24,267.0,5.0,0.0,0.0,0.0,364.0,0
64.0,12431.9,564.0,14.0,0.0,1.0,1.0,586.0,1
52.0,30702.25,469.0,7.0,1.0,1.0,1.0,740.0,1
55.0,21696.82,270.0,9.0,1.0,1.0,0.0,693.0,0
64.0,14408.62,37.0,3.0,3.0,0.0,0.0,685.0,1
65.0,10183.49,496.0,12.0,4.0,0.0,0.0,340.0,0
53.0,11543.66,417.0,13.0,3.0,1.0,1.0,389.0,0
41.0,30015.11,492.0,7.0,3.0,0.0,0.0,783.0,1
69.0,39445.79,267.0,10.0,3.0,1.0,1.0,769.0,0
22.0,39270.0,495.0,7.0,1.0,1.0,0.0,584.0,1
57.0,5061.11,151.0,2.0,2.0,0.0,1.0,388.0,0
24.0,45709.4,73.0,11.0,4.0,0.0,1.0,495.0,0
28.0,23298.18,253.0,2.0,0.0,1.0,1.0,477.0,1
38.0,37174.39,240.0,13.0,4.0,1.0,0.0,476.0,0
44.0,7656.65,230.0,13.0,3.0,1.0,0.0,848.0,0
40.0,33957.86,186.0,6.0,3.0,0.0,1.0,579.0,1
69.0,17711.1,367.0,4.0,3.0,1.0,0.0,639.0,0
67.0,669.67,116.0,7.0,1.0,1.0,1.0,796.0,0
26.0,44672.5,82.0,7.0,2.0,0.0,,441.0,0
19.0,5950.67,67.0,9.0,1.0,0.0,1.0,480.0,0
59.0,27152.49,381.0,12.0,1.0,0.0,1.0,709.0,1
28.0,49140.69,62.0,6.0,4.0,0.0,1.0,389.0,0
35.0,11561.18,220.0,5.0,1.0,0.0,0.0,474.0,0
34.0,49349.4,215.0,5.0,1.0,0.0,0.0,348.0,0
34.0,18852.48,121.0,1.0,2.0,0.0,1.0,734.0,1
68.0,26782.29,212.0,12.0,2.0,1.0,0.0,801.0,0
61.0,1273.14,192.0,3.0,0.0,0.0,1.0,525.0,0
69.0,1972.02,488.0,1.0,4.0,0.0,0.0,709.0,1
38.0,3545.62,384.0,5.0,2.0,1.0,1.0,571.0,1
69.0,29741.56,120.0,10.0,1.0,1.0,1.0,486.0,0
20.0,6541.3,152.0,6.0,0.0,1.0,1.0,783.0,0
36.0,36539.58,165.0,8.0,0.0,0.0,1.0,690.0,0
22.0,30065.26,56.0,4.0,1.0,1.0,0.0,,0
20.0,,455.0,2.0,2.0,1.0,0.0,833.0,1
62.0,26120.36,561.0,9.0,4.0,1.0,0.0,621.0,1
19.0,28493.42,263.0,8.0,4.0,0.0,1.0,808.0,1
33.0,22585.36,189.0,6.0,1.0,0.0,1.0,769.0,1
38.0,2895.9,187.0,1.0,0.0,0.0,0.0,493.0,0
36.0,18260.18,303.0,5.0,3.0,0.0,0.0,704.0,0
62.0,34278.27,317.0,10.0,1.0,0.0,1.0,841.0,0
45.0,10788.76,64.0,13.0,0.0,0.0,1.0,382.0,0
27.0,26307.62,590.0,14.0,4.0,1.0,1.0,792.0,1
42.0,30277.74,599.0,1.0,0.0,0.0,0.0,754.0,1
69.0,34659.41,562.0,5.0,2.0,0.0,0.0,653.0,1
26.0,48798.03,460.0,1.0,0.0,0.0,1.0,764.0,1
40.0,41667.14,157.0,13.0,3.0,1.0,0.0,811.0,0
51.0,40972.85,382.0,14.0,0.0,0.0,1.0,335.0,1
54.0,1111.0,369.0,10.0,3.0,0.0,1.0,493.0,0
32.0,8498.29,412.0,7.0,0.0,0.0,0.0,742.0,1
24.0,5809.08,429.0,7.0,1.0,0.0,1.0,647.0,1
22.0,36999.16,91.0,5.0,2.0,0.0,1.0,463.0,0
58.0,46788.07,283.0,11.0,3.0,0.0,,491.0,0
52.0,2918.04,411.0,13.0,1.0,1.0,1.0,813.0,0
,16914.68,199.0,6.0,,0.0,0.0,643.0,1
54.0,37338.45,382.0,8.0,2.0,0.0,1.0,797.0,1
54.0,25442.95,252.0,2.0,2.0,0.0,0.0,826.0,1
44.0,43152.3,401.0,5.0,4.0,1.0,1.0,317.0,1
18.0,33065.94,398.0,13.0,0.0,0.0,1.0,713.0,1
32.0,48084.24,308.0,2.0,,0.0,0.0,771.0,1
51.0,13133.03,560.0,6.0,4.0,,0.0,706.0,1
29.0,,338.0,7.0,,1.0,0.0,703.0,1
30.0,23817.05,,,4.0,0.0,0.0,584.0,0
18.0,42766.64,51.0,12.0,0.0,0.0,0.0,386.0,0
25.0,43016.96,493.0,5.0,0.0,0.0,0.0,543.0,1
55.0,18505.93,490.0,6.0,4.0,1.0,0.0,674.0,1
27.0,14596.97,413.0,3.0,0.0,0.0,1.0,832.0,1
19.0,11075.7,372.0,9.0,2.0,0.0,0.0,509.0,1
69.0,15023.83,56.0,8.0,4.0,1.0,0.0,,0
25.0,15493.18,91.0,9.0,1.0,0.0,1.0,429.0,0
60.0,19102.26,291.0,14.0,1.0,,1.0,796.0,0
58.0,20880.92,311.0,8.0,3.0,0.0,1.0,777.0,1
38.0,11572.95,3.0,13.0,2.0,0.0,1.0,435.0,0
37.0,48777.62,372.0,1.0,2.0,1.0,0.0,646.0,1
67.0,33048.16,572.0,13.0,4.0,1.0,0.0,373.0,1
62.0,43904.69,401.0,14.0,2.0,0.0,1.0,382.0,0
65.0,30335.98,516.0,2.0,4.0,0.0,1.0,318.0,1
28.0,42724.52,550.0,5.0,3.0,0.0,0.0,497.0,1
30.0,16273.67,441.0,13.0,1.0,0.0,0.0,503.0,0
47.0,43850.58,219.0,11.0,3.0,0.0,0.0,434.0,1
54.0,9276.88,447.0,7.0,1.0,1.0,1.0,831.0,1
25.0,46378.29,224.0,1.0,4.0,0.0,1.0,483.0,1
55.0,37918.02,425.0,5.0,0.0,,0.0,502.0,1
54.0,1025.49,47.0,2.0,1.0,0.0,0.0,582.0,0
49.0,6806.67,367.0,13.0,1.0,0.0,0.0,541.0,1
35.0,13393.53,382.0,13.0,2.0,0.0,1.0,559.0,1
26.0,31850.49,146.0,11.0,1.0,0.0,1.0,342.0,0
59.0,2247.85,4.0,10.0,3.0,1.0,0.0,744.0,0
41.0,365.88,271.0,10.0,2.0,0.0,1.0,830.0,1
43.0,46221.99,320.0,8.0,3.0,0.0,0.0,346.0,1
24.0,34334.95,476.0,8.0,0.0,0.0,0.0,437.0,1
49.0,28586.9,107.0,7.0,0.0,1.0,0.0,588.0,0
37.0,19318.4,410.0,13.0,2.0,0.0,0.0,737.0,1
46.0,15225.36,212.0,4.0,4.0,0.0,1.0,819.0,1
19.0,36088.93,507.0,3.0,4.0,0.0,1.0,835.0,1
38.0,13840.5,486.0,6.0,0.0,1.0,1.0,409.0,1
53.0,12761.69,455.0,2.0,1.0,1.0,1.0,616.0,1
27.0,28046.96,128.0,1.0,4.0,0.0,0.0,844.0,1
54.0,16102.25,,1.0,4.0,0.0,1.0,356.0,1
54.0,29654.59,568.0,5.0,4.0,0.0,1.0,685.0,1
67.0,43374.31,159.0,1.0,3.0,0.0,0.0,330.0,0
52.0,13902.28,39.0,5.0,2.0,1.0,1.0,745.0,0
60.0,39212.48,469.0,1.0,2.0,0.0,0.0,392.0,1
59.0,17272.41,366.0,7.0,1.0,1.0,1.0,446.0,0
35.0,19811.8,376.0,1.0,1.0,0.0,0.0,339.0,1
26.0,5492.87,89.0,3.0,4.0,0.0,1.0,552.0,1
69.0,20535.77,337.0,7.0,1.0,0.0,1.0,419.0,0
32.0,35194.45,440.0,11.0,4.0,0.0,1.0,456.0,1
41.0,36192.86,465.0,10.0,4.0,0.0,1.0,631.0,1
36.0,1600.31,12.0,5.0,2.0,0.0,1.0,358.0,0
32.0,43395.61,40.0,11.0,3.0,0.0,0.0,641.0,0
31.0,38602.35,71.0,9.0,1.0,0.0,0.0,757.0,0
29.0,28615.47,87.0,3.0,3.0,0.0,1.0,606.0,0
20.0,27618.62,479.0,9.0,3.0,0.0,1.0,700.0,1
32.0,25751.39,401.0,1.0,2.0,0.0,0.0,633.0,1
34.0,2017.54,579.0,9.0,4.0,1.0,1.0,815.0,1
29.0,26098.14,285.0,2.0,0.0,0.0,1.0,718.0,1
36.0,17855.42,3.0,1.0,2.0,0.0,1.0,821.0,0
43.0,14147.76,71.0,4.0,4.0,0.0,0.0,488.0,0
39.0,16042.16,118.0,13.0,2.0,0.0,0.0,363.0,0
62.0,38287.05,482.0,1.0,0.0,0.0,1.0,,1
60.0,18475.24,413.0,4.0,1.0,0.0,1.0,812.0,1
,43425.46,,5.0,3.0,0.0,1.0,403.0,1
47.0,48972.29,335.0,7.0,0.0,0.0,1.0,824.0,1
30.0,36465.65,311.0,10.0,4.0,0.0,0.0,671.0,1
18.0,44882.38,318.0,11.0,0.0,0.0,0.0,564.0,1
35.0,30592.83,257.0,2.0,2.0,0.0,1.0,438.0,0
34.0,29233.08,273.0,6.0,2.0,1.0,1.0,518.0,0
39.0,16638.73,85.0,7.0,1.0,1.0,0.0,641.0,0
23.0,19717.45,467.0,1.0,3.0,1.0,0.0,639.0,1
48.0,11753.99,499.0,2.0,2.0,0.0,0.0,380.0,1
41.0,38590.42,382.0,2.0,0.0,1.0,1.0,414.0,1
26.0,45677.75,292.0,9.0,3.0,0.0,1.0,669.0,0
40.0,6163.41,148.0,8.0,3.0,1.0,1.0,730.0,0
58.0,10705.26,429.0,10.0,3.0,0.0,0.0,825.0,1
39.0,30427.41,541.0,6.0,4.0,0.0,0.0,551.0,1
38.0,10546.35,64.0,10.0,2.0,0.0,0.0,539.0,0
22.0,46112.01,441.0,13.0,1.0,0.0,1.0,644.0,1
19.0,48645.58,568.0,,4.0,1.0,0.0,331.0,1
23.0,35672.72,80.0,3.0,0.0,0.0,1.0,319.0,0
57.0,6907.86,121.0,9.0,2.0,0.0,1.0,458.0,0
67.0,31325.86,495.0,12.0,1.0,0.0,0.0,574.0,1
50.0,15804.19,302.0,4.0,1.0,1.0,0.0,318.0,0
55.0,24829.89,22.0,11.0,2.0,0.0,1.0,,0
37.0,12503.2,528.0,4.0,1.0,0.0,1.0,410.0,0
53.0,36676.99,521.0,2.0,4.0,0.0,0.0,345.0,1
22.0,45056.67,107.0,5.0,3.0,0.0,1.0,331.0,0
29.0,18117.44,337.0,5.0,3.0,1.0,0.0,310.0,0
37.0,2223.99,190.0,,1.0,1.0,1.0,494.0,0
66.0,19465.58,23.0,1.0,0.0,1.0,1.0,638.0,0
55.0,10474.89,180.0,14.0,4.0,0.0,1.0,790.0,0
36.0,6355.33,470.0,13.0,1.0,1.0,1.0,504.0,0
21.0,26299.76,4.0,4.0,0.0,1.0,1.0,800.0,0
37.0,,361.0,10.0,4.0,0.0,0.0,425.0,1
63.0,48859.59,83.0,8.0,3.0,0.0,0.0,,1
31.0,14164.53,380.0,6.0,3.0,1.0,1.0,496.0,0
18.0,12974.36,332.0,1.0,3.0,0.0,0.0,480.0,1
26.0,22679.06,284.0,9.0,4.0,1.0,0.0,730.0,1
57.0,28779.92,4.0,3.0,,1.0,0.0,437.0,0
59.0,8101.86,207.0,13.0,2.0,0.0,1.0,823.0,0
58.0,11825.62,,12.0,4.0,0.0,0.0,367.0,1
39.0,40459.2,500.0,2.0,1.0,1.0,1.0,514.0,1
35.0,459.15,354.0,10.0,3.0,0.0,0.0,667.0,1
21.0,30426.52,586.0,4.0,3.0,0.0,,760.0,1
25.0,19509.78,278.0,9.0,,0.0,0.0,547.0,0
61.0,22580.79,562.0,13.0,4.0,1.0,1.0,760.0,1
29.0,36809.66,463.0,4.0,4.0,0.0,1.0,678.0,1
47.0,45932.85,204.0,14.0,4.0,0.0,0.0,780.0,0
51.0,9564.35,50.0,5.0,4.0,0.0,0.0,679.0,0
62.0,35415.39,346.0,7.0,3.0,0.0,0.0,324.0,1
25.0,27565.56,533.0,14.0,1.0,0.0,1.0,525.0,1
59.0,49438.84,135.0,3.0,3.0,0.0,0.0,319.0,1
27.0,43301.24,275.0,9.0,4.0,0.0,1.0,844.0,0
23.0,41541.51,502.0,9.0,1.0,0.0,1.0,557.0,1
38.0,28734.65,285.0,10.0,2.0,1.0,0.0,530.0,0
19.0,23131.68,384.0,9.0,4.0,0.0,0.0,617.0,1
28.0,25903.72,587.0,7.0,2.0,1.0,1.0,495.0,1
64.0,8305.81,326.0,14.0,1.0,0.0,1.0,704.0,1
46.0,9415.19,475.0,5.0,3.0,0.0,1.0,603.0,1
56.0,41328.38,,11.0,1.0,0.0,1.0,687.0,1
25.0,25366.17,465.0,4.0,4.0,,0.0,401.0,1
21.0,12498.48,558.0,8.0,2.0,0.0,0.0,521.0,1
48.0,30804.26,257.0,8.0,2.0,0.0,1.0,518.0,0
42.0,18914.59,57.0,13.0,1.0,1.0,1.0,708.0,0
57.0,23878.93,168.0,5.0,3.0,0.0,0.0,385.0,0
48.0,28921.73,307.0,8.0,0.0,0.0,1.0,413.0,0
43.0,33514.0,479.0,1.0,2.0,0.0,0.0,313.0,1
29.0,23932.84,520.0,11.0,4.0,0.0,0.0,692.0,1
33.0,13141.69,575.0,9.0,3.0,1.0,1.0,583.0,1
18.0,,514.0,1.0,0.0,0.0,0.0,446.0,0
63.0,16632.33,372.0,11.0,4.0,1.0,0.0,664.0,0
33.0,20504.64,205.0,9.0,1.0,0.0,0.0,795.0,0
59.0,16846.07,203.0,1.0,1.0,0.0,0.0,559.0,1
60.0,2961.13,278.0,11.0,2.0,0.0,0.0,388.0,0
46.0,16065.84,8.0,2.0,4.0,1.0,,661.0,0
32.0,1488.25,145.0,7.0,4.0,0.0,1.0,772.0,0
37.0,5207.0,405.0,3.0,0.0,0.0,1.0,302.0,0
38.0,25437.2,425.0,3.0,1.0,1.0,0.0,412.0,1
60.0,46270.24,425.0,2.0,1.0,1.0,1.0,,1
56.0,34566.17,568.0,8.0,2.0,1.0,0.0,412.0,1
65.0,38261.48,195.0,7.0,4.0,1.0,0.0,,1
64.0,43577.89,515.0,3.0,2.0,0.0,1.0,674.0,1
20.0,8988.45,121.0,10.0,0.0,0.0,1.0,589.0,0
61.0,6621.63,454.0,2.0,3.0,0.0,1.0,442.0,1
56.0,45518.13,38.0,2.0,3.0,1.0,0.0,611.0,0
55.0,44939.25,544.0,6.0,2.0,0.0,0.0,685.0,1
22.0,20753.32,0.0,1.0,4.0,0.0,1.0,641.0,1
44.0,16567.47,585.0,11.0,4.0,0.0,1.0,813.0,1
22.0,840.44,256.0,11.0,1.0,1.0,0.0,494.0,0
69.0,9144.65,113.0,5.0,0.0,0.0,1.0,753.0,0
50.0,20728.44,228.0,1.0,0.0,1.0,0.0,387.0,0
37.0,636.07,414.0,3.0,3.0,0.0,0.0,781.0,1
50.0,1074.06,15.0,9.0,0.0,1.0,1.0,340.0,0
32.0,37242.11,582.0,4.0,4.0,0.0,1.0,672.0,1
29.0,19213.11,564.0,11.0,0.0,1.0,1.0,822.0,1
44.0,38286.73,409.0,5.0,3.0,1.0,1.0,332.0,0
69.0,33346.35,172.0,8.0,4.0,0.0,0.0,715.0,1
20.0,27862.27,69.0,3.0,0.0,1.0,1.0,472.0,0
66.0,24259.83,207.0,10.0,0.0,0.0,0.0,825.0,0
24.0,11291.65,523.0,10.0,1.0,1.0,0.0,587.0,0
27.0,7469.56,547.0,11.0,1.0,0.0,1.0,307.0,1
59.0,18865.41,189.0,3.0,3.0,0.0,1.0,359.0,1
26.0,45369.76,239.0,3.0,2.0,1.0,1.0,403.0,0
49.0,18291.67,132.0,1.0,3.0,1.0,0.0,832.0,1
19.0,17103.96,104.0,13.0,3.0,1.0,0.0,738.0,0
55.0,46683.12,,10.0,0.0,0.0,0.0,328.0,0
51.0,46379.11,359.0,9.0,0.0,1.0,0.0,614.0,1
54.0,26420.33,182.0,12.0,2.0,1.0,,654.0,0
34.0,46942.68,173.0,8.0,1.0,0.0,0.0,420.0,0
45.0,19448.34,272.0,11.0,0.0,0.0,0.0,559.0,0
37.0,3853.83,309.0,1.0,3.0,0.0,0.0,422.0,0
23.0,48117.41,122.0,5.0,3.0,1.0,0.0,665.0,0
45.0,31586.48,584.0,13.0,2.0,0.0,0.0,837.0,1
35.0,2633.43,518.0,10.0,1.0,0.0,1.0,475.0,0
63.0,,222.0,3.0,0.0,0.0,1.0,627.0,1
35.0,,482.0,7.0,3.0,0.0,0.0,613.0,1
36.0,5248.78,389.0,10.0,0.0,1.0,1.0,651.0,0
36.0,47140.26,,9.0,2.0,0.0,1.0,615.0,0
61.0,12206.14,98.0,12.0,4.0,0.0,0.0,436.0,0
48.0,39217.14,515.0,14.0,2.0,0.0,1.0,812.0,1
35.0,12435.09,103.0,14.0,4.0,0.0,1.0,512.0,0
,27593.71,486.0,14.0,2.0,0.0,0.0,646.0,1
61.0,20218.28,298.0,7.0,1.0,0.0,0.0,332.0,0
63.0,21874.79,256.0,3.0,3.0,1.0,0.0,778.0,1
56.0,26914.63,410.0,6.0,1.0,0.0,0.0,432.0,1
33.0,26830.15,74.0,6.0,4.0,0.0,0.0,525.0,0
62.0,31917.31,2.0,13.0,1.0,0.0,1.0,511.0,0
33.0,24059.27,156.0,1.0,0.0,1.0,1.0,700.0,0
28.0,8487.57,564.0,7.0,3.0,1.0,0.0,533.0,1
21.0,5906.05,225.0,12.0,2.0,1.0,1.0,504.0,0
62.0,,531.0,7.0,3.0,1.0,1.0,472.0,1
53.0,32725.92,38.0,13.0,3.0,1.0,1.0,592.0,0
62.0,8931.03,463.0,9.0,1.0,0.0,0.0,783.0,0
43.0,38976.37,81.0,12.0,3.0,0.0,1.0,796.0,0
60.0,17579.43,163.0,10.0,0.0,1.0,0.0,703.0,0
28.0,8737.33,254.0,2.0,1.0,0.0,0.0,561.0,0
45.0,25156.01,208.0,8.0,4.0,0.0,0.0,587.0,1
59.0,4218.43,,4.0,1.0,0.0,1.0,606.0,1
33.0,27924.99,520.0,14.0,1.0,1.0,0.0,445.0,0
53.0,32242.47,102.0,10.0,0.0,0.0,0.0,306.0,0
19.0,46403.31,377.0,7.0,3.0,1.0,1.0,518.0,1
43.0,36176.17,406.0,12.0,1.0,0.0,1.0,814.0,1
33.0,29143.47,439.0,11.0,0.0,0.0,0.0,481.0,1
60.0,26653.57,177.0,,4.0,1.0,1.0,774.0,1
27.0,14998.67,506.0,8.0,0.0,0.0,1.0,376.0,0
69.0,8399.13,214.0,7.0,2.0,0.0,0.0,543.0,0
36.0,10934.92,84.0,2.0,4.0,0.0,0.0,519.0,0
62.0,49742.75,160.0,10.0,4.0,,1.0,369.0,0
57.0,46739.78,583.0,5.0,1.0,0.0,0.0,779.0,1
23.0,620.81,507.0,7.0,1.0,0.0,0.0,495.0,0
66.0,42303.12,199.0,9.0,2.0,0.0,1.0,479.0,0
45.0,49172.92,363.0,3.0,3.0,0.0,0.0,374.0,1
33.0,37421.9,189.0,9.0,0.0,1.0,0.0,677.0,1
52.0,15135.08,555.0,7.0,4.0,0.0,1.0,713.0,1
57.0,26096.18,187.0,4.0,4.0,1.0,1.0,835.0,1
21.0,732.81,223.0,9.0,4.0,1.0,0.0,515.0,0
54.0,38790.46,478.0,8.0,4.0,1.0,1.0,641.0,1
22.0,16754.41,275.0,12.0,4.0,0.0,0.0,475.0,0
49.0,18128.58,356.0,11.0,4.0,0.0,0.0,349.0,0
,46491.04,289.0,7.0,0.0,0.0,1.0,403.0,0
48.0,38387.45,583.0,2.0,3.0,0.0,1.0,509.0,1
37.0,11409.85,,6.0,2.0,0.0,0.0,395.0,1
49.0,14835.7,288.0,,0.0,0.0,1.0,708.0,0
19.0,19661.73,407.0,13.0,0.0,0.0,1.0,725.0,0
45.0,18443.75,347.0,8.0,0.0,1.0,0.0,311.0,0
35.0,25059.89,417.0,9.0,1.0,0.0,0.0,318.0,0
50.0,13140.17,342.0,7.0,0.0,0.0,0.0,404.0,0
,307.26,229.0,2.0,4.0,0.0,0.0,425.0,1
22.0,554.66,418.0,13.0,0.0,0.0,1.0,351.0,0
49.0,29826.44,283.0,2.0,1.0,0.0,1.0,361.0,1
34.0,45854.39,92.0,8.0,3.0,0.0,1.0,461.0,0
25.0,18736.73,569.0,7.0,2.0,0.0,1.0,667.0,1
52.0,3411.41,552.0,12.0,3.0,0.0,1.0,659.0,1
33.0,9544.95,296.0,1.0,4.0,1.0,1.0,419.0,0
61.0,7527.97,289.0,6.0,4.0,0.0,1.0,333.0,0
57.0,27983.79,570.0,11.0,3.0,1.0,1.0,438.0,1
25.0,39211.59,299.0,13.0,,0.0,1.0,636.0,0
41.0,44727.1,31.0,2.0,4.0,0.0,0.0,599.0,1
20.0,5377.95,325.0,6.0,2.0,0.0,0.0,745.0,1
52.0,28789.41,502.0,2.0,-2.0,0.0,1.0,769.0,1
51.0,13002.19,475.0,8.0,3.0,,0.0,763.0,1
34.0,29219.66,563.0,10.0,3.0,0.0,1.0,756.0,1
35.0,48914.26,557.0,2.0,2.0,1.0,0.0,497.0,1
47.0,26154.25,74.0,1.0,3.0,0.0,0.0,754.0,1
20.0,5326.14,18.0,5.0,0.0,0.0,1.0,460.0,0
26.0,17049.19,94.0,7.0,3.0,0.0,0.0,609.0,0
50.0,16522.33,108.0,12.0,2.0,0.0,0.0,789.0,0
51.0,21182.93,430.0,4.0,2.0,1.0,1.0,317.0,1
58.0,18827.54,306.0,5.0,0.0,,0.0,485.0,1
34.0,13987.1,466.0,1.0,3.0,0.0,1.0,818.0,1
25.0,41636.64,487.0,11.0,3.0,1.0,1.0,497.0,1
30.0,21072.3,222.0,10.0,2.0,1.0,0.0,795.0,1
50.0,24358.17,59.0,14.0,0.0,0.0,1.0,321.0,0
39.0,48548.69,419.0,6.0,1.0,0.0,1.0,653.0,1
55.0,13577.77,475.0,13.0,0.0,0.0,1.0,427.0,0
51.0,35993.17,229.0,9.0,4.0,1.0,1.0,598.0,0
29.0,31301.08,495.0,13.0,4.0,0.0,1.0,396.0,0
26.0,388.28,382.0,3.0,4.0,1.0,1.0,330.0,1
