age,years_at_company,performance_score,training_hours,awards_won,avg_review_score,num_reports,dept_kpi_score,prev_promoted,promoted
32.0,1.0,83.5,22.0,1.0,42.8,4.0,3.6,0.0,0
35.0,8.0,97.1,71.0,3.0,92.7,2.0,6.1,0.0,1
47.0,20.0,83.8,29.0,3.0,79.4,7.0,4.4,0.0,1
46.0,5.0,77.4,79.0,4.0,45.2,5.0,6.0,0.0,0
59.0,3.0,95.8,58.0,4.0,85.0,1.0,7.5,0.0,1
56.0,19.0,92.1,92.0,0.0,89.4,6.0,4.3,0.0,0
58.0,21.0,63.2,11.0,3.0,67.9,3.0,2.4,0.0,1
59.0,18.0,89.2,63.0,2.0,98.7,9.0,1.1,1.0,1
43.0,22.0,68.4,46.0,4.0,54.3,6.0,3.1,1.0,1
29.0,7.0,85.2,80.0,2.0,66.0,9.0,4.6,1.0,1
46.0,14.0,96.5,37.0,4.0,94.8,1.0,8.3,0.0,1
54.0,21.0,68.9,54.0,3.0,96.4,2.0,6.2,0.0,1
42.0,22.0,69.6,25.0,4.0,51.6,7.0,,0.0,1
31.0,2.0,64.6,21.0,0.0,41.0,2.0,6.7,0.0,0
33.0,24.0,60.5,68.0,2.0,50.7,9.0,2.7,0.0,1
27.0,3.0,67.7,54.0,2.0,96.6,5.0,4.5,1.0,1
40.0,21.0,63.4,92.0,0.0,84.9,1.0,3.5,0.0,1
39.0,5.0,76.9,59.0,2.0,95.1,7.0,8.1,0.0,0
27.0,19.0,90.1,90.0,0.0,57.3,8.0,9.4,0.0,1
50.0,14.0,59.6,48.0,4.0,55.9,7.0,7.3,0.0,1
28.0,18.0,70.9,18.0,4.0,66.2,7.0,3.4,0.0,1
30.0,3.0,82.2,26.0,0.0,61.9,0.0,9.3,1.0,0
30.0,15.0,91.2,68.0,0.0,83.4,4.0,9.4,0.0,0
25.0,10.0,76.1,81.0,3.0,48.0,8.0,8.7,0.0,1
36.0,9.0,55.4,15.0,4.0,59.1,4.0,2.0,1.0,0
45.0,20.0,99.1,74.0,4.0,59.2,3.0,3.5,0.0,1
47.0,5.0,68.9,96.0,1.0,59.9,6.0,6.2,0.0,1
23.0,4.0,60.1,53.0,4.0,84.0,5.0,3.3,0.0,1
29.0,14.0,66.8,72.0,1.0,71.5,1.0,9.5,0.0,0
44.0,18.0,92.9,4.0,3.0,93.7,9.0,1.9,1.0,1
24.0,16.0,53.2,28.0,2.0,58.4,4.0,9.7,0.0,0
51.0,21.0,63.7,33.0,4.0,69.8,5.0,9.3,0.0,1
56.0,19.0,98.8,,3.0,79.2,2.0,9.3,0.0,0
56.0,2.0,91.4,98.0,1.0,64.2,7.0,8.0,1.0,0
26.0,1.0,52.0,95.0,2.0,58.4,9.0,9.3,,1
34.0,17.0,69.1,62.0,1.0,47.1,7.0,6.0,0.0,0
27.0,15.0,91.9,52.0,1.0,56.6,5.0,1.8,0.0,0
41.0,11.0,92.2,64.0,1.0,61.7,7.0,8.0,0.0,0
47.0,14.0,92.7,68.0,3.0,48.8,5.0,1.5,0.0,1
41.0,2.0,55.6,45.0,2.0,51.0,7.0,5.9,0.0,0
28.0,16.0,63.2,66.0,2.0,64.7,,1.0,1.0,1
47.0,4.0,68.7,85.0,2.0,,4.0,1.7,0.0,1
55.0,22.0,83.0,0.0,2.0,62.0,5.0,6.0,1.0,1
35.0,3.0,96.8,96.0,1.0,61.0,2.0,4.6,0.0,1
37.0,20.0,96.9,76.0,1.0,48.5,5.0,4.0,0.0,1
31.0,24.0,52.6,55.0,2.0,75.9,,7.9,0.0,0
59.0,6.0,64.1,50.0,1.0,76.0,4.0,5.3,0.0,0
40.0,9.0,70.5,49.0,1.0,61.3,2.0,3.2,0.0,0
39.0,20.0,70.0,73.0,0.0,49.8,0.0,1.3,0.0,0
45.0,9.0,96.5,77.0,2.0,84.4,4.0,9.0,1.0,1
51.0,17.0,65.6,,0.0,47.0,9.0,8.4,0.0,0
54.0,14.0,99.6,59.0,4.0,87.9,2.0,1.4,0.0,1
38.0,13.0,95.2,91.0,1.0,63.1,,2.6,0.0,1
44.0,15.0,97.9,92.0,3.0,45.7,4.0,8.0,0.0,1
58.0,15.0,55.6,40.0,1.0,60.1,9.0,9.9,0.0,0
27.0,7.0,82.4,81.0,1.0,,9.0,1.8,0.0,0
26.0,14.0,84.9,92.0,2.0,76.0,9.0,,0.0,0
34.0,6.0,75.0,23.0,3.0,76.5,5.0,3.0,0.0,1
22.0,2.0,74.0,50.0,4.0,87.1,6.0,1.8,1.0,1
52.0,2.0,86.2,56.0,0.0,70.4,6.0,3.3,0.0,0
27.0,8.0,72.6,15.0,1.0,60.0,6.0,6.8,0.0,0
47.0,2.0,98.9,25.0,3.0,65.7,0.0,5.3,0.0,1
52.0,1.0,55.3,69.0,0.0,51.9,6.0,8.6,0.0,0
45.0,6.0,56.4,55.0,2.0,56.6,0.0,8.5,1.0,0
40.0,11.0,59.0,35.0,0.0,90.1,3.0,5.0,0.0,0
55.0,24.0,52.1,8.0,1.0,71.1,1.0,4.3,0.0,0
33.0,13.0,53.5,77.0,4.0,41.2,1.0,4.4,0.0,1
56.0,21.0,58.7,92.0,4.0,77.5,9.0,2.0,0.0,1
54.0,13.0,66.6,,2.0,43.3,7.0,6.6,0.0,0
41.0,1.0,90.5,36.0,2.0,55.9,6.0,8.8,0.0,0
34.0,10.0,58.5,43.0,2.0,48.7,9.0,6.3,1.0,0
42.0,17.0,99.7,32.0,3.0,52.0,7.0,6.4,0.0,0
51.0,16.0,88.8,52.0,0.0,58.0,3.0,3.0,0.0,0
50.0,18.0,51.7,38.0,3.0,92.8,9.0,6.3,0.0,1
58.0,20.0,51.1,28.0,4.0,73.0,6.0,1.9,1.0,0
27.0,14.0,67.2,98.0,1.0,61.2,9.0,8.1,1.0,1
,13.0,61.4,83.0,0.0,81.5,5.0,1.7,0.0,1
56.0,6.0,63.9,69.0,4.0,66.6,4.0,3.2,0.0,1
53.0,11.0,97.7,18.0,2.0,83.6,1.0,5.0,0.0,1
30.0,7.0,85.9,57.0,3.0,94.0,2.0,3.7,0.0,1
24.0,15.0,74.2,43.0,4.0,60.6,6.0,4.3,1.0,1
26.0,7.0,70.0,58.0,1.0,96.1,7.0,4.5,0.0,1
36.0,19.0,90.7,72.0,0.0,54.2,9.0,2.6,0.0,0
29.0,1.0,56.0,37.0,0.0,71.4,1.0,2.0,0.0,0
30.0,24.0,64.2,5.0,1.0,70.9,0.0,4.0,0.0,0
49.0,11.0,52.4,29.0,4.0,73.4,3.0,8.6,0.0,0
50.0,10.0,80.2,88.0,3.0,83.3,4.0,4.3,0.0,1
28.0,11.0,83.0,85.0,4.0,85.7,,5.2,0.0,1
54.0,5.0,55.7,32.0,3.0,80.6,3.0,3.4,0.0,0
56.0,14.0,83.9,41.0,1.0,77.8,6.0,6.8,0.0,0
55.0,16.0,91.7,17.0,2.0,99.6,2.0,3.9,0.0,0
25.0,6.0,95.2,63.0,1.0,56.2,9.0,3.7,0.0,0
52.0,22.0,71.2,75.0,3.0,86.7,0.0,5.3,0.0,1
59.0,20.0,63.5,69.0,3.0,90.3,0.0,8.5,0.0,1
22.0,8.0,58.3,20.0,1.0,75.6,5.0,9.7,0.0,0
42.0,7.0,59.7_err,59.0,1.0,46.9,,2.0,0.0,0
37.0,24.0,79.5,79.0,1.0,94.5,9.0,8.1,0.0,1
29.0,22.0,99.4,12.0,4.0,73.1,8.0,8.6,0.0,1
37.0,10.0,98.7,13.0,1.0,88.8,0.0,1.5,0.0,1
36.0,21.0,83.0,19.0,0.0,76.0,2.0,4.9,0.0,0
59.0,18.0,66.8,86.0,4.0,90.2,7.0,5.9,1.0,1
54.0,21.0,72.6,8.0,4.0,48.3,9.0,9.3,0.0,0
52.0,24.0,55.4,2.0,2.0,49.0,5.0,4.2,0.0,0
59.0,18.0,83.4,17.0,1.0,64.2,7.0,7.8,0.0,0
43.0,22.0,63.2,15.0,1.0,75.6,8.0,8.4,0.0,1
26.0,1.0,95.5,18.0,2.0,61.4,8.0,9.2,0.0,0
,10.0,82.5,15.0,4.0,48.9,4.0,5.5,0.0,1
55.0,10.0,86.5,38.0,2.0,,6.0,7.7,0.0,1
43.0,16.0,54.6,85.0,3.0,89.7,6.0,2.3,0.0,0
28.0,14.0,76.0,63.0,0.0,71.8,7.0,2.9,0.0,0
34.0,18.0,70.8,6.0,3.0,94.7,9.0,2.9,0.0,1
54.0,11.0,51.5,51.0,0.0,56.1,9.0,8.5,0.0,0
27.0,15.0,62.9,15.0,4.0,97.3,1.0,7.3,0.0,1
57.0,10.0,69.6,47.0,4.0,70.5,7.0,3.7,0.0,0
31.0,5.0,68.5,89.0,3.0,64.8,0.0,4.8,1.0,1
48.0,20.0,84.6,50.0,3.0,73.3,7.0,7.2,1.0,1
37.0,5.0,57.3,11.0,1.0,79.9,5.0,6.1,1.0,0
42.0,2.0,63.6,91.0,0.0,55.4,6.0,2.9,0.0,0
48.0,6.0,88.6,0.0,2.0,88.7,1.0,1.2,0.0,0
51.0,11.0,76.3,5.0,,91.8,9.0,4.3,0.0,0
49.0,1.0,85.8,62.0,3.0,44.2,9.0,2.2,1.0,1
,15.0,80.2,48.0,3.0,79.0,0.0,4.3,0.0,1
24.0,5.0,84.3,41.0,3.0,96.3,7.0,3.7,0.0,1
23.0,3.0,96.7,37.0,0.0,,5.0,3.7,1.0,1
46.0,23.0,87.2,6.0,1.0,58.2,6.0,2.3,1.0,0
43.0,22.0,68.8,8.0,0.0,52.7,2.0,9.1,1.0,0
37.0,,72.7,38.0,4.0,79.7,5.0,5.6,1.0,1
42.0,19.0,98.5,7.0,0.0,73.4,2.0,7.5,0.0,0
47.0,24.0,69.3,21.0,2.0,45.6,2.0,3.2,0.0,1
40.0,6.0,90.4,9.0,4.0,47.2,8.0,6.3,1.0,1
54.0,18.0,53.9,94.0,1.0,83.8,8.0,9.1,0.0,0
39.0,17.0,73.4,51.0,3.0,73.7,3.0,9.6,0.0,1
33.0,3.0,64.5,7.0,0.0,54.5,1.0,3.7,0.0,0
45.0,1.0,67.0,87.0,4.0,65.3,2.0,4.4,0.0,1
37.0,17.0,76.0,3.0,2.0,,7.0,2.7,0.0,0
30.0,23.0,69.2,31.0,2.0,65.9,6.0,9.9,0.0,1
57.0,1.0,67.3,4.0,4.0,73.4,4.0,1.7,0.0,0
25.0,4.0,65.3,73.0,0.0,40.8,,9.2,0.0,0
44.0,20.0,78.3,36.0,2.0,95.4,0.0,7.7,0.0,1
28.0,23.0,87.1,53.0,2.0,78.5,9.0,2.0,0.0,1
39.0,4.0,85.7,37.0,3.0,47.5,1.0,9.1,0.0,1
47.0,24.0,50.5,69.0,0.0,61.6,0.0,2.6,0.0,1
40.0,21.0,50.6,11.0,1.0,87.6,9.0,1.9,1.0,0
55.0,21.0,96.3,67.0,1.0,43.0,7.0,2.3,0.0,0
26.0,9.0,68.5,83.0,0.0,51.7,0.0,7.7,0.0,0
50.0,16.0,55.7,39.0,0.0,59.3,3.0,1.9,1.0,0
29.0,22.0,65.5,3.0,3.0,43.6,8.0,3.4,1.0,1
38.0,5.0,,38.0,3.0,85.7,5.0,9.6,1.0,0
50.0,18.0,60.1,12.0,3.0,95.7,2.0,2.9,0.0,1
54.0,6.0,66.2,24.0,2.0,90.2,4.0,8.6,0.0,0
47.0,13.0,70.7,91.0,2.0,75.1,5.0,7.1,0.0,1
38.0,19.0,69.2,56.0,3.0,54.2,2.0,3.1,1.0,0
48.0,22.0,75.7,4.0,2.0,64.3,4.0,7.2,0.0,0
45.0,24.0,64.3,76.0,1.0,90.1,7.0,6.1,1.0,0
30.0,20.0,60.8,21.0,2.0,46.3,0.0,9.1,0.0,0
42.0,18.0,59.6,27.0,3.0,85.9,8.0,3.9,0.0,0
28.0,18.0,81.0,37.0,4.0,72.7,0.0,6.3,0.0,1
41.0,21.0,78.1,72.0,4.0,69.9,6.0,8.3,1.0,1
26.0,11.0,86.5,52.0,3.0,49.0,2.0,8.6,0.0,1
53.0,9.0,88.4,46.0,4.0,59.7,0.0,7.7,0.0,1
49.0,10.0,73.5,,0.0,56.1,8.0,3.4,0.0,0
,20.0,62.3,21.0,2.0,72.8,5.0,5.3,0.0,0
57.0,22.0,99.7,53.0,3.0,85.3,8.0,1.9,0.0,1
46.0,24.0,81.5,31.0,0.0,82.5,,2.3,0.0,1
37.0,2.0,63.3,46.0,4.0,68.6,,7.0,0.0,1
26.0,15.0,99.6,99.0,3.0,41.5,7.0,3.1,1.0,1
43.0,2.0,54.8,80.0,0.0,100.0,6.0,2.5,0.0,0
39.0,16.0,93.7,63.0,0.0,90.6,7.0,8.3,1.0,1
,17.0,89.8,52.0,1.0,95.0,7.0,8.4,0.0,1
41.0,17.0,98.9,92.0,2.0,91.4,5.0,8.3,1.0,1
49.0,19.0,68.6,81.0,1.0,83.9,7.0,6.8,,1
41.0,15.0,79.8,38.0,2.0,53.7,,2.3,0.0,0
38.0,6.0,66.1,39.0,1.0,99.6,7.0,8.7,1.0,1
46.0,1.0,71.2,39.0,4.0,73.9,3.0,2.9,1.0,1
58.0,16.0,86.2,32.0,4.0,80.1,0.0,6.7,0.0,1
32.0,13.0,65.6,45.0,0.0,60.5,9.0,7.1,0.0,0
35.0,15.0,59.6,5.0,2.0,43.5,3.0,2.2,0.0,0
56.0,12.0,79.3,28.0,1.0,66.6,6.0,3.2,1.0,0
41.0,16.0,87.0,10.0,4.0,72.0,3.0,4.9,,1
37.0,3.0,68.4,59.0,1.0,54.2,5.0,7.7,1.0,1
56.0,15.0,66.1,97.0,3.0,40.2,9.0,1.6,,1
36.0,23.0,86.8,63.0,4.0,44.0,4.0,5.7,0.0,1
27.0,18.0,95.9,59.0,3.0,54.2,7.0,4.4,0.0,1
44.0,3.0,85.5,46.0,3.0,82.3,5.0,6.3,0.0,1
22.0,14.0,99.7,42.0,0.0,81.0,5.0,3.7,0.0,0
40.0,12.0,58.7,21.0,3.0,56.2,3.0,6.2,0.0,0
56.0,21.0,63.3,53.0,3.0,43.0,2.0,6.8,0.0,0
42.0,13.0,80.2,27.0,3.0,40.8,7.0,5.5,0.0,0
45.0,15.0,78.0,68.0,3.0,41.7,1.0,9.7,0.0,0
52.0,10.0,74.9,,1.0,46.0,3.0,7.0,0.0,0
24.0,6.0,57.8,49.0,1.0,83.9,5.0,4.4,0.0,0
59.0,12.0,82.1,49.0,0.0,45.6,0.0,2.7,0.0,0
,3.0,67.2,61.0,1.0,82.5,0.0,4.0,0.0,0
24.0,24.0,61.6,66.0,2.0,47.7,8.0,8.9,1.0,1
50.0,5.0,86.7,55.0,1.0,60.3,1.0,5.7,1.0,0
59.0,8.0,68.4,80.0,4.0,66.6,1.0,2.0,1.0,1
42.0,14.0,73.7,79.0,4.0,62.7,8.0,1.1,0.0,1
32.0,15.0,63.0,96.0,2.0,74.3,2.0,1.6,1.0,1
38.0,17.0,55.4,18.0,2.0,77.9,9.0,1.8,0.0,0
,15.0,60.4,39.0,3.0,90.1,6.0,7.5,0.0,1
24.0,23.0,78.5,81.0,1.0,62.1,3.0,2.8,0.0,1
23.0,16.0,57.8,64.0,4.0,75.8,6.0,3.6,0.0,0
46.0,8.0,,18.0,3.0,63.2,4.0,8.0,0.0,1
36.0,18.0,71.9,44.0,3.0,53.3,4.0,3.9,0.0,1
35.0,13.0,97.8,51.0,3.0,73.9,9.0,2.1,0.0,1
39.0,19.0,76.1,42.0,1.0,99.7,1.0,6.3,0.0,0
28.0,19.0,97.1,75.0,0.0,97.5,3.0,4.5,1.0,1
25.0,4.0,75.7_err,40.0,4.0,40.7,8.0,7.7,1.0,1
46.0,4.0,67.9,94.0,1.0,40.5,0.0,6.6,1.0,0
25.0,14.0,73.1,62.0,2.0,88.9,3.0,2.5,0.0,0
45.0,22.0,64.2,52.0,2.0,,5.0,4.3,0.0,1
52.0,19.0,73.1,59.0,1.0,85.7,2.0,2.9,0.0,0
46.0,11.0,93.6,78.0,4.0,63.6,7.0,2.4,1.0,1
42.0,22.0,51.1,61.0,4.0,63.4,5.0,6.9,1.0,1
51.0,3.0,55.4,98.0,2.0,79.6,8.0,9.2,0.0,1
28.0,3.0,74.7,79.0,3.0,81.9,7.0,2.7,0.0,1
26.0,4.0,,43.0,1.0,55.5,6.0,8.0,1.0,0
27.0,10.0,71.3,18.0,0.0,72.4,3.0,8.2,1.0,1
26.0,19.0,74.4,71.0,0.0,97.1,5.0,7.4,0.0,1
29.0,14.0,70.4,31.0,3.0,42.2,9.0,2.3,1.0,1
38.0,19.0,59.1,13.0,2.0,95.9,1.0,,0.0,1
41.0,12.0,61.7,43.0,4.0,47.5,5.0,2.5,0.0,1
22.0,6.0,60.4,57.0,3.0,75.3,8.0,5.3,1.0,1
51.0,20.0,78.5,66.0,0.0,46.0,,9.6,0.0,0
33.0,9.0,88.2,79.0,4.0,87.1,7.0,1.3,1.0,1
56.0,12.0,80.5,58.0,0.0,46.3,0.0,7.6,0.0,0
32.0,9.0,56.4,37.0,1.0,79.0,9.0,3.9,1.0,0
44.0,15.0,77.4,41.0,,64.9,4.0,8.6,,0
44.0,2.0,62.5,85.0,3.0,84.5,7.0,6.2,1.0,1
57.0,4.0,73.3,63.0,3.0,67.3,1.0,9.0,0.0,0
27.0,11.0,83.5,36.0,4.0,40.7,2.0,2.9,0.0,0
58.0,22.0,62.8,48.0,4.0,61.3,8.0,2.0,0.0,0
46.0,11.0,75.5,24.0,4.0,91.0,9.0,8.9,0.0,1
33.0,9.0,65.9,91.0,2.0,49.8,6.0,6.1,0.0,0
57.0,16.0,57.1,51.0,3.0,42.7,2.0,5.5,0.0,0
35.0,16.0,76.6,46.0,2.0,64.5,0.0,2.4,0.0,1
37.0,11.0,99.6,38.0,3.0,71.3,1.0,6.0,0.0,1
49.0,21.0,65.8,35.0,2.0,88.7,4.0,9.6,0.0,0
40.0,5.0,95.6,47.0,3.0,54.3,8.0,7.8,0.0,1
59.0,12.0,76.3,74.0,1.0,93.7,3.0,3.9,0.0,1
58.0,24.0,68.9,98.0,1.0,47.3,0.0,3.2,1.0,1
37.0,9.0,83.7,87.0,2.0,49.7,5.0,7.5,0.0,1
42.0,12.0,81.8,67.0,3.0,85.2,6.0,1.7,0.0,0
28.0,20.0,56.2,65.0,2.0,71.3,8.0,1.6,0.0,1
31.0,18.0,70.0,49.0,2.0,64.6,6.0,4.7,0.0,1
58.0,21.0,98.6,61.0,,66.9,8.0,1.0,0.0,1
36.0,11.0,81.7,45.0,4.0,65.0,6.0,2.2,0.0,1
41.0,16.0,97.7,15.0,4.0,94.5,5.0,1.5,0.0,1
26.0,19.0,54.5,13.0,4.0,73.4,1.0,4.3,0.0,1
24.0,1.0,86.1,99.0,4.0,71.1,9.0,2.0,0.0,1
35.0,10.0,98.6,64.0,0.0,96.4,8.0,2.5,0.0,0
49.0,,80.7,59.0,3.0,70.3,5.0,9.9,0.0,1
41.0,5.0,61.3,84.0,1.0,97.0,5.0,4.4,0.0,0
28.0,24.0,53.7,82.0,1.0,42.1,8.0,7.5,1.0,1
40.0,4.0,75.5,4.0,0.0,46.0,0.0,4.5,0.0,0
43.0,6.0,58.0,64.0,4.0,51.5,5.0,1.1,0.0,0
24.0,2.0,94.9,70.0,2.0,96.7,0.0,5.4,1.0,1
42.0,2.0,99.9,59.0,2.0,44.0,0.0,6.1,0.0,0
30.0,1.0,84.8,61.0,4.0,45.5,4.0,4.7,0.0,0
23.0,6.0,53.6,58.0,,66.2,0.0,2.5,0.0,0
44.0,11.0,93.0,82.0,4.0,74.6,4.0,8.8,1.0,1
27.0,14.0,97.3,91.0,2.0,83.4,8.0,7.4,1.0,1
50.0,24.0,59.5,72.0,3.0,80.4,4.0,4.7,1.0,1
39.0,13.0,88.3,92.0,4.0,88.9,2.0,5.3,0.0,1
37.0,6.0,55.2,91.0,3.0,67.1,1.0,8.3,0.0,0
54.0,15.0,89.3,6.0,2.0,49.3,7.0,6.1,0.0,0
32.0,21.0,63.3,57.0,4.0,58.7,6.0,1.8,0.0,0
53.0,19.0,99.5,79.0,0.0,93.0,2.0,1.3,1.0,1
48.0,9.0,82.3,73.0,3.0,43.7,3.0,6.6,0.0,0
45.0,21.0,75.7,77.0,3.0,64.6,6.0,5.2,0.0,0
42.0,15.0,56.4,17.0,1.0,59.9,3.0,2.7,1.0,0
56.0,4.0,73.4,97.0,3.0,43.9,,1.2,0.0,1
24.0,15.0,65.8,39.0,0.0,67.2,8.0,6.0,0.0,0
56.0,6.0,77.9,0.0,4.0,60.2,3.0,3.5,1.0,0
49.0,14.0,65.8,14.0,4.0,92.8,2.0,4.8,1.0,1
26.0,2.0,56.5,18.0,4.0,69.2,0.0,2.3,0.0,1
29.0,,51.4,93.0,3.0,53.9,3.0,3.9,0.0,0
38.0,8.0,77.9,23.0,1.0,52.5,2.0,6.1,0.0,0
26.0,23.0,67.4,59.0,,76.6,5.0,5.5,0.0,1
35.0,22.0,67.2,68.0,4.0,,5.0,8.1,0.0,1
40.0,14.0,55.4,23.0,0.0,82.5,2.0,8.6,0.0,0
57.0,12.0,,20.0,1.0,88.2,2.0,9.4,1.0,0
54.0,11.0,71.8,83.0,1.0,44.5,8.0,7.0,0.0,0
44.0,7.0,79.2,30.0,0.0,59.5,5.0,9.1,0.0,0
25.0,24.0,90.0,39.0,3.0,75.4,9.0,6.2,1.0,1
39.0,5.0,57.2,86.0,0.0,94.1,3.0,5.5,1.0,0
49.0,18.0,91.7,82.0,2.0,68.1,9.0,1.0,0.0,1
35.0,24.0,77.9,94.0,0.0,69.6,7.0,3.3,0.0,1
55.0,2.0,78.4,17.0,1.0,78.4,5.0,8.7,0.0,0
33.0,13.0,99.6,1.0,0.0,79.0,5.0,9.0,0.0,1
34.0,13.0,90.0,38.0,0.0,76.4,3.0,1.6,0.0,0
45.0,2.0,69.6,12.0,3.0,60.0,4.0,7.1,1.0,1
31.0,19.0,78.9,38.0,,92.9,5.0,8.2,1.0,1
40.0,2.0,75.8,12.0,4.0,71.7,2.0,2.1,1.0,0
58.0,6.0,78.5,26.0,0.0,46.7,8.0,6.7,0.0,0
41.0,18.0,96.0,16.0,0.0,90.2,9.0,4.3,0.0,1
31.0,11.0,63.0,57.0,2.0,87.8,5.0,3.6,,0
26.0,3.0,64.8,61.0,1.0,79.4,6.0,9.1,0.0,0
26.0,8.0,78.8,35.0,4.0,86.1,2.0,4.7,0.0,0
53.0,8.0,78.3,10.0,4.0,63.3,8.0,3.7,1.0,1
49.0,14.0,96.4,52.0,4.0,78.4,8.0,2.5,0.0,1
57.0,23.0,73.9,87.0,1.0,81.7,4.0,4.9,0.0,1
43.0,24.0,98.0,59.0,1.0,53.6,9.0,4.4,0.0,1
59.0,23.0,95.5,35.0,2.0,92.1,3.0,6.7,1.0,1
28.0,9.0,88.8,62.0,3.0,87.9,,3.1,0.0,1
56.0,12.0,53.7,83.0,4.0,87.4,2.0,4.1,0.0,1
55.0,10.0,72.0,17.0,2.0,75.5,0.0,7.1,0.0,0
23.0,3.0,87.0,88.0,1.0,45.0,9.0,4.7,0.0,1
55.0,4.0,50.6,95.0,4.0,46.5,7.0,5.0,0.0,1
26.0,18.0,92.8,19.0,0.0,97.1,6.0,9.6,1.0,1
58.0,22.0,84.5,83.0,3.0,64.0,9.0,2.7,0.0,1
46.0,11.0,87.8,3.0,2.0,90.2,5.0,,0.0,0
37.0,17.0,80.1,60.0,4.0,81.6,8.0,2.2,0.0,1
30.0,10.0,99.2,64.0,0.0,50.4,8.0,9.6,1.0,1
41.0,20.0,94.1,44.0,1.0,51.3,1.0,9.4,0.0,1
31.0,4.0,92.1,15.0,4.0,64.2,2.0,7.4,0.0,1
26.0,9.0,87.9,91.0,4.0,41.3,,5.4,0.0,0
57.0,14.0,74.4,92.0,2.0,41.3,5.0,6.4,0.0,0
55.0,7.0,56.9,91.0,0.0,85.4,4.0,9.3,0.0,1
58.0,17.0,82.8,92.0,3.0,99.1,2.0,1.3,0.0,0
22.0,10.0,87.8,63.0,1.0,68.1,8.0,,0.0,0
56.0,9.0,51.1,21.0,2.0,67.2,5.0,2.9,0.0,0
37.0,16.0,50.5,16.0,3.0,41.1,2.0,8.2,0.0,0
28.0,20.0,89.2,22.0,2.0,57.9,2.0,3.0,1.0,1
40.0,7.0,70.2,86.0,0.0,61.2,4.0,4.7,0.0,0
52.0,14.0,56.3,93.0,1.0,82.7,2.0,1.4,1.0,0
48.0,21.0,79.7,61.0,2.0,76.0,0.0,1.8,0.0,1
27.0,23.0,67.2,93.0,4.0,70.0,4.0,2.9,0.0,1
35.0,19.0,69.2,36.0,4.0,80.0,9.0,5.5,1.0,1
29.0,16.0,86.7,10.0,0.0,51.3,3.0,8.6,0.0,0
59.0,2.0,68.6,65.0,1.0,51.5,,1.0,0.0,0
38.0,13.0,81.9,26.0,1.0,70.1,2.0,7.2,0.0,0
35.0,4.0,63.5,85.0,0.0,,3.0,3.0,0.0,0
59.0,2.0,99.6,88.0,2.0,83.8,5.0,3.0,0.0,1
25.0,9.0,59.9,58.0,3.0,81.7,9.0,4.8,1.0,0
29.0,15.0,75.8,3.0,4.0,43.5,2.0,1.5,0.0,1
50.0,1.0,50.8,65.0,4.0,59.7,4.0,3.6,0.0,0
45.0,11.0,50.7,55.0,3.0,72.6,2.0,3.5,0.0,0
57.0,10.0,82.6,69.0,0.0,89.4,7.0,9.8,0.0,1
51.0,19.0,69.9,33.0,0.0,40.5,,7.0,1.0,0
28.0,6.0,90.4,87.0,,77.6,4.0,1.5,0.0,1
52.0,21.0,63.9,44.0,1.0,66.9,4.0,8.5,1.0,1
46.0,9.0,65.4,17.0,4.0,77.0,3.0,4.2,1.0,1
26.0,23.0,86.4,51.0,4.0,69.2,3.0,6.8,1.0,1
38.0,11.0,96.6,91.0,1.0,86.8,6.0,4.4,0.0,1
34.0,19.0,75.2,28.0,1.0,45.2,6.0,3.8,0.0,0
30.0,23.0,59.0,2.0,3.0,83.0,8.0,9.5,0.0,1
41.0,8.0,81.5,76.0,4.0,81.2,8.0,3.7,0.0,1
30.0,2.0,62.2,82.0,1.0,60.5,7.0,1.7,0.0,0
59.0,5.0,83.8,66.0,0.0,98.3,6.0,7.0,0.0,0
39.0,13.0,86.1,59.0,0.0,77.0,5.0,9.4,0.0,1
27.0,20.0,55.8,46.0,1.0,82.4,3.0,4.9,1.0,1
53.0,,92.7,53.0,3.0,87.7,4.0,9.5,,1
33.0,9.0,74.7,93.0,1.0,81.1,5.0,5.9,1.0,1
38.0,11.0,62.1,15.0,2.0,54.6,0.0,3.5,0.0,0
27.0,21.0,58.7,56.0,4.0,98.0,5.0,2.9,1.0,1
44.0,17.0,67.9,60.0,2.0,53.9,4.0,4.4,1.0,1
37.0,10.0,52.5,17.0,1.0,96.3,,1.9,0.0,0
22.0,10.0,67.1,96.0,0.0,93.0,0.0,4.4,0.0,0
48.0,8.0,64.1,28.0,0.0,64.7,2.0,6.9,0.0,0
50.0,20.0,85.8,72.0,0.0,42.2,8.0,2.3,0.0,0
37.0,21.0,90.9,68.0,4.0,77.2,7.0,2.0,1.0,1
38.0,10.0,93.3,71.0,2.0,74.2,5.0,7.8,1.0,1
54.0,19.0,62.5,78.0,3.0,76.1,4.0,4.9,0.0,1
35.0,13.0,79.6,35.0,3.0,71.2,4.0,4.3,0.0,1
29.0,1.0,75.1,13.0,2.0,58.8,7.0,9.9,0.0,0
42.0,6.0,93.2,48.0,4.0,43.3,3.0,7.4,0.0,1
43.0,8.0,95.2,40.0,3.0,43.4,8.0,1.1,1.0,1
41.0,18.0,95.6,58.0,0.0,61.9,5.0,8.5,1.0,1
28.0,4.0,95.0,4.0,,91.4,6.0,9.4,0.0,0
50.0,12.0,86.7,65.0,1.0,66.6,6.0,1.6,0.0,0
