study_hours_per_day,attendance_percent,previous_score,sleep_hours,assignments_done,has_tuition,parent_education,motivation_score,internet_hours,passed
1.0,95.3,30.4,8.4,11.0,0.0,0.0,6.5,0.1,0
0.4,57.1,35.1,4.8,16.0,0.0,1.0,2.6,2.2,0
0.1,39.6,65.8,4.0,2.0,0.0,2.0,4.4,0.3,0
9.7,50.7,36.9,6.9,6.0,0.0,0.0,9.4,1.0,1
5.0,33.0,85.3,8.2,6.0,0.0,0.0,4.7,0.2,1
8.6,70.6,74.4,4.3,6.0,,2.0,9.1,4.5,1
1.5,78.6,61.1,6.0,10.0,1.0,0.0,3.0,3.0,0
7.7,58.8,78.4,4.5,0.0,0.0,0.0,1.0,6.7,0
0.2,55.1,65.9,7.3,18.0,1.0,2.0,5.9,0.2,1
1.7,97.4,73.3,9.6,7.0,1.0,0.0,7.4,5.1,1
1.5,56.2,23.3,8.5,5.0,0.0,1.0,1.2,7.6,0
4.7,75.7,32.7,4.5,13.0,1.0,2.0,5.3,0.9,0
7.4,86.2,61.0,7.1,10.0,1.0,2.0,1.1,2.2,1
4.4,54.9,82.7,7.2,4.0,1.0,2.0,8.4,5.2,1
9.5,94.8,43.2,4.7,8.0,0.0,0.0,1.9,1.8,1
8.4,81.4,20.7,8.5,13.0,0.0,0.0,2.2,7.0,0
0.0,57.5,61.1,5.7,18.0,1.0,0.0,2.3,5.7,0
4.8,75.1,21.0,7.6,0.0,0.0,0.0,8.0,2.6,0
3.9,77.1,51.6,7.0,7.0,0.0,1.0,6.2,6.6,0
2.7,95.3,78.6,6.7,16.0,1.0,2.0,3.8,7.9,1
4.6,75.3,73.2,5.2,14.0,1.0,2.0,5.1,8.0,1
6.1,80.6,32.9,6.3,14.0,1.0,1.0,5.5,4.8,0
8.6,55.3,31.2,9.2,17.0,1.0,0.0,1.5,6.8,0
7.3,52.4,55.4,4.7,11.0,1.0,0.0,6.5,5.7,1
2.3,71.9,82.8,8.5,13.0,1.0,2.0,6.9,5.1,1
1.9,86.8,44.8,6.6,6.0,0.0,0.0,4.6,2.4,0
5.3,48.3,23.7,8.0,8.0,0.0,2.0,6.7,5.1,0
9.3,55.7,62.6,5.4,13.0,1.0,1.0,5.2,5.9,1
7.3,95.5,77.1,5.3,19.0,1.0,2.0,2.1,2.0,1
1.2,42.3,36.2,9.2,11.0,1.0,2.0,7.9,5.1,0
0.1,49.8,93.0,4.6,2.0,1.0,0.0,5.3,7.7,0
8.5,88.1,42.2,7.8,18.0,1.0,2.0,4.5,5.7,1
8.5,36.2,94.3,4.5,5.0,1.0,1.0,1.8,0.3,1
3.6,34.1,29.3,4.8,0.0,1.0,2.0,4.2,4.5,0
7.3,56.7,87.6,7.6,0.0,1.0,0.0,8.5,1.1,1
9.9,99.4,80.8,5.5,15.0,1.0,2.0,1.0,3.0,1
3.2,60.9,77.0,7.1,1.0,0.0,1.0,7.0,2.3,0
3.1,30.8,52.9,8.7,5.0,0.0,2.0,2.0,5.8,0
2.1,65.9,55.5,8.6,14.0,0.0,0.0,9.8,0.5,1
7.9,52.6,66.2,4.1,5.0,0.0,1.0,3.3,1.5,1
3.9,82.0,77.4,8.6,14.0,0.0,2.0,9.2,2.4,1
7.0,39.3,80.1,6.0,15.0,1.0,1.0,2.9,2.5,1
4.4,,43.6,9.6,6.0,0.0,1.0,4.7,1.9,0
2.4,95.4,92.9,4.7,19.0,1.0,2.0,5.4,0.3,1
0.6,37.4,80.1,9.9,10.0,1.0,0.0,10.0,2.2,1
6.5,75.8,32.1,8.3,15.0,0.0,2.0,9.6,6.6,1
8.2,67.5,87.4,8.4,8.0,0.0,0.0,8.3,6.1,1
8.9,53.0,81.9,5.3,1.0,,2.0,5.4,2.5,1
0.1,74.9,78.3,8.7,5.0,0.0,1.0,8.5,2.6,0
3.5,59.2,66.9,7.3,13.0,0.0,1.0,4.1,7.4,0
9.0,44.2,26.1,5.3,17.0,1.0,0.0,5.3,4.8,0
9.7,73.1,54.0,5.6,10.0,1.0,2.0,1.9,6.3,0
8.9,83.2,52.4,4.2,8.0,1.0,1.0,9.2,1.6,1
7.9,97.6,63.4,9.9,0.0,0.0,2.0,6.6,4.5,1
1.9,75.6,91.6,8.8,12.0,0.0,2.0,5.5,0.8,1
0.5,68.3,21.4,5.3,0.0,1.0,2.0,1.9,7.2,0
6.2,78.2,90.7,5.4,10.0,1.0,1.0,7.1,5.0,1
4.7,86.9,78.3,7.4,9.0,0.0,1.0,1.5,3.1,1
5.8,79.3,66.1,9.2,8.0,1.0,2.0,1.6,3.3,1
7.0,39.4,56.6,8.0,3.0,1.0,2.0,6.4,0.1,1
3.6,50.2,76.4,8.2,9.0,0.0,1.0,9.2,4.4,0
3.6,46.0,23.5,7.3,5.0,1.0,0.0,10.0,3.4,0
7.1,37.6,26.1,9.7,6.0,0.0,1.0,1.1,6.6,0
0.7,43.3,65.5,5.9,14.0,0.0,0.0,5.9,7.6,0
9.6,87.6,55.2,9.8,18.0,,2.0,5.2,3.6,1
1.0,88.6,49.5,4.2,14.0,0.0,0.0,1.4,6.6,0
7.5,47.5,74.9,8.5,17.0,0.0,0.0,1.6,5.0,1
3.3,45.4,79.2,7.7,2.0,0.0,2.0,2.9,6.3,0
4.0,62.4,36.2,9.8,1.0,0.0,1.0,2.9,4.6,0
9.0,33.9,68.2,9.0,19.0,1.0,2.0,6.6,6.6,1
6.3,76.8,77.5,4.1,13.0,0.0,0.0,5.1,0.1,1
4.8,69.0,31.4,8.1,8.0,0.0,1.0,6.9,4.6,0
5.4,88.9,33.7,9.0,8.0,0.0,1.0,1.5,4.4,0
4.6,58.3,94.5,8.9,18.0,1.0,1.0,5.2,1.8,1
6.6,62.0,49.1,8.6,4.0,0.0,0.0,5.2,1.3,1
4.3,64.0,59.0,10.0,0.0,,,9.4,3.9,0
0.2,57.7,69.2,4.5,4.0,0.0,1.0,8.5,2.1,0
4.5,90.3,55.0,4.3,0.0,0.0,2.0,6.5,2.8,1
2.5,96.8,91.7,8.2,9.0,1.0,2.0,2.4,4.9,1
9.3,94.4,32.6,9.9,18.0,0.0,2.0,6.2,5.9,1
6.8,38.0,68.8,5.5,1.0,1.0,2.0,9.6,3.1,1
9.0,93.2,63.4,5.2,12.0,,2.0,1.4,6.5,1
7.2,94.9,32.8,7.2,5.0,0.0,1.0,5.1,4.0,1
1.3,65.7,80.7,4.4,14.0,0.0,1.0,6.4,6.0,0
,94.0,29.7,6.8,15.0,0.0,2.0,6.6,1.0,0
9.6,47.0,93.9,6.0,7.0,0.0,1.0,4.8,2.9,1
9.1,32.0,80.2,8.5,2.0,1.0,0.0,5.9,1.4,1
8.2,51.7,68.4,6.0,12.0,0.0,2.0,1.6,0.3,1
6.6,,31.4,4.4,17.0,1.0,2.0,1.6,5.1,0
9.0,32.2,21.5,5.4,4.0,0.0,2.0,9.1,0.8,0
3.2,38.6,40.2,5.6,13.0,1.0,1.0,8.4,3.8,0
3.7,35.4,28.9,7.0,2.0,1.0,2.0,1.6,5.1,0
7.7,74.9,86.7,8.9,2.0,0.0,0.0,7.2,4.8,1
3.6,42.6,83.4,7.1,19.0,0.0,0.0,9.7,,1
9.1,73.1,52.4,7.6,6.0,0.0,2.0,4.6,1.5,1
0.9,67.9,57.9,8.6,0.0,1.0,2.0,5.0,0.4,0
9.2,62.3,64.5,4.4,5.0,1.0,0.0,,1.1,1
4.4,44.2,72.5,9.7,11.0,1.0,0.0,5.7,2.9,1
0.8,70.3,56.4,8.7,13.0,0.0,2.0,8.8,6.9,0
2.2,76.3,30.7,7.0,11.0,0.0,0.0,2.5,6.8,0
9.7,64.4,77.4,6.8,14.0,0.0,1.0,5.5,3.7,1
9.2,37.5,78.3,5.7,3.0,1.0,1.0,8.8,0.8,1
1.2,73.6,90.3,6.4,0.0,1.0,2.0,7.6,7.4,1
2.5,79.3,56.9,5.0,1.0,0.0,0.0,1.9,3.4,0
5.6,55.9,63.7,8.5,19.0,0.0,2.0,3.7,5.4,1
8.0,51.1,87.2,4.2,10.0,0.0,2.0,1.6,1.6,1
0.2,61.1,80.9,4.0,5.0,0.0,1.0,9.8,5.5,0
9.7,74.4,39.0,9.5,0.0,1.0,1.0,8.0,0.0,1
,97.0,56.3,8.1,2.0,,2.0,3.8,3.9,1
3.0,56.9,52.8,9.7,9.0,1.0,0.0,6.3,2.5,0
,34.8,93.4,8.6,9.0,,2.0,6.4,5.9,1
9.6,35.1,34.3,6.7,19.0,1.0,2.0,7.4,3.9,1
6.0,84.7,76.0,4.1,19.0,0.0,2.0,7.0,1.7,1
2.8,42.2,72.6,6.7,9.0,1.0,0.0,8.1,3.3,1
8.2,71.7,83.9,,14.0,1.0,2.0,8.0,6.5,1
1.8,42.9,42.9,4.0,16.0,0.0,1.0,,,0
4.8,74.1,37.8,7.3,0.0,0.0,0.0,3.7,6.3,0
3.9,64.5,60.5,7.6,17.0,1.0,2.0,7.9,6.4,0
8.0,45.2,46.3,5.3,2.0,1.0,1.0,3.9,4.6,0
2.0,52.9,31.7,9.5,4.0,1.0,2.0,3.9,4.1,0
0.1,58.5,87.3,8.3,2.0,0.0,0.0,5.9,3.9,0
6.2,88.7,22.4,5.5,8.0,1.0,2.0,5.6,6.8,0
3.9,40.7,83.6,8.1,4.0,1.0,2.0,9.9,7.9,1
3.4,,33.6,6.0,17.0,1.0,1.0,9.8,3.7,1
8.3,91.5,72.1,4.5,13.0,0.0,2.0,3.9,0.8,1
6.5,74.0,76.3,8.7,3.0,,2.0,4.2,3.2,1
7.7,50.3,67.4,7.0,9.0,0.0,0.0,7.5,2.3,1
5.2,41.2,45.6,9.6,11.0,1.0,2.0,1.4,6.8,1
6.2,42.0,66.6,9.7,1.0,0.0,2.0,4.5,7.2,0
7.0,50.5,30.0,9.0,13.0,0.0,2.0,2.7,2.7,0
6.3,92.1,45.8,5.5,11.0,0.0,2.0,3.1,3.3,0
7.7,74.0,26.5,6.9,4.0,0.0,1.0,4.3,5.6,0
4.7,62.4,78.1,8.8,19.0,0.0,0.0,7.8,3.8,1
4.0,54.3,87.7,5.8,10.0,0.0,2.0,5.2,3.2,0
2.6,47.6,74.6,5.9,11.0,1.0,2.0,7.3,1.4,1
0.1,37.9,71.2,6.5,13.0,0.0,0.0,9.5,3.7,0
7.8,48.4,77.9,6.1,4.0,1.0,0.0,7.1,6.9,1
3.6,93.0,52.8,7.5,18.0,1.0,2.0,5.7,6.0,1
0.9,32.1,49.5,8.8,13.0,1.0,0.0,2.1,6.8,0
4.5,97.6,91.3,9.4,19.0,1.0,,9.5,0.1,1
9.0,31.1,53.4,4.7,12.0,0.0,1.0,7.5,4.4,0
4.2,94.9,76.9,7.4,3.0,0.0,1.0,2.6,,1
8.6,45.0,87.4,9.8,4.0,0.0,0.0,6.3,1.0,1
1.8,41.4,34.4,7.8,8.0,0.0,1.0,2.0,3.0,0
9.8,81.0,55.8,4.6,2.0,0.0,1.0,8.3,6.4,1
5.0,68.0,73.7,7.9,10.0,0.0,0.0,1.8,0.8,1
2.6,90.0,72.2,8.6,11.0,0.0,1.0,8.3,4.5,1
8.7,80.2,22.0,8.6,14.0,1.0,0.0,4.4,2.3,1
9.9,76.0,59.7,7.8,9.0,1.0,1.0,6.3,3.5,1
2.7,74.2,48.5,6.5,15.0,0.0,0.0,9.5,6.1,0
2.7,42.0,82.8,8.6,14.0,0.0,1.0,7.9,7.1,0
9.7,75.5,30.8,,6.0,1.0,0.0,4.5,0.4,1
7.0,70.1,48.6,9.8,6.0,0.0,0.0,5.0,4.4,1
5.3,58.3,94.4,7.3,6.0,0.0,1.0,6.5,2.8,1
4.0,91.2,62.1,8.2,6.0,0.0,1.0,4.0,4.9,0
2.4,81.5,40.9,7.9,15.0,1.0,1.0,9.3,6.2,0
8.0,60.5,82.6,9.5,14.0,1.0,2.0,4.8,1.3,1
5.7,94.9,94.6,5.4,13.0,0.0,1.0,2.1,6.6,1
,49.0,94.0,8.7,8.0,1.0,0.0,9.5,1.7,1
5.3,39.8,45.2,6.9,15.0,1.0,2.0,3.4,7.3,0
3.3,51.4,84.0,8.9,9.0,0.0,1.0,9.0,7.8,1
8.6,55.7,78.4,8.2,18.0,1.0,2.0,9.2,6.7,1
5.5,74.6,23.8,6.7,16.0,0.0,2.0,4.4,6.9,0
4.9,90.3,51.8,8.6,14.0,1.0,2.0,5.0,5.4,1
6.7,71.6,74.8,4.4,2.0,1.0,2.0,8.5,3.2,1
8.9,47.8,60.8,9.6,11.0,1.0,0.0,5.4,2.3,1
7.8,37.5,38.8,5.0,,1.0,2.0,5.9,7.7,0
1.9,42.9,46.7,9.5,14.0,1.0,0.0,7.4,4.5,0
4.7,91.4,23.6,4.9,13.0,0.0,0.0,5.4,2.8,0
3.6,78.3,94.3,6.0,17.0,1.0,2.0,4.9,2.7,1
9.6,59.1,48.4,5.3,11.0,,2.0,9.7,5.1,1
4.0,46.3,30.8,6.1,15.0,1.0,0.0,5.0,6.0,0
5.0,89.7,82.1,9.9,7.0,0.0,2.0,4.6,0.1,1
5.8,37.0,45.8,8.6,10.0,0.0,1.0,2.7,2.5,0
2.6,50.0,24.8,,,1.0,0.0,9.6,7.3,0
5.0,46.7,91.5,8.3,14.0,1.0,2.0,8.5,2.5,1
1.2,87.7,93.3,6.6,0.0,1.0,2.0,8.1,5.9,1
4.0,91.0,63.0,5.9,11.0,0.0,0.0,8.7,4.5,1
9.9,84.2,47.9,5.3,3.0,1.0,0.0,1.3,5.5,1
5.7,78.4,53.3,8.1,8.0,0.0,0.0,5.0,7.0,0
6.4,87.9,93.6,4.7,19.0,1.0,0.0,8.3,,1
5.9,60.4,70.3,6.1,16.0,1.0,2.0,3.4,4.4,1
0.4,68.1,31.9,5.8,19.0,1.0,2.0,8.1,7.7,0
8.1,64.9,39.9,7.8,9.0,0.0,2.0,5.4,0.8,1
2.5,66.8,86.9,9.6,16.0,1.0,2.0,4.2,2.0,1
1.3,58.3,87.5,6.3,,0.0,0.0,7.3,3.1,1
9.9,70.6,81.5,6.5,2.0,0.0,2.0,6.7,0.2,1
7.4,68.2,37.5,9.6,15.0,1.0,2.0,3.7,3.8,1
9.1,37.7,75.6,8.5,3.0,0.0,1.0,7.0,7.7,1
3.6,45.1,37.7,7.4,4.0,1.0,0.0,6.5,0.5,0
4.5,63.3,87.8,7.9,13.0,1.0,1.0,6.7,2.1,1
4.1,,78.1,7.2,8.0,1.0,0.0,6.1,6.8,1
5.4,,35.8,8.6,16.0,0.0,2.0,6.1,1.2,0
9.2,47.5,20.8,4.9,19.0,0.0,1.0,1.4,3.2,0
3.4,51.0,88.5,6.6,1.0,1.0,0.0,9.5,5.7,0
9.6,57.2,47.0,9.4,19.0,0.0,1.0,9.2,6.7,1
1.3,37.4,54.3,4.2,4.0,0.0,2.0,7.0,7.4,0
7.3,49.3,71.1,4.3,10.0,1.0,2.0,5.4,2.9,1
9.2,55.7,30.3,9.4,15.0,0.0,2.0,9.6,5.6,1
6.3,67.3,64.2,5.9,0.0,0.0,1.0,5.3,7.1,1
2.4,39.8,26.3,4.7,19.0,0.0,2.0,4.0,6.1,0
3.3,78.7,45.3,9.2,,0.0,2.0,3.4,1.4,0
4.0,44.8,75.3,9.6,11.0,0.0,2.0,3.5,5.1,0
6.2,80.8,49.9,4.2,7.0,0.0,1.0,5.3,2.8,1
9.3,34.2,63.7,4.7,6.0,1.0,0.0,9.0,0.9,1
1.6,64.1,49.9,8.9,14.0,0.0,2.0,3.1,4.2,0
7.9,52.0,44.1,4.8,19.0,1.0,2.0,3.1,1.2,1
5.0,51.0,55.3,9.3,3.0,1.0,2.0,5.4,4.9,1
1.1,55.8,26.6,5.1,15.0,1.0,2.0,9.8,2.0,0
7.1,86.5,35.7,8.9,4.0,,0.0,5.7,6.5,1
1.5,83.5,49.6,6.3,9.0,0.0,0.0,6.1,2.8,0
1.9,92.4,34.4,9.8,2.0,1.0,1.0,8.5,,0
0.6,32.6,48.7,6.2,10.0,0.0,0.0,7.7,7.7,0
4.8,98.8,42.0,4.7,14.0,1.0,0.0,2.2,0.9,1
4.6,46.4,59.0,9.9,3.0,1.0,0.0,5.5,3.0,0
8.9,75.3,50.8,7.8,2.0,1.0,0.0,2.0,1.8,1
6.0,,89.0,4.1,10.0,1.0,1.0,8.5,1.7,1
2.1,31.5,46.7,7.8,8.0,1.0,1.0,2.3,0.2,0
7.6,58.7,34.3,8.2,18.0,1.0,0.0,6.7,5.1,1
3.0,97.8,25.4,4.6,10.0,1.0,2.0,8.8,4.6,0
3.6,60.9,35.6,4.2,0.0,0.0,2.0,9.6,4.7,0
9.4,59.8,71.7,5.9,5.0,0.0,2.0,9.1,1.8,1
4.4,60.0,82.8,5.5,14.0,1.0,1.0,4.4,2.8,1
2.0,89.3,90.9,7.5,12.0,0.0,0.0,4.5,3.5,1
1.4,56.6,72.5,8.4,6.0,0.0,2.0,8.5,7.0,0
3.7,94.5,55.0,8.5,10.0,0.0,0.0,1.4,2.2,0
5.0,52.0,51.8,10.0,,1.0,2.0,2.7,2.7,0
9.2,49.4,88.9,7.9,12.0,0.0,0.0,3.8,1.5,1
2.1,44.3,48.2,6.9,7.0,0.0,1.0,3.3,1.0,0
4.9,76.0,27.0,8.0,14.0,1.0,2.0,8.2,7.8,0
9.3,53.8,63.2,5.3,17.0,0.0,0.0,8.3,3.1,1
6.9,54.4,94.5,5.7,6.0,0.0,2.0,1.2,3.7,1
1.3,69.7,29.7,4.0,13.0,0.0,2.0,5.5,2.2,0
,35.8,88.0,4.7,19.0,,2.0,10.0,0.8,1
1.9,56.6,32.8,8.8,19.0,0.0,2.0,2.1,4.7,0
6.2,69.9,94.0,5.9,14.0,1.0,1.0,4.6,3.9,1
6.3,58.5,41.6,9.4,10.0,1.0,0.0,4.1,4.9,0
5.4,58.3,38.8,9.2,18.0,0.0,2.0,6.3,2.8,0
1.7,54.3,72.5,6.7,13.0,1.0,1.0,4.5,6.4,0
6.8,77.4,59.6,9.9,18.0,1.0,2.0,4.0,6.3,1
7.0,87.6,54.8,5.8,16.0,0.0,2.0,9.9,6.0,1
3.4,39.6,79.5,6.9,15.0,0.0,0.0,2.9,3.4,0
5.6,34.2,20.2,8.3,18.0,0.0,0.0,4.0,6.4,0
0.6,65.4,31.8,,15.0,0.0,0.0,4.4,6.4,0
7.5,77.0,86.3,6.3,5.0,0.0,1.0,9.3,1.9,1
3.5,65.0,68.8,4.4,8.0,0.0,0.0,3.8,2.0,0
4.8,45.6,92.2,5.5,17.0,1.0,1.0,5.1,7.1,1
3.4,72.9,24.4,6.1,18.0,0.0,1.0,9.0,7.3,0
9.4,52.9,67.1,9.7,0.0,0.0,1.0,7.9,6.1,0
4.5,32.4,79.5,4.1,19.0,0.0,1.0,5.3,5.8,0
5.2,54.1,38.4,6.7,18.0,1.0,2.0,1.3,1.0,0
8.5,93.4,75.0,9.2,5.0,1.0,1.0,5.3,4.1,1
,89.1,91.6,8.9,6.0,0.0,1.0,4.9,1.5,1
6.0,85.2,90.3,8.6,3.0,1.0,2.0,2.9,2.1,1
,,23.5,9.4,,1.0,1.0,7.8,1.7,1
2.6,59.2,20.4,8.8,15.0,0.0,0.0,5.3,0.3,0
8.1,40.6,93.2,6.2,14.0,1.0,2.0,4.1,6.0,1
0.6,45.2,80.2,8.3,13.0,0.0,1.0,1.2,4.4,0
9.0,31.1,31.7,6.7,14.0,1.0,1.0,6.2,6.7,0
,71.4,23.1,8.6,5.0,0.0,1.0,4.1,5.7,0
1.1,61.1,50.1,8.1,10.0,1.0,0.0,3.3,5.4,0
9.0,64.0,84.4,7.6,12.0,1.0,0.0,5.0,5.0,1
6.8,38.8,76.1,8.6,1.0,0.0,0.0,9.1,2.1,0
3.3,77.6,72.9,5.6,10.0,1.0,1.0,5.5,5.8,1
4.2,89.2,36.0,6.6,2.0,1.0,2.0,3.7,1.0,1
4.3,30.5,94.5,8.9,2.0,1.0,1.0,4.5,7.3,1
0.1,88.1,46.9,6.5,9.0,,2.0,2.4,0.7,0
2.2,96.9,32.2,9.6,12.0,0.0,1.0,5.7,2.4,0
1.3,62.2,68.4,8.5,6.0,1.0,2.0,2.1,1.3,0
1.7,51.6,27.8,4.9,8.0,1.0,1.0,9.8,5.4,0
3.7,99.7,63.4,9.8,3.0,0.0,1.0,5.7,5.6,0
3.9,49.7,92.0,9.3,4.0,0.0,2.0,6.5,5.0,1
6.0,65.7,70.3,8.9,10.0,0.0,1.0,9.0,1.4,1
10.0,79.1,64.5,6.8,17.0,0.0,2.0,5.9,1.9,1
8.3,64.8,23.8,5.7,17.0,1.0,2.0,8.9,2.7,1
3.0,91.1,61.8,9.5,19.0,1.0,0.0,6.3,2.9,1
4.7,73.1,57.0,4.3,18.0,0.0,0.0,4.9,1.8,0
5.3,85.0,51.4,6.3,17.0,1.0,0.0,9.7,1.1,1
6.8,74.2,26.1,8.4,12.0,0.0,2.0,7.6,5.2,0
4.3,38.1,94.8,4.2,10.0,0.0,2.0,8.0,6.6,1
8.4,84.6,73.3,6.1,19.0,0.0,1.0,2.9,7.0,1
7.7,82.5,23.3,9.2,8.0,0.0,0.0,1.8,,0
7.8,58.6,46.1,4.3,8.0,0.0,1.0,6.0,7.6,0
4.3,55.9,44.3,8.9,8.0,1.0,2.0,2.3,1.9,0
,81.7,28.4,5.3,7.0,0.0,2.0,6.1,6.7,1
6.5,51.6,88.1,9.0,2.0,1.0,2.0,1.1,1.0,1
2.0,40.2,64.4,4.3,0.0,1.0,2.0,3.3,6.9,0
4.3,87.5,67.5,5.2,17.0,0.0,1.0,4.1,6.6,1
4.8,77.4,41.0,8.1,2.0,0.0,1.0,3.4,7.9,0
1.1,43.5,64.8,5.6,14.0,0.0,2.0,7.2,1.7,0
3.4,76.3,54.3,5.5,1.0,1.0,0.0,1.4,5.9,0
9.4,49.3,32.7,7.1,14.0,1.0,1.0,8.5,4.2,0
8.6,60.9,91.7,4.0,3.0,0.0,1.0,3.7,0.7,1
1.1,96.2,36.8,7.6,17.0,0.0,0.0,1.0,4.5,0
9.3,86.2,68.1,9.4,13.0,0.0,0.0,6.8,2.6,1
3.2,33.9,30.0,7.1,18.0,0.0,1.0,5.6,5.0,0
5.0,77.9,83.6,9.3,10.0,1.0,2.0,8.3,0.4,1
0.1,31.9,27.4,8.8,1.0,1.0,0.0,,5.4,0
7.1,56.5,44.0,9.5,15.0,0.0,0.0,6.3,5.2,1
9.2,72.4,65.1,4.1,12.0,0.0,2.0,9.1,7.4,1
7.5,79.4,93.0,6.7,18.0,1.0,2.0,1.5,7.4,1
6.1,35.0,56.0,7.7,11.0,0.0,2.0,3.5,4.6,1
4.8,80.7,68.1,9.1,3.0,1.0,0.0,6.2,1.2,1
8.3,56.0,33.5,7.0,5.0,0.0,0.0,9.3,1.1,1
6.3,63.4,90.3,8.2,4.0,1.0,2.0,8.1,4.2,1
9.0,80.5,94.6,8.8,2.0,1.0,2.0,6.1,0.8,1
2.4,93.9,34.4,5.0,19.0,1.0,2.0,8.1,4.6,0
4.8,87.0,,8.3,14.0,0.0,0.0,6.6,0.5,1
4.9,60.8,55.7,9.1,6.0,1.0,1.0,5.8,2.5,1
7.3,72.9,43.2,6.3,11.0,0.0,2.0,,2.1,1
5.9,40.8,92.0,6.9,3.0,0.0,2.0,9.1,2.4,1
8.7,72.5,81.9,7.4,18.0,0.0,1.0,10.0,7.0,1
9.7,98.2,43.3,7.0,6.0,0.0,0.0,8.9,5.1,1
10.0,49.1,66.0,4.0,5.0,1.0,2.0,9.3,2.9,1
8.2,82.0,41.0,5.9,10.0,0.0,1.0,7.3,3.2,1
5.1,88.4,63.2,4.9,17.0,0.0,2.0,9.7,5.2,1
6.8,79.6,75.6,9.7,3.0,0.0,0.0,6.7,6.8,1
9.4,63.9,70.0,6.2,1.0,0.0,2.0,9.3,6.7,1
8.1,41.2,25.3,8.1,17.0,0.0,2.0,5.3,7.5,0
6.7,90.6,66.5,7.3,13.0,1.0,1.0,7.2,1.9,1
5.8,67.6,89.5,9.5,11.0,1.0,1.0,3.5,,1
1.2,52.8,30.8,5.5,7.0,0.0,2.0,5.4,3.1,0
3.1,77.1,85.9,7.4,18.0,0.0,1.0,10.0,,1
4.9,55.5,67.0,5.2,18.0,1.0,1.0,9.6,2.0,1
0.6,61.1,39.4,4.8,4.0,1.0,1.0,5.7,1.5,0
7.0,93.9,72.8,7.0,12.0,0.0,0.0,7.9,7.8,1
0.9,78.3,88.1,5.0,7.0,1.0,0.0,9.6,0.0,0
,43.3,54.4,10.0,11.0,0.0,0.0,3.4,7.7,0
9.2,35.3,63.5,7.4,3.0,1.0,1.0,3.8,6.6,1
2.6,62.1,65.7,4.4,11.0,1.0,1.0,5.1,0.8,1
0.6,51.7,24.6,9.1,12.0,0.0,1.0,3.5,1.3,0
3.4,71.6,76.1,6.7,16.0,0.0,0.0,2.7,0.4,1
6.6,60.4,52.2,9.8,,0.0,1.0,2.5,2.4,1
8.4,86.3,59.2,9.7,15.0,1.0,,2.4,5.8,1
9.8,79.7,66.1,6.9,13.0,0.0,0.0,2.2,3.2,1
5.4,30.1,41.1,7.8,1.0,0.0,0.0,8.5,3.4,0
1.9,95.1,65.9,5.9,17.0,0.0,2.0,9.0,7.9,0
7.8,82.5,53.4,8.0,17.0,0.0,2.0,5.5,2.7,1
3.2,34.9_err,28.7,6.5,8.0,0.0,2.0,3.4,2.5,0
2.3,88.9,83.3,8.2,5.0,1.0,2.0,1.4,1.6,0
3.9,100.0,75.0,6.1,19.0,0.0,1.0,1.5,1.7,1
4.1,54.5,,6.4,12.0,0.0,0.0,4.5,1.0,1
8.1,35.0,72.7,5.9,11.0,0.0,0.0,9.7,6.8,1
2.6,67.5,66.6,9.5,15.0,1.0,2.0,2.9,1.7,1
8.1,44.8,46.4,7.7,18.0,1.0,0.0,9.9,5.6,1
0.0,39.0,70.7,4.4,1.0,0.0,2.0,1.1,3.4,0
7.0,58.9,86.3,5.8,11.0,1.0,0.0,9.3,8.0,1
3.7,54.9,20.5,6.2,4.0,0.0,2.0,6.1,2.8,0
0.3,94.0,23.7,5.2,17.0,1.0,1.0,7.1,6.5,0
5.7,55.9,46.7,7.8,2.0,1.0,0.0,3.1,,0
6.9,53.5,26.1,6.6,16.0,,0.0,3.1,7.5,0
0.5,62.2,64.9,4.3,16.0,0.0,0.0,8.7,0.0,0
3.9,67.8,34.0,5.3,14.0,0.0,2.0,9.3,0.9,0
6.2,77.4,36.9,5.2,18.0,0.0,0.0,2.3,6.2,0
1.4,68.4,51.7,6.1,1.0,1.0,2.0,3.2,2.1,0
9.8,48.3,60.8,8.3,18.0,0.0,0.0,2.4,2.9,1
7.3,92.3,47.7,4.8,1.0,0.0,2.0,2.6,5.2,0
9.8,63.1,27.9,8.0,12.0,1.0,1.0,1.3,5.5,0
8.6,55.2,81.5,5.5,16.0,1.0,0.0,1.7,7.4,1
7.0,47.4,62.6,5.3,12.0,0.0,,8.2,5.5,1
2.0,32.8,51.3,7.7,7.0,1.0,2.0,8.2,2.2,0
4.4,93.5,33.6,6.8,15.0,0.0,2.0,3.8,3.6,0
,57.6,90.6,8.4,2.0,0.0,1.0,5.6,3.6,1
8.5,42.1,27.0,8.0,9.0,0.0,2.0,1.6,1.3,0
6.5,43.4,,9.5,6.0,0.0,0.0,8.7,5.4,0
4.6,62.3,23.5,4.4,2.0,0.0,0.0,4.9,3.4,0
4.4,88.4,93.7,10.0,2.0,1.0,2.0,4.2,1.2,1
4.3,89.8,57.8,5.9,0.0,1.0,0.0,2.9,,0
1.9,71.2,53.5,8.9,,1.0,1.0,9.5,6.3,1
4.5,66.4,66.8,6.1,11.0,1.0,1.0,8.6,2.6,1
0.3,94.9,21.8,8.1,11.0,1.0,1.0,8.1,7.4,0
