annual_income,monthly_spend,avg_basket_size,purchase_frequency,discount_usage_pct,loyalty_points,online_orders_pct,return_rate_pct,customer_age,months_active
198045.54,1541.76,349.09,5.29,68.67,965.32,29.91,2.95,45.06,16.62
161844.88,1934.18,496.91,3.03,90.47,725.25,30.86,1.59,48.86,20.06
210385.68,2070.48,316.67,3.36,68.04,721.8,26.73,4.47,41.6,20.28
190215.84,1883.73,316.21,3.44,70.03,738.53,18.92,3.99,55.24,8.11
200611.61,1500.38,384.7,4.74,80.81,705.98,27.16,6.22,34.4,20.88
166843.31,1744.83,320.24,3.2,74.8,979.83,29.26,3.08,48.34,20.06
197090.5,2436.36,335.43,2.2,75.3,685.42,18.45,10.63,37.72,15.88
158161.32,2430.2,295.68,5.09,75.31,711.86,22.66,4.04,43.05,11.66
197804.95,1734.01,374.58,3.56,83.92,846.68,24.27,4.86,37.63,15.96
183436.79,2201.83,375.21,2.93,56.4,834.55,15.12,3.87,42.06,26.06
191065.02,1646.43,334.24,3.25,77.28,738.52,31.03,6.56,36.44,20.98
156488.11,2421.29,385.74,5.72,72.68,1052.54,31.9,4.57,36.99,22.86
162098.6,2073.57,257.09,3.34,68.98,705.4,25.65,3.04,52.71,13.06
191944.56,2284.89,314.66,3.88,68.96,774.34,19.05,1.33,33.88,15.34
161033.04,1485.47,341.5,3.55,53.9,510.99,33.26,6.15,50.2,11.52
189264.13,2203.29,291.39,2.77,68.61,754.25,34.37,6.3,51.81,14.67
152657.24,1997.7,262.56,3.26,85.32,601.56,30.79,5.69,50.84,24.79
196963.48,2255.58,334.61,2.7,81.66,662.56,30.33,4.57,44.79,15.75
155349.53,2274.46,384.7,4.96,73.47,506.62,34.75,4.36,36.26,14.55
191046.0,2019.74,414.11,4.1,63.71,666.12,29.24,6.56,32.64,19.19
192512.62,1819.75,322.64,6.48,81.57,788.74,22.66,4.8,35.56,15.13
166064.56,2233.91,386.66,3.29,85.48,763.37,29.44,7.25,35.61,18.46
191640.53,1981.95,381.83,3.14,83.27,737.78,26.86,4.8,47.2,15.16
185208.85,1738.16,410.93,5.53,67.25,751.26,29.44,4.73,33.68,18.95
169223.16,1723.95,332.49,5.06,68.08,724.25,37.07,5.74,43.35,16.1
159828.91,1556.85,260.07,4.38,88.25,794.81,20.38,7.78,45.32,12.41
140747.49,1846.91,353.51,2.89,65.33,783.47,31.42,7.35,42.58,23.27
186993.0,2330.81,299.31,5.74,78.83,841.25,19.98,4.9,42.84,27.09
148703.94,2053.35,313.82,3.93,60.78,769.86,22.65,4.25,55.21,20.49
181906.88,1841.07,334.94,3.57,72.6,734.95,42.59,2.58,49.0,10.49
174731.04,2241.46,333.05,5.14,79.68,916.73,33.66,6.38,50.62,16.86
193582.86,1750.26,357.08,3.98,74.76,890.43,31.29,1.43,42.03,19.22
173959.09,2028.61,385.16,2.83,79.19,795.14,16.73,8.41,51.28,9.57
173411.04,1946.11,331.61,4.04,65.19,979.27,,6.69,47.43,15.32
194637.41,2233.74,369.78,3.22,68.44,812.4,13.42,3.51,46.68,10.98
186701.16,1526.83,,1.0,78.85,775.82,30.3,7.46,41.87,12.85
186323.12,1744.94,396.77,3.12,80.58,789.71,20.02,6.1,46.89,19.7
189385.35,1508.53,340.57,3.47,76.76,824.77,,5.94,61.87,17.75
149288.56,1922.12,346.05,2.84,82.58,662.42,31.29,4.47,49.83,12.52
195135.77,2363.43,331.28,4.58,61.74,518.96,20.27,6.11,,17.66
192249.38,1848.37,341.89,3.22,71.27,842.22,33.05,2.17,29.9,16.19
159666.34,1846.79,310.83,4.48,89.58,925.11,46.75,5.13,45.58,22.41
175118.39,2261.52,305.87,2.77,85.27,649.86,28.38,3.64,51.57,7.63
179213.85,2320.56,388.79,4.91,80.07,960.96,37.04,4.42,48.09,14.3
177310.06,1973.43,295.84,2.72,73.76,553.03,13.18,3.62,49.12,25.59
186677.2,,334.04,1.66,83.28,716.18,33.74,3.72,41.89,
208627.34,1676.91,400.77,5.24,78.43,1055.9,25.45,7.58,54.69,12.59
201635.33,2413.39,332.36,3.14,62.86,853.39,27.85,2.13,32.19,15.41
,2644.61,391.44,5.76,82.97,754.63,34.76,5.82,43.8,24.34
192441.4,2156.36,320.45,4.56,68.07,837.84,28.05,2.74,45.99,20.01
206578.67,1374.7,297.44,4.79,81.08,979.45,17.06,7.64,40.42,12.69
187736.17,1832.53,270.26,5.05,62.07,583.23,42.22,5.86,45.22,17.58
201819.61,2183.85,415.64,4.11,87.79,997.68,18.4,2.19,29.28,16.24
220245.41,1873.56,293.16,4.12,72.8,726.49,23.28,5.67,34.63,20.25
200474.19,2381.66,387.36,5.28,66.13,906.26,31.02,3.61,55.16,17.79
184986.17,2176.45,300.0,4.11,,707.87,31.1,5.45,46.95,18.98
200901.77,1788.06,415.87,3.27,72.31,1052.56,33.42,2.34,41.97,16.39
182897.76,2009.68,460.34,4.59,74.95,795.33,31.07,7.46,52.84,24.61
180478.06,1731.85,265.67,1.89,85.55,600.68,39.19,1.01,56.1,17.79
172971.72,,295.76,5.32,75.56,870.51,33.92,,59.48,14.87
211268.27,1833.62,388.66,5.34,57.63,995.18,20.51,2.84,29.9,23.3
163631.43,2352.43,375.65,5.2,65.16,978.24,9.22,5.76,56.06,20.95
210647.35,2634.8,388.85,5.16,97.06,814.03,31.21,4.01,35.71,13.45
189997.28,1570.64,321.31,3.92,76.08,921.81,41.73,4.63,47.41,1.0
152013.88,1423.04,,3.89,82.61,736.76,19.98,3.72,49.89,20.7
187352.99,1926.45,355.9,2.77,72.53,888.66,21.6,2.26,57.87,15.82
137999.47,1544.48,289.15,5.75,66.96,854.42,32.84,4.54,48.75,18.21
192510.16,2013.86,337.34,3.51,71.15,365.71,33.86,2.39,47.23,23.91
197704.63,2224.68,289.82,4.34,76.03,649.91,38.98,1.34,38.3,13.24
168152.88,2448.24,429.55,4.25,71.32,831.18,43.13,6.25,31.5,12.38
182470.95,2060.42,316.98,2.66,90.35,824.75,31.89,2.52,38.09,11.02
219083.15,1942.05,374.62,2.26,70.07,795.64,22.59,7.91,56.25,29.02
169885.07,1406.48,326.47,4.01,66.56,813.41,22.83,7.84,45.26,23.96
158821.85,2007.86,319.23,3.55,81.47,981.15,25.65,6.77,58.29,21.36
209633.27,2021.39,254.49,3.91,82.46,853.12,38.25,2.73,39.26,8.37
219251.74,2191.69,379.91,5.07,75.24,450.11,26.0,9.24,51.28,10.88
180073.91,1787.45,414.96,4.22,70.18,1092.16,37.69,0.3,46.34,21.51
200229.26,1869.48,304.2,4.76,59.79,514.02,17.8,3.23,55.36,20.01
206829.52,1556.6,272.74,4.45,84.77,943.72,32.3,6.67,43.21,
165150.32,1312.61,390.17,3.68,81.95,565.35,23.99,6.51,43.98,11.24
170293.88,1667.45,267.69,3.0,71.48,1013.52,34.18,3.55,54.74,23.28
204617.49,1528.9,410.98,4.26,75.48,758.3,27.95,3.43,28.28,26.96
213700.29,2101.01,304.78,4.08,73.19,857.64,36.38,4.57,43.85,20.19
191257.62,1844.56,294.84,4.92,,502.08,26.52,4.83,31.71,14.22
162403.71,1838.53,362.42,3.85,66.7,909.43,29.79,4.06,44.76,25.62
219741.22,1704.68,298.09,3.7,70.04,862.45,36.46,8.32,41.64,18.84
169380.58,1030.23,314.64,3.77,69.27,892.6,29.18,3.63,49.82,26.15
173297.24,2452.49,367.7,3.08,77.48,942.44,30.47,7.93,48.73,16.21
186846.76,1699.92,228.54,5.45,75.45,826.78,36.08,5.81,42.72,28.31
211083.21,1876.27,432.12,5.14,76.6,768.39,29.39,7.04,37.31,15.76
197079.52,1563.53,352.18,2.79,67.96,678.36,17.32,2.01,45.63,14.69
188297.31,2291.58,285.35,4.8,86.88,733.53,25.43,7.06,55.44,22.15
189265.77,2043.03,299.14,2.15,71.37,980.97,14.61,6.99,37.16,17.63
180870.29,1752.09,399.58,4.99,84.5,674.33,28.0,3.67,32.97,19.94
191162.79,1882.33,380.05,3.3,100.0,523.54,33.77,6.7,30.25,12.91
129408.8,2503.45,419.34,4.36,68.01,651.87,31.0,2.04,32.72,13.0
174067.85,1978.11,315.86,2.07,77.74,890.91,41.16,4.05,44.94,16.09
184826.44,1945.48,364.83,2.8,73.95,754.57,40.26,7.33,,19.79
156979.72,1717.59,371.33,4.47,91.25,890.67,32.05,4.64,42.0,14.11
187726.47,1431.63,384.76,3.3,72.75,499.93,10.86,4.47,48.69,23.35
175910.58,1951.99,406.36,3.16,76.99,352.62,35.37,7.81,27.97,17.46
215109.51,2097.65,314.14,5.4,76.81,839.62,23.83,1.09,52.89,26.54
211460.39,2329.88,344.29,6.21,74.2,950.7,37.05,4.64,56.42,12.74
170683.89,1325.45,319.49,4.94,81.04,543.35,32.5,4.87,59.92,19.71
176983.25,1662.47,347.37,2.91,75.75,878.91,35.25,3.41,56.79,
178521.05,1825.78,384.92,5.76,78.85,978.54,34.01,7.75,64.3,19.36
170966.81,1998.96,267.3,2.44,76.71,799.34,49.12,3.18,46.84,17.76
183900.5,1956.49,405.47,3.7,70.16,935.16,34.17,3.2,51.45,22.24
164834.36,1963.49,293.04,4.05,72.85,828.56,19.76,0.06,42.99,11.82
157387.69,2122.43,334.63,5.92,79.44,760.56,38.57,7.22,50.3,19.41
192454.22,1729.01,412.2,4.91,79.41,923.15,26.56,4.34,46.1,13.07
192590.59,2280.24,366.4,3.54,84.96,1086.92,40.76,4.34,31.7,15.1
163913.68,2130.04,366.98,3.06,89.87,716.32,42.34,4.57,32.97,
197907.11,1904.05,290.97,5.0,70.83,786.84,34.97,7.39,59.47,22.74
167368.45,2480.27,297.8,3.47,76.08,651.4,19.78,,46.24,11.13
185063.3,2466.92,397.06,4.22,73.45,823.28,26.32,1.54,56.36,26.25
196406.88,2279.87,320.54,2.63,66.14,776.54,40.73,4.07,40.47,23.01
179327.75,,325.25,4.57,79.52,973.77,45.99,2.73,37.86,18.22
189094.82,2473.68,398.2,4.49,81.22,1012.96,30.5,,44.31,12.66
169671.41,2238.43,297.5,2.76,66.38,918.2,27.8,,51.28,25.64
176070.67,2601.92,363.46,5.03,72.0,957.01,20.56,1.56,,20.31
175882.81,2371.24,352.15,4.55,71.22,694.27,20.66,5.74,46.49,20.31
165068.43,2473.5,349.87,4.74,62.93,656.76,31.86,4.1,50.23,14.61
176464.52,2263.6,324.08,,74.71,865.52,35.61,6.56,43.85,18.97
149027.63,2404.61,,4.18,,803.0,18.1,5.06,56.65,14.87
170176.93,2598.24,296.08,4.06,76.27,1099.88,36.63,1.57,56.77,24.08
174302.49,2064.97,374.13,3.85,77.15,511.75,40.98,6.23,38.72,24.2
174876.4,1528.33,316.59,4.17,78.14,892.94,35.04,2.32,48.06,17.23
175170.05,1907.76,398.44,5.26,78.53,890.46,43.22,2.54,37.04,15.07
178764.72,2116.98,338.77,5.07,87.25,685.71,32.84,4.37,51.53,21.96
189588.83,2022.47,297.08,2.82,68.53,654.86,32.92,4.43,41.85,21.26
197490.34,1626.03,338.11,4.99,68.93,749.11,32.77,,38.62,12.17
167004.7,1510.68,329.46,5.19,80.24,553.77,40.88,4.7,28.68,16.54
155935.98,1777.65,400.46,3.85,73.94,1018.6,34.3,4.82,53.66,28.96
159159.11,2242.32,331.55,4.51,84.0,1205.11,25.76,4.74,46.54,17.96
170255.94,2474.1,336.19,4.49,79.49,748.81,33.39,1.62,47.01,19.18
172961.57,2274.97,420.58,3.15,90.34,704.11,33.47,5.29,51.65,20.73
164600.08,2317.23,375.41,3.62,74.27,603.37,28.3,6.24,38.91,15.21
154077.67,1975.76,433.14,4.75,63.14,635.58,38.18,2.31,37.65,21.83
170877.58,1477.38,412.95,3.5,77.73,711.58,30.73,2.85,49.39,19.89
183628.53,1863.43,305.64,4.98,74.43,981.32,35.64,6.57,54.26,23.63
191900.59,1922.37,399.5,5.3,79.28,1278.95,34.08,8.16,49.26,9.57
168851.54,1850.88,426.27,5.14,80.3,691.58,24.19,4.67,57.82,19.77
171740.04,2016.41,426.64,5.98,70.72,664.69,22.16,4.1,49.52,19.05
161466.03,2132.43,399.4,3.91,66.93,624.8,24.28,5.4,49.08,10.91
179371.22,2255.9,398.38,4.18,73.83,867.62,29.35,7.71,51.58,16.67
163031.43,1916.56,334.87,4.32,55.95,851.63,42.73,3.3,43.14,19.97
191462.56,1428.87,308.13,3.94,75.65,815.14,29.62,4.03,,18.25
,1855.14,332.39,4.54,71.74,733.35,32.99,3.98,45.15,17.88
172807.41,2013.11,266.76,2.29,81.89,1003.88,36.98,2.17,50.71,17.93
186022.15,2366.84,417.14,4.2,59.11,914.64,27.13,6.71,38.12,15.67
183676.69,1829.66,335.84,2.62,75.05,908.13,26.68,5.52,33.75,28.03
233860.67,2153.76,414.57,3.04,87.61,855.54,38.41,0.97,39.19,19.64
186996.0,2087.03,288.43,4.73,80.4,771.59,34.55,4.98,55.68,19.55
159918.91,2013.17,404.13,3.8,,692.72,25.49,8.32,48.97,11.36
178090.72,2279.16,325.26,,77.72,877.99,26.7,5.55,43.99,16.42
144475.07,1801.75,285.78,3.78,61.71,863.47,30.68,8.21,37.26,15.36
178388.01,1827.44,431.36,5.11,,,32.64,3.88,47.2,17.85
163338.88,1996.43,405.37,3.76,78.27,565.33,39.95,6.93,46.48,16.39
198307.81,1807.96,360.59,2.05,66.37,850.89,34.26,7.63,48.65,14.91
169009.19,2152.4,351.7,4.23,73.99,753.7,22.13,4.85,65.03,16.86
177664.68,1786.04,371.98,1.83,51.79,668.21,23.71,4.18,48.95,12.59
167288.84,2067.89,359.73,2.55,72.33,909.26,32.48,7.2,39.45,20.98
214777.03,1969.95,310.39,3.12,71.51,826.59,31.14,6.08,33.92,22.03
173575.14,2064.48,329.4,,86.22,1153.12,23.25,6.91,40.52,20.49
216651.14,1862.08,448.04,3.45,70.17,872.67,38.42,5.83,41.34,22.28
196283.04,1898.27,483.61,2.96,72.87,755.42,12.02,4.84,51.63,21.93
189641.33,2028.8,428.13,2.59,74.37,783.76,32.68,4.82,40.05,
187374.66,2060.62,,5.54,70.28,624.21,17.62,4.29,37.07,25.46
187875.95,1998.74,333.11,3.32,80.76,984.63,37.05,5.8,49.3,22.35
141446.55,2511.61,310.09,1.77,59.06,847.25,27.88,4.65,40.05,8.45
174422.33,1702.78,313.39,3.64,84.09,849.82,35.98,5.51,49.61,14.2
196903.16,1980.74,322.34,2.88,74.9,640.37,26.87,3.41,38.23,11.84
179022.06,1527.91,457.56,3.12,85.41,916.85,40.61,3.3,41.22,20.17
151896.2,2111.62,440.31,4.71,53.02,659.69,15.07,6.17,40.34,15.33
178951.91,1665.43,387.31,3.55,55.51,716.91,37.04,5.78,48.29,18.12
214082.11,1916.51,301.97,2.85,72.66,,25.14,4.14,43.85,26.67
204937.83,1888.38,394.65,4.45,79.05,712.86,33.0,7.75,35.23,25.22
178759.92,2084.27,338.07,5.15,70.56,681.15,33.34,3.36,34.56,13.21
199028.99,1834.16,242.35,4.54,79.67,792.48,18.86,5.87,42.47,20.29
172669.86,1821.41,364.36,1.55,82.85,951.5,37.98,5.92,33.68,27.14
145922.57,2430.76,307.9,2.89,80.33,934.26,33.15,5.11,41.69,13.43
161510.68,2085.37,309.6,4.05,75.83,906.11,30.94,7.53,47.05,22.84
211257.78,1831.68,337.48,,75.76,872.94,33.08,8.25,35.54,17.16
174520.14,1924.75,325.08,3.67,70.08,728.67,31.0,2.7,51.79,13.3
175132.32,2493.61,348.29,3.02,74.56,968.13,36.68,0.45,56.07,25.57
174003.24,1929.45,345.88,2.59,66.81,539.61,26.23,4.02,53.67,15.86
218082.73,1793.22,256.21,6.01,68.72,865.07,36.69,3.03,50.35,17.25
212519.18,1794.5,426.01,4.03,79.11,926.19,34.58,4.13,48.37,16.23
224375.6,1835.26,300.83,4.64,71.3,786.46,28.62,8.64,46.92,23.27
176819.1,1821.65,302.38,4.01,69.1,691.66,44.77,10.39,47.96,22.92
185912.49,1616.11,333.57,4.05,78.59,794.44,33.61,3.1,40.16,14.29
149667.15,1662.74,344.58,3.94,78.04,686.36,31.56,5.45,44.8,18.58
209538.69,1751.2,422.95,2.88,73.28,877.14,34.59,5.4,46.19,19.84
156644.41,2177.47,363.47,2.49,73.81,941.86,29.16,5.69,50.13,22.88
184335.51,,378.32,4.39,78.33,867.0,39.61,2.26,32.28,
158053.95,1937.85,363.73,4.19,82.75,858.07,29.83,7.47,46.69,24.91
168222.66,2381.03,361.57,4.94,76.61,914.05,36.56,6.8,53.5,22.07
163254.75,2388.5,365.49,4.74,65.46,931.38,,4.04,40.18,13.25
167842.49,1915.36,253.36,3.19,73.23,683.26,15.63,,44.12,20.42
169217.55,1810.74,337.5,5.13,71.74,569.3,33.22,2.12,30.09,20.45
169034.62,1740.67,408.11,4.77,66.58,841.68,26.93,1.61,45.53,14.45
196666.68,2207.83,547.12,4.69,78.98,938.66,28.46,5.53,33.09,20.13
157902.74,1938.59,289.78,6.25,79.6,562.87,11.27,5.86,40.57,18.01
184410.83,1884.05,371.15,6.04,80.81,810.32,43.61,4.67,44.61,10.34
204359.18,1755.9,321.45,4.69,67.07,969.25,30.84,7.21,40.15,2.02
169736.07,1769.1,452.38,4.57,76.26,782.53,40.68,3.69,43.69,28.25
165641.62,2096.02,282.31,5.08,74.95,1028.17,18.86,7.41,47.99,17.38
175389.51,1605.37,381.25,3.42,77.46,1000.08,30.79,6.58,44.69,18.54
203594.5,2298.46,279.64,3.43,76.04,772.59,33.26,8.73,46.13,12.87
183882.15,1839.85,334.07,4.67,74.9,744.84,31.07,1.45,30.04,15.01
169375.71,1955.11,348.28,3.14,73.94,747.6,31.87,4.03,43.74,28.84
189677.53,1598.91,403.48,4.59,83.85,820.23,18.88,3.19,27.24,30.09
157954.16,1996.29,296.14,4.16,68.11,623.97,32.54,6.55,41.83,8.72
193627.19,1901.5,383.17,3.14,73.61,596.24,23.26,8.15,59.73,18.29
188172.15,1984.98,350.94,4.03,83.65,459.28,25.06,4.26,52.49,27.34
173843.83,2441.51,363.64,5.31,68.51,796.83,30.13,6.2,33.58,18.99
163228.28,2053.31,397.92,4.08,68.92,1105.83,27.18,7.89,40.65,21.42
162266.38,1761.6,285.87,4.09,80.87,501.42,27.64,5.65,43.59,17.15
190696.35,1786.6,,4.33,63.61,,38.99,6.4,49.05,20.58
204579.61,2178.54,321.55,4.46,80.29,767.87,28.75,1.03,51.8,25.23
167253.85,2389.61,404.79,3.67,71.08,777.19,26.82,8.13,58.04,20.61
189167.73,2084.58,366.73,4.35,78.28,988.52,29.02,4.4,37.36,11.92
138259.46,2206.61,339.52,,65.23,666.74,21.11,10.34,46.74,14.85
168307.65,2182.92,320.5,3.2,84.48,508.06,31.3,3.3,30.89,21.87
179378.82,2425.72,391.16,3.33,65.26,719.86,35.77,5.95,48.28,17.66
161806.33,1415.12,413.05,4.47,80.8,699.82,32.51,6.65,48.94,15.27
161269.87,2200.17,323.36,4.16,65.6,465.36,30.29,-0.0,45.16,12.55
166644.41,2295.12,293.35,3.87,89.47,836.82,34.81,8.55,50.23,13.02
185843.85,1598.38,384.71,4.69,74.43,622.1,25.57,6.49,38.11,14.42
176253.42,1734.3,277.57,4.38,90.61,787.54,30.31,2.01,34.44,20.28
135235.38,1744.77,284.72,3.71,68.45,745.57,41.19,5.74,37.39,15.41
137586.0,1781.36,296.86,2.96,71.46,638.9,27.65,5.73,47.96,18.89
167862.7,1855.48,329.23,3.18,84.69,933.59,34.86,4.73,55.48,18.79
189153.73,2072.78,283.18,2.53,63.59,757.78,35.06,3.81,38.13,21.84
125049.9,2259.7,253.06,4.14,69.41,808.14,23.94,4.86,39.53,13.89
170005.4,2324.4,293.23,3.14,78.96,887.96,35.5,6.72,45.92,26.08
169475.04,1748.65,382.12,3.5,66.85,843.28,25.15,6.64,72.57,9.2
207766.76,1746.59,286.42,3.87,79.17,821.75,33.43,5.02,41.42,16.37
172299.56,2394.75,332.99,5.04,76.36,676.37,25.02,5.46,52.71,15.88
187659.78,2194.02,447.33,4.93,62.89,633.16,32.25,4.75,43.57,14.05
182825.14,2024.86,347.54,3.95,82.74,823.68,31.03,3.05,40.68,6.98
137388.67,2142.0,367.13,5.27,64.9,655.71,30.9,4.89,34.37,24.07
195364.14,1991.06,302.7,1.99,81.17,919.17,32.18,3.53,42.57,22.15
184307.93,2157.38,458.17,5.88,76.03,780.57,25.75,3.01,51.79,20.49
190165.37,1899.18,322.94,4.69,71.36,897.29,20.67,0.16,38.04,14.37
258524.75,2080.64,338.59,4.1,66.16,652.13,30.65,4.18,45.77,15.47
138317.74,1546.84,415.85,3.11,77.63,628.82,,6.57,38.17,16.32
214493.93,1793.66,340.91,3.56,68.02,1051.83,34.67,7.45,41.66,16.8
174251.05,1796.9,352.39,4.61,84.66,777.58,33.58,5.89,,21.98
185746.58,1887.68,,4.63,84.96,936.98,,2.41,63.55,15.53
179089.76,1722.05,336.26,4.67,88.14,588.21,31.49,4.69,47.45,13.72
171515.27,1839.94,368.53,3.27,77.25,757.55,23.36,2.69,42.39,18.73
168603.34,1545.68,377.65,3.07,71.77,995.35,26.61,8.82,55.33,18.21
186590.17,2164.61,317.84,4.2,72.62,565.31,32.86,4.23,44.28,20.52
149656.53,1975.25,311.7,4.77,72.04,1141.3,15.47,4.01,48.67,24.94
195011.58,1488.44,319.54,4.0,76.98,830.38,43.84,6.85,57.5,15.97
171676.11,1749.55,279.94,5.48,78.49,677.16,19.33,4.92,56.79,22.66
157398.61,2100.98,270.48,4.03,84.85,852.79,45.11,7.14,35.85,18.71
170999.74,1837.09,364.86,4.0,75.16,966.37,23.29,2.75,45.1,23.12
205142.98,1790.92,396.93,4.67,63.77,676.17,23.21,5.18,55.22,24.16
169293.3,1977.62,393.55,5.22,71.74,697.7,26.82,6.01,36.35,
187169.07,2103.08,230.9,2.65,87.45,837.37,26.48,0.0,42.94,27.9
165380.87,1569.09,337.75,2.88,62.55,869.45,25.16,3.63,42.65,18.91
195158.44,2165.04,294.9,3.69,,770.23,27.04,3.77,49.01,12.26
193710.15,1759.91,357.19,7.16,71.88,860.35,30.73,5.11,51.42,12.31
216972.18,1994.62,329.11,3.74,67.93,928.03,22.82,4.38,54.2,25.37
176488.72,1989.37,379.6,3.88,78.16,826.0,36.73,5.59,45.66,24.57
193373.1,1841.88,349.04,4.62,87.49,696.28,41.3,4.53,36.67,23.48
181961.35,1692.9,255.2,4.98,77.72,796.86,14.44,7.29,42.16,15.29
205917.44,1914.29,301.65,4.17,72.9,1063.44,44.84,9.22,36.54,
165623.35,2487.6,350.29,5.16,64.63,849.96,36.18,2.0,39.54,10.12
194900.11,1591.5,354.51,2.81,74.21,986.04,32.06,,50.67,16.54
176106.05,2507.69,279.72,3.23,64.34,722.85,,7.17,33.52,18.85
178716.24,1922.08,273.18,5.16,72.52,839.4,31.33,3.59,40.58,
181835.05,2010.61,352.81,4.01,74.5,919.15,37.18,5.56,52.13,16.62
185044.81,1673.99,279.82,2.74,56.12,1024.66,50.88,4.24,50.48,16.33
177675.42,1768.62,266.57,2.68,86.11,984.14,47.54,2.99,,19.45
184294.26,1849.13,327.74,3.19,65.09,632.11,17.77,2.97,37.8,22.25
211562.36,,325.58,4.0,73.51,972.78,28.34,0.06,57.6,25.76
199708.99,1937.32,306.08,4.47,79.27,1052.9,30.62,5.33,48.0,14.5
197383.09,1877.9,314.81,3.67,85.47,713.77,40.75,5.46,38.5,17.15
170889.21,2555.23,350.69,4.38,68.66,665.83,29.33,3.1,44.67,18.68
162215.18,1650.21,313.99,3.56,54.93,796.33,23.96,4.44,53.69,16.67
199106.01,2030.81,353.53,5.22,83.63,826.92,30.43,2.12,37.85,14.9
197520.94,2074.35,330.98,6.55,65.0,747.49,26.92,6.07,37.68,16.72
209453.41,1678.9,358.38,3.61,77.88,621.99,37.89,4.2,46.76,11.91
167920.39,2206.05,393.91,4.48,78.37,1020.86,49.1,6.54,34.18,14.97
175409.03,1880.5,391.96,4.4,48.98,671.01,37.28,4.36,39.61,11.83
147210.32,1252.28,414.41,4.14,62.08,723.96,37.61,3.02,41.52,18.06
172150.58,2197.95,391.91,4.65,71.31,816.37,39.88,3.93,23.74,16.04
199931.41,1664.92,361.93,4.48,54.33,579.13,33.64,8.02,45.67,15.27
170670.09,1685.67,328.33,3.53,64.3,567.67,26.81,9.19,49.9,18.08
192809.6,2206.37,330.61,5.32,75.98,735.25,27.6,1.99,60.6,5.63
176189.94,1895.85,306.11,4.2,74.29,923.84,38.77,6.81,49.77,16.41
186481.14,2275.33,350.23,3.62,77.42,828.2,32.31,2.78,36.79,18.97
157046.17,2363.05,384.87,6.44,78.59,491.09,22.14,3.48,41.39,22.87
181704.19,1806.52,313.72,3.88,61.55,1008.42,40.47,5.42,59.89,21.05
120177.28,2237.98,348.14,4.25,64.72,919.61,23.81,5.98,48.63,24.35
176262.08,1773.36,316.13,4.18,81.09,828.65,20.98,3.54,53.39,10.83
147390.54,2669.93,360.47,3.87,87.19,824.63,22.98,6.22,40.41,23.23
204119.89,1792.11,322.53,4.45,67.26,901.01,32.45,7.37,43.27,19.49
195548.15,2307.83,313.02,3.16,,1148.95,37.78,6.46,44.45,15.32
189333.42,2253.14,316.0,4.6,81.46,932.08,32.04,3.07,52.36,18.54
210420.12,2094.83,375.17,2.24,76.9,844.43,,4.11,41.57,33.63
161021.67,1798.84,345.16,2.7,73.01,615.93,23.54,6.75,49.82,18.73
214947.26,1954.58,328.58,5.83,69.87,824.68,36.17,8.1,44.99,18.4
198643.83,1353.92,363.07,2.74,90.88,916.0,,2.46,,22.3
175268.89,2067.33,329.27,2.04,75.77,782.72,32.73,5.61,44.98,16.91
202712.4,2104.88,406.33,2.77,78.11,721.58,28.88,6.47,53.83,14.04
157874.13,2040.05,301.31,5.74,77.59,883.05,32.4,2.21,45.05,25.02
163509.72,1108.01,340.65,2.21,68.5,651.79,33.12,7.04,42.37,10.8
167828.21,1620.31,279.76,3.04,75.41,930.19,49.4,9.23,56.39,18.22
169420.45,1775.57,332.66,2.54,72.42,734.67,33.22,6.33,48.12,17.68
158868.85,2087.5,266.02,3.73,72.28,481.63,26.9,6.13,,
204461.66,2086.8,387.32,3.56,77.54,731.79,31.4,3.5,42.69,11.41
174822.91,1948.93,388.33,3.52,67.67,791.43,22.4,4.02,47.14,17.36
187050.1,2190.57,,5.86,65.36,882.87,22.33,3.71,46.88,19.83
168592.97,1692.13,351.44,2.8,79.02,865.56,40.0,3.23,49.09,23.24
143587.93,2183.07,306.01,3.9,70.75,606.43,32.43,4.52,43.71,14.14
185401.15,2142.42,309.98,4.34,72.24,818.31,38.95,5.62,43.3,14.08
141754.9,2113.27,426.51,3.02,59.57,719.9,17.0,3.28,45.11,25.63
178627.32,1945.39,421.78,4.49,82.7,745.97,22.2,,51.36,15.66
152633.7,2549.22,356.13,3.6,79.19,650.27,32.39,5.64,39.52,
219745.52,2147.96,324.22,4.37,80.66,792.36,23.41,0.77,44.42,24.09
198227.25,1709.5,418.43,3.89,78.1,1269.87,18.61,6.9,46.98,9.77
182115.08,2074.49,315.27,1.95,62.87,1078.47,21.37,5.43,40.69,11.99
205274.13,2225.75,361.44,5.31,76.83,650.19,27.43,5.45,48.7,24.96
163073.68,1823.57,417.6,6.07,70.13,809.89,33.3,7.31,47.79,14.99
190869.59,2326.78,308.18,3.82,67.3,752.9,43.72,6.88,28.45,15.33
183996.21,2114.61,391.46,3.1,79.0,821.3,21.58,6.21,45.27,15.75
185280.4,1297.26,376.03,5.51,88.27,937.45,21.99,,56.34,16.4
205447.07,2089.9,348.02,5.89,86.95,780.6,18.39,4.98,56.97,15.7
194649.84,1878.19,300.33,3.83,79.98,693.17,34.58,3.84,50.46,18.71
185774.47,2161.15,313.78,3.78,74.76,973.47,31.0,3.08,55.16,24.26
