pm25,pm10,no2_ppb,co_ppm,so2_ppb,o3_ppb,wind_speed_kmh,humidity_pct,temperature_c,aqi
13.44,33.21,14.69,0.29,2.6,32.02,17.94,57.15,26.35,47.11
8.57,21.78,11.7,0.56,2.41,31.48,16.4,47.13,21.25,41.91
9.63,22.38,10.55,0.31,2.1,38.92,15.83,32.26,16.89,45.34
9.75,24.57,14.42,0.3,2.41,,14.65,49.91,22.8,39.75
13.57,27.58,8.25,0.29,2.77,31.06,18.82,39.24,23.59,43.18
12.73,21.4,19.8,0.49,4.28,26.25,19.64,41.45,18.78,41.82
9.7,29.57,16.67,0.4,,32.66,21.63,35.58,28.96,24.48
6.35,23.24,18.43,0.32,3.15,36.93,15.26,45.56,26.65,41.32
3.19,27.27,15.99,0.36,1.8,33.31,23.04,36.51,24.15,46.87
12.76,22.38,9.31,0.46,0.9,35.99,22.33,43.79,20.31,34.4
14.89,17.09,13.07,0.43,2.75,32.23,22.49,40.06,32.64,37.35
8.23,26.73,12.46,0.38,4.56,42.07,15.11,47.66,19.64,49.26
12.22,30.05,14.91,0.42,4.71,35.85,18.97,39.59,17.36,52.47
9.54,16.92,11.48,0.36,3.3,42.0,15.28,42.51,26.39,49.65
11.09,23.79,15.86,0.48,4.55,31.34,15.53,47.84,24.48,23.4
14.31,27.39,11.62,0.38,2.38,27.48,19.52,35.31,26.91,32.71
13.98,25.84,14.98,0.4,0.89,37.65,21.75,48.17,20.42,51.61
12.85,32.49,6.09,0.44,4.69,33.16,22.27,50.58,16.11,41.6
13.21,26.61,12.74,0.51,2.36,35.82,19.57,37.95,18.7,46.5
10.91,32.29,10.18,0.37,1.32,37.46,16.28,34.11,17.62,47.64
7.14,24.21,12.15,0.41,2.92,37.51,18.74,50.8,25.7,44.91
8.55,24.14,13.12,0.35,3.41,29.82,,42.87,17.8,48.74
12.09,17.84,14.23,0.41,2.36,29.51,12.97,58.06,18.66,41.32
11.21,32.7,15.11,0.21,2.44,29.78,,44.02,24.28,36.4
12.72,30.6,21.41,0.28,3.25,29.98,13.53,,26.92,34.44
12.75,32.01,19.66,0.11,2.25,35.96,26.19,42.44,26.25,52.81
13.94,33.51,10.93,,5.25,27.92,18.77,40.32,24.27,43.63
11.66,25.18,22.25,0.48,1.77,37.77,23.34,55.27,17.91,46.6
12.52,21.47,14.76,0.58,0.88,25.38,18.22,49.4,20.95,43.27
7.58,32.11,9.92,,3.15,31.89,24.37,34.35,18.43,35.62
12.33,21.74,12.5,0.46,4.15,32.13,23.57,50.69,23.65,43.93
12.84,24.64,17.18,0.13,1.54,31.53,18.39,52.34,22.73,41.03
15.4,23.33,13.87,0.38,1.63,40.3,20.75,42.78,25.43,38.67
15.61,22.0,11.95,0.29,2.15,30.69,23.36,50.68,,43.48
11.18,21.12,11.04,0.51,3.28,32.51,20.15,43.74,23.5,34.7
13.47,26.44,17.85,0.26,3.34,43.15,20.0,44.99,21.09,24.89
11.11,28.97,10.36,0.32,4.45,34.39,20.47,44.85,26.63,33.39
9.68,28.12,12.39,0.44,3.04,37.93,24.47,43.14,22.34,40.77
12.24,26.14,12.45,0.39,3.52,39.11,16.71,45.31,16.48,33.98
9.68,22.65,13.93,0.46,4.17,35.71,14.2,40.58,15.04,46.76
10.63,25.95,8.72,0.32,1.07,36.68,15.64,38.66,15.27,53.85
9.16,29.27,14.75,0.47,2.62,29.56,22.23,55.92,19.25,43.46
13.67,20.96,19.36,0.31,4.36,35.15,14.36,50.6,27.45,44.58
10.63,28.14,12.02,0.36,,38.48,17.05,33.65,21.41,57.44
10.23,28.03,20.82,0.49,1.72,38.53,13.48,51.16,25.91,23.98
14.79,21.76,8.84,0.42,2.92,23.25,11.34,49.66,14.69,36.16
6.05,23.97,15.14,0.47,4.16,36.62,13.33,42.03,19.61,43.8
16.3,30.35,10.42,0.22,1.97,29.14,18.35,43.93,23.34,39.98
,16.69,21.16,0.58,3.72,44.8,15.66,51.32,16.97,46.04
8.46,27.03,11.1,0.49,1.75,33.82,14.42,46.03,19.67,58.61
14.5,23.59,12.16,0.42,3.0,32.23,22.44,43.1,20.5,32.19
13.67,27.83,18.87,0.47,2.54,33.91,14.5,26.51,18.43,39.91
3.74,29.41,13.34,0.33,3.12,34.17,18.62,53.6,18.86,30.25
11.88,25.43,13.5,0.47,3.01,29.61,17.39,47.41,20.05,30.63
12.85,23.37,15.96,0.41,5.08,34.74,11.35,39.55,25.72,42.62
9.32,23.71,8.35,0.49,2.55,41.28,19.11,38.33,23.26,22.35
8.82,27.06,19.93,0.48,3.16,,19.94,30.55,25.88,43.02
15.18,22.13,16.58,0.33,2.22,23.76,14.22,38.07,33.31,48.24
18.11,17.28,15.82,0.25,3.62,41.95,24.18,58.47,25.15,42.24
12.16,31.49,22.79,0.51,2.3,37.12,23.67,57.82,28.43,37.98
10.8,20.64,8.65,0.28,2.58,33.51,15.73,30.35,21.3,34.46
14.12,18.69,17.29,0.31,3.08,38.06,18.12,48.65,15.95,38.72
13.96,16.34,13.7,0.28,1.89,31.48,22.13,,30.96,41.05
14.77,32.05,18.73,0.33,3.65,32.26,17.94,39.35,23.95,37.71
10.56,26.41,23.81,0.42,1.77,32.42,16.66,43.07,18.9,53.1
10.29,28.23,11.72,,3.61,34.02,13.05,54.63,14.72,33.43
10.78,28.29,13.49,0.35,3.67,42.76,11.18,42.28,27.29,37.61
14.62,31.22,19.51,0.44,2.19,45.59,14.3,58.37,11.78,50.85
11.18,20.0,19.01,0.36,3.09,36.02,22.26,55.44,28.41,42.92
11.51,30.87,20.07,0.26,5.16,30.97,20.21,24.94,21.68,51.79
15.93,16.8,16.17,0.46,2.67,34.78,14.21,45.5,20.72,46.37
12.51,31.97,12.68,0.42,4.08,30.12,21.07,43.89,19.18,48.35
14.12,26.43,16.95,0.36,2.4,40.87,15.52,55.51,16.12,50.71
7.91,25.37,8.44,0.51,2.44,28.65,17.9,49.5,22.06,39.56
,27.6,,0.56,0.1,28.54,21.86,38.11,24.73,33.93
5.86,25.63,19.21,0.34,1.25,25.53,11.57,47.89,18.22,50.01
11.38,22.1,10.01,0.43,3.31,36.07,,52.07,19.53,33.92
11.64,21.69,15.83,0.2,3.34,31.29,17.61,43.63,20.15,36.72
11.31,22.01,19.71,0.3,3.05,30.81,11.35,51.0,23.67,47.63
11.06,20.22,12.82,0.47,5.58,39.77,19.91,35.32,21.59,50.12
12.7,19.45,14.99,0.45,1.88,46.96,17.37,45.31,21.59,47.3
13.98,25.38,17.16,0.38,2.5,42.26,18.13,51.56,23.26,42.25
14.87,,9.63,0.21,2.68,30.61,19.6,39.96,21.58,42.18
11.96,25.99,18.03,0.31,1.94,29.43,9.79,26.55,22.95,47.83
10.36,26.94,14.65,0.41,2.13,27.6,18.07,41.68,21.82,40.54
16.31,27.3,15.09,0.36,2.54,42.99,16.54,39.57,7.65,57.59
20.75,35.59,12.62,0.45,2.27,44.93,23.32,43.91,19.82,40.61
,23.92,18.28,0.4,4.76,32.9,15.77,37.23,19.86,38.97
13.49,16.02,13.02,0.52,2.57,34.47,26.85,41.82,21.58,51.28
15.73,21.67,9.02,0.31,2.72,42.17,24.19,39.81,24.25,39.36
12.23,21.69,19.05,0.32,2.89,,18.2,46.35,16.47,25.42
13.43,26.77,18.67,0.46,2.8,29.7,20.21,32.39,17.28,36.19
12.46,17.11,22.9,0.42,2.96,35.81,20.07,38.21,19.11,26.1
14.77,25.02,17.64,0.44,1.45,25.16,19.59,,21.26,37.15
11.16,18.21,16.54,0.32,2.88,47.11,21.5,45.42,21.93,40.74
11.35,20.93,14.04,0.41,4.35,37.11,16.25,56.74,18.14,40.61
18.46,22.36,16.78,0.49,3.7,34.74,17.5,29.17,24.09,
12.08,24.45,11.27,0.46,3.67,33.72,20.04,53.78,25.32,42.76
10.11,15.3,14.26,0.49,3.31,36.28,23.41,55.34,24.98,39.43
9.0,17.1,14.96,0.36,1.97,35.36,15.44,32.26,22.88,30.55
6.85,21.01,21.62,0.22,4.62,36.6,17.88,21.65,28.61,45.82
10.23,23.25,24.14,0.14,1.8,41.3,18.97,46.29,9.68,28.05
12.21,20.72,19.24,0.45,2.84,30.44,16.73,46.19,15.61,35.5
10.66,17.55,13.54,0.32,2.87,30.42,23.86,37.27,23.12,34.72
14.06,22.65,15.87,0.38,4.03,35.64,27.53,65.58,27.19,41.3
16.84,30.36,12.64,,2.46,37.1,17.48,50.45,22.56,36.48
9.87,29.25,19.9,0.35,2.72,38.53,12.99,45.33,22.43,40.72
9.8,19.51,16.93,0.51,2.91,23.16,16.36,,20.05,33.29
17.64,28.35,11.94,0.44,3.09,43.54,20.8,46.7,20.44,42.91
14.08,26.2,15.48,0.53,3.59,41.8,17.96,52.26,16.47,40.32
11.22,32.22,13.87,0.49,2.86,38.76,10.44,48.87,19.77,52.11
9.98,30.16,12.38,0.33,2.93,38.95,22.36,60.64,18.19,43.03
10.87,21.26,13.4,0.4,2.86,36.88,16.19,24.68,26.53,52.39
12.14,28.75,15.99,0.49,4.78,39.43,21.62,47.61,21.38,51.49
14.28,17.82,8.41,0.38,3.1,34.19,16.61,49.26,30.37,42.03
16.18,25.97,15.4,0.33,2.92,38.1,15.82,41.64,22.22,42.72
7.7,25.57,17.0,0.43,1.45,37.13,19.26,39.52,18.72,33.55
16.94,24.95,19.19,0.4,3.62,36.36,17.42,49.02,24.21,51.14
18.44,24.82,20.58,0.26,2.05,33.32,17.09,43.9,17.6,37.32
8.64,28.48,13.55,0.32,3.69,30.73,24.95,50.42,23.5,54.61
15.57,22.13,14.02,0.56,3.35,39.07,22.42,50.09,23.68,39.33
10.52,19.17,14.77,0.3,4.6,39.56,19.54,44.95,21.93,46.53
17.18,25.16,10.34,0.32,2.17,37.25,22.59,32.03,20.86,26.14
15.49,23.96,15.07,0.43,2.39,36.4,14.84,29.88,25.41,35.9
11.03,,11.63,0.35,3.41,40.8,14.96,39.14,25.0,40.38
12.88,23.41,15.99,0.46,2.25,33.48,15.83,35.83,18.11,37.69
9.45,31.04,16.68,0.52,2.24,28.8,13.84,31.2,23.1,50.24
14.92,33.29,9.77,0.36,3.32,31.58,22.06,49.53,22.01,62.0
12.34,17.67,25.56,0.3,4.47,35.73,14.16,47.76,22.16,24.12
6.3,26.31,14.36,0.4,2.74,35.97,21.08,46.46,16.02,33.54
12.17,27.71,13.9,0.37,2.16,27.69,13.47,28.82,15.54,40.91
10.74,22.0,18.3,0.43,2.28,27.21,21.02,53.32,22.75,43.03
18.58,30.58,10.49,0.46,3.43,36.04,23.97,49.21,18.55,41.8
15.26,28.7,13.81,0.58,2.91,33.85,19.4,56.01,24.18,47.55
5.27,28.14,12.93,0.22,1.38,29.89,14.71,36.32,22.2,
11.0,19.27,13.32,0.42,3.47,40.42,,32.92,30.7,39.38
12.54,19.68,17.61,0.44,3.67,34.17,14.93,41.53,20.86,54.39
14.21,25.11,18.04,0.59,3.13,32.32,14.97,53.66,23.11,36.59
10.02,28.68,17.91,0.44,1.96,44.47,17.79,46.22,27.69,42.82
13.14,23.79,17.54,0.5,0.85,34.78,16.75,33.66,20.84,48.84
7.51,29.32,12.4,0.25,1.93,37.3,12.79,65.95,24.16,44.01
8.35,23.67,9.35,0.45,3.47,37.7,23.83,32.99,23.59,48.06
13.93,22.98,18.13,0.49,2.55,29.22,14.17,53.84,20.74,41.58
13.95,22.04,15.46,0.24,0.66,,18.68,47.76,24.99,38.38
15.03,23.11,11.46,0.42,1.19,32.23,19.78,46.26,27.38,
15.65,27.38,13.87,0.28,5.03,43.32,15.68,56.54,20.13,46.84
,24.91,10.18,0.41,2.8,30.49,16.29,38.78,15.66,48.25
9.37,18.96,8.94,0.38,1.7,43.65,17.52,54.37,21.26,43.32
18.25,23.64,17.95,0.43,2.99,23.72,16.47,48.63,18.4,39.2
11.87,27.37,15.95,0.35,2.44,29.47,20.19,51.01,14.38,35.62
12.35,32.43,13.67,0.43,2.89,38.46,19.08,56.52,24.76,42.83
15.14,20.43,15.09,0.36,2.98,41.47,13.82,44.55,22.23,41.45
14.3,24.18,19.0,0.62,2.45,34.78,14.21,37.66,20.17,41.32
10.89,32.21,4.55,0.33,2.11,37.19,15.95,49.27,24.32,43.67
6.86,21.7,10.9,,2.72,41.45,18.54,32.87,17.52,67.95
14.2,22.11,17.24,0.36,3.2,35.31,21.68,,25.03,43.26
12.83,20.37,12.12,0.41,3.73,30.41,10.98,53.31,24.07,43.0
6.92,25.53,13.53,0.37,,37.64,14.08,44.66,22.49,39.75
15.91,22.74,16.22,0.38,3.39,31.84,20.68,45.39,21.73,29.36
12.28,22.02,19.6,0.33,3.98,33.58,18.51,44.62,20.16,42.23
8.71,,21.99,0.44,5.28,36.71,17.62,48.2,27.99,43.85
13.86,14.31,11.11,0.64,3.5,30.21,23.42,33.44,20.69,22.44
14.52,24.77,22.73,0.26,4.34,29.4,15.25,32.35,20.26,61.98
16.0,34.74,11.44,0.38,2.11,31.93,16.39,42.48,30.32,46.63
9.24,34.74,15.81,0.43,4.68,40.59,18.85,40.51,19.51,30.07
11.02,16.67,15.07,0.46,4.04,,17.62,39.76,15.12,46.89
8.05,31.75,13.39,0.39,2.1,26.37,,49.15,30.65,40.88
6.77,31.89,16.45,0.59,4.11,29.89,13.49,50.76,21.22,50.96
14.68,27.74,11.23,0.31,4.1,31.24,20.18,49.83,27.13,54.27
12.26,31.44,14.42,0.45,2.64,35.58,20.46,36.93,26.21,62.27
16.82,27.11,9.62,0.22,4.12,32.9,23.71,44.89,16.96,48.24
10.64,25.06,22.08,0.51,3.94,40.0,8.52,62.67,18.07,39.0
10.06,24.69,6.07,,3.15,39.66,20.47,37.82,21.16,41.59
8.46,21.39,12.1,,1.75,34.66,17.91,43.02,13.51,24.95
,18.27,18.62,0.44,4.83,35.88,24.32,50.51,20.44,43.16
13.25,25.98,19.15,0.41,0.99,36.01,19.09,34.43,17.96,42.05
12.06,30.03,13.21,0.28,4.37,31.72,11.25,53.3,21.72,47.18
13.2,22.77,19.03,0.33,2.52,37.29,18.37,40.83,21.12,38.77
15.43,22.42,20.53,0.51,3.84,43.32,16.53,49.11,13.18,58.3
10.57,22.89,9.11,0.44,3.79,30.88,20.77,49.4,21.3,50.06
11.75,20.16,15.18,0.48,4.34,,17.5,50.81,26.08,28.55
7.32,32.26,18.31,0.42,0.91,35.63,11.93,60.12,18.93,44.49
10.55,30.1,15.39,0.18,2.06,41.46,20.22,32.2,19.95,45.19
10.58,20.66,9.08,0.51,2.06,33.01,24.14,28.52,20.95,39.17
10.11,27.25,13.63,0.19,3.42,37.72,19.81,47.99,24.76,51.5
14.51,18.32,19.31,0.45,2.76,40.04,15.47,36.94,23.07,36.83
11.47,27.08,20.65,0.51,1.8,41.21,17.36,68.95,16.92,50.13
11.08,24.74,7.33,0.3,3.34,29.37,17.28,42.98,17.43,49.2
14.92,17.8,16.41,0.22,2.48,30.31,18.39,59.7,27.61,37.17
8.68,29.92,16.3,0.4,2.95,42.05,17.14,46.54,19.03,43.11
12.62,23.84,21.55,,2.88,44.75,14.8,39.77,22.58,43.94
14.4,23.51,12.55,0.27,1.6,29.78,17.68,43.43,19.69,59.25
7.15,25.24,14.35,0.35,3.59,43.18,26.41,54.98,28.57,40.87
16.19,25.29,16.21,0.28,1.72,35.9,15.88,52.77,26.01,38.72
15.59,26.55,20.85,0.4,,30.05,23.83,53.3,22.97,43.95
13.82,25.39,14.53,0.38,2.68,39.31,18.81,44.85,24.11,46.33
14.06,27.27,12.95,,,32.99,17.27,37.7,26.34,47.56
16.0,32.7,14.51,0.42,3.92,28.14,21.68,45.55,14.07,
10.67,31.98,18.19,0.48,2.55,31.29,12.93,50.39,12.39,38.48
12.41,17.47,20.35,0.43,4.07,34.99,21.44,59.57,24.53,32.74
11.56,25.12,12.19,0.49,3.93,31.4,12.35,49.15,19.63,48.12
11.14,21.92,14.75,0.41,3.75,27.3,21.83,37.83,17.11,37.14
10.8,17.45,15.1,0.41,1.58,33.59,15.44,54.21,24.59,37.6
12.11,25.3,16.67,0.48,2.15,37.19,18.96,42.52,20.03,34.99
13.72,27.13,3.81,0.45,3.68,43.17,9.34,60.85,26.13,50.1
13.53,34.56,12.67,0.37,4.89,39.97,18.71,55.32,21.42,52.18
13.26,23.09,13.83,0.38,5.13,37.79,15.26,43.27,,43.91
12.62,28.36,13.35,0.46,4.46,39.61,13.3,42.82,21.6,48.91
11.5,23.52,10.67,0.37,3.27,28.77,14.6,45.55,17.34,43.6
12.34,29.32,12.93,0.47,4.66,,14.37,33.07,19.28,40.91
14.33,24.36,17.94,0.17,,31.8,20.36,50.01,20.0,44.55
7.56,27.25,21.92,0.6,3.94,30.29,17.03,46.61,24.04,46.94
12.5,28.64,15.04,0.31,3.58,31.53,10.54,44.05,26.73,42.45
11.49,28.83,14.15,0.39,2.23,39.05,,56.35,20.75,32.6
14.39,20.73,8.21,0.26,3.15,35.09,20.21,45.78,24.9,39.21
12.36,19.43,13.91,0.21,2.71,42.24,14.64,,22.76,50.5
9.79,27.48,8.51,0.31,3.11,40.2,14.22,46.48,21.28,49.72
13.68,18.14,11.4,0.39,4.68,33.09,15.97,36.52,21.45,43.59
,,7.84,0.48,3.54,38.48,20.04,44.69,25.06,43.64
10.51,15.1,20.19,0.41,4.47,36.83,15.2,49.42,22.04,49.62
12.62,23.5,14.51,0.24,1.28,33.88,18.28,39.83,34.28,44.52
10.73,30.62,11.67,0.5,2.77,37.41,20.4,41.2,20.6,44.66
10.53,26.04,20.54,0.49,,40.86,23.23,15.62,19.81,31.17
,22.02,20.6,0.38,3.32,33.72,16.37,37.9,25.4,37.67
12.54,18.15,17.28,0.56,3.22,31.86,18.69,47.8,27.54,41.35
8.57,30.59,16.43,0.15,2.93,37.28,16.46,49.34,21.52,27.53
15.82,13.01,16.06,0.45,,46.77,21.66,38.16,20.44,38.27
9.89,31.71,8.8,0.61,3.69,30.17,18.44,49.72,27.78,51.05
10.07,29.5,10.0,0.35,3.51,27.68,16.43,53.11,20.38,30.5
13.7,27.12,10.81,0.49,3.79,34.24,19.56,34.94,21.24,41.54
12.8,18.46,14.25,0.43,3.89,33.8,17.78,23.52,24.86,34.48
7.97,26.91,12.67,0.42,2.91,40.39,20.39,30.1,17.91,51.29
13.17,23.12,6.4,0.36,3.37,30.85,17.53,45.62,29.13,36.67
11.82,22.23,11.01,0.5,3.1,28.39,26.31,48.28,21.83,46.24
,18.35,15.81,0.3,4.21,30.47,18.9,47.0,17.6,60.18
12.29,28.31,,0.44,1.98,32.99,17.89,62.45,22.56,31.79
17.26,25.01,24.9,0.29,1.85,42.41,18.16,46.12,18.52,37.61
9.84,16.95,16.79,0.54,3.54,33.62,17.24,31.21,23.17,46.51
,,22.58,0.26,3.93,29.9,14.04,48.89,,46.23
11.73,27.03,7.98,0.38,2.17,31.43,15.65,38.76,25.4,36.51
13.69,24.2,14.26,0.46,3.32,34.16,19.94,52.61,19.62,35.03
13.53,26.08,14.6,0.43,2.17,30.85,19.19,,20.83,43.63
11.93,31.71,16.39,0.54,1.87,36.29,13.61,49.68,18.33,41.25
8.58,26.8,16.07,0.37,1.73,36.81,14.69,60.82,19.69,46.53
14.18,18.83,15.05,0.35,2.45,42.03,22.7,48.37,19.23,49.91
17.83,17.93,12.58,0.36,1.15,28.23,21.27,47.6,19.89,48.74
13.63,21.71,15.14,0.45,4.25,38.22,25.9,53.47,17.92,35.9
10.4,22.75,12.42,0.54,5.4,31.11,14.63,41.96,15.61,38.34
16.35,22.06,15.77,0.54,3.07,35.67,16.73,38.0,24.18,46.76
16.2,29.06,12.86,0.39,1.39,35.36,14.14,46.87,31.01,39.99
12.15,26.81,9.36,0.33,1.06,39.86,13.88,28.04,20.71,54.4
16.66,28.66,18.14,0.35,2.6,30.85,20.85,48.4,24.26,52.76
13.39,18.63,11.98,0.38,2.97,25.85,21.83,50.66,21.78,48.36
11.01,20.41,15.52,0.39,3.49,37.17,11.89,60.7,23.0,44.92
12.85,21.36,13.98,0.49,5.27,26.95,17.26,46.36,22.16,45.46
12.36,15.65,13.94,0.5,2.95,42.7,14.51,50.16,23.18,41.4
7.41,33.13,14.51,0.28,3.43,24.52,10.16,40.42,,45.13
13.87,29.98,16.6,0.43,,38.8,15.01,59.16,18.7,49.52
13.17,29.44,9.35,0.35,0.6,31.44,19.63,60.27,23.9,38.05
12.51,21.29,19.82,0.3,4.46,38.5,7.83,31.1,21.92,27.2
9.4,27.79,20.3,0.26,3.26,31.71,,60.42,20.18,
14.7,17.89,14.64,0.34,2.73,27.4,18.99,33.34,20.03,44.44
11.48,12.52,14.71,0.44,5.49,38.39,20.44,61.64,17.37,43.35
12.43,,13.63,0.6,4.73,37.53,16.12,41.86,23.46,49.51
12.56,16.16,11.15,0.55,4.05,35.85,13.39,42.51,21.45,37.83
5.23,20.98,7.67,0.54,2.39,30.36,12.34,37.62,21.55,46.89
14.97,25.92,15.03,0.21,2.54,37.04,16.94,42.25,14.16,39.2
8.44,20.23,14.35,0.35,3.34,36.38,17.42,42.91,21.12,51.18
13.52,18.22,6.62,0.44,4.61,29.15,15.8,31.59,22.27,38.77
12.75,25.99,12.95,0.38,2.37,36.64,16.47,32.65,23.18,42.88
12.68,34.47,21.78,0.37,2.54,28.74,21.53,47.79,15.37,
12.03,29.91,,0.49,1.73,34.48,17.58,48.44,20.6,50.74
15.57,41.4,16.12,0.4,1.78,33.56,18.61,62.56,24.87,45.84
7.09,29.86,10.32,0.55,3.5,36.93,12.52,47.02,29.74,49.0
16.61,18.23,18.62,0.27,3.05,38.37,16.53,40.28,17.4,32.82
10.9,15.65,11.04,0.31,3.45,34.41,21.04,52.74,15.98,28.87
14.35,27.22,16.61,0.29,3.22,32.95,19.59,39.32,32.39,45.25
10.1,27.79,10.67,0.4,3.89,37.65,13.17,31.84,22.49,32.55
12.25,16.5,19.83,0.39,2.05,36.04,19.52,48.31,20.38,43.96
12.34,24.02,9.59,0.45,3.82,38.94,24.14,24.13,17.81,28.52
10.61,28.06,18.42,0.36,2.99,35.33,15.12,56.97,17.48,26.22
11.74,14.42,12.05,0.15,4.74,31.44,15.78,40.83,23.07,16.98
13.43,21.39,22.81,0.4,3.31,33.9,20.41,53.53,20.39,52.41
9.65,15.78,20.1,0.37,2.88,38.96,20.49,56.11,28.33,32.82
14.84,24.78,13.36,0.15,2.94,36.59,16.63,53.52,26.19,50.78
12.06,26.84,12.13,0.45,3.39,35.93,13.62,43.41,22.05,49.35
15.36,30.75,12.29,0.52,2.14,28.08,20.95,41.34,17.35,50.73
11.35,31.1,15.06,0.2,2.78,41.04,20.23,40.16,20.51,52.44
10.54,19.83,11.65,0.32,3.23,36.74,18.91,37.31,21.22,50.59
12.91,21.48,12.78,0.41,4.11,39.34,27.83,43.45,21.96,35.46
12.74,19.8,13.47,0.25,2.92,38.61,18.35,51.95,21.76,58.26
15.68,33.03,10.94,0.37,2.56,35.44,22.87,54.09,27.68,34.34
14.39,19.39,17.44,0.61,2.38,33.32,16.4,54.36,26.64,46.84
13.4,23.25,15.5,0.44,1.22,45.61,19.83,34.41,28.08,31.77
4.23,26.45,11.87,0.44,3.08,39.05,23.47,57.67,24.5,43.03
11.53,28.88,19.12,0.34,4.17,39.82,,48.46,20.39,46.97
14.6,17.95,14.34,0.58,3.5,40.36,,45.69,26.88,60.22
15.11,23.15,14.57,0.37,-0.5,40.55,12.67,44.97,16.29,27.24
10.88,31.99,18.22,0.44,3.43,27.22,16.07,51.71,20.44,32.73
13.12,26.91,22.65,0.45,3.24,32.91,,33.19,24.46,44.32
14.84,29.1,16.63,0.45,2.42,43.48,,51.03,16.37,37.27
11.82,23.04,15.45,0.45,2.67,31.14,17.48,44.77,23.87,29.65
10.8,24.17,14.38,0.52,4.76,28.58,20.4,45.72,23.31,
14.34,22.41,12.69,0.33,4.73,34.52,23.01,27.42,15.56,42.65
11.85,22.58,9.94,0.4,2.72,35.97,20.83,50.53,16.37,42.34
8.22,29.48,9.07,0.32,2.77,38.51,14.11,45.73,26.76,37.67
10.42,27.17,19.77,0.49,4.88,,16.38,52.8,17.49,37.62
9.99,32.1,11.76,0.48,3.64,42.43,21.34,41.47,15.32,55.66
8.05,26.73,14.47,0.26,1.44,36.64,20.3,67.18,23.38,24.2
13.73,23.57,9.79,0.23,1.43,39.07,19.5,54.75,20.44,51.11
9.4,18.37,13.79,0.31,2.25,35.35,16.79,52.8,25.38,53.47
14.0,17.7,19.42,0.34,3.31,40.27,11.75,56.26,25.0,41.48
11.9,23.41,12.12,0.3,3.21,36.67,6.84,62.06,15.32,58.33
12.12,19.11,11.79,0.47,4.25,32.75,17.41,36.73,23.04,48.44
13.53,19.8,16.06,0.36,3.57,32.42,21.11,37.46,23.61,42.71
10.72,31.71,16.33,0.4,2.62,31.17,16.23,45.19,17.6,35.29
9.6,23.83,17.15,0.48,3.23,44.61,20.25,42.48,24.2,32.33
14.52,20.68,15.01,0.33,5.39,30.57,23.75,41.37,23.99,58.85
16.09,32.35,17.72,0.2,1.37,25.57,13.56,48.22,20.0,38.64
12.62,22.72,20.71,0.53,3.25,38.31,19.87,57.74,26.21,40.98
8.34,25.64,11.69,0.46,2.39,33.07,12.44,36.08,21.69,47.64
13.16,26.03,15.43,0.44,4.93,29.18,17.98,43.83,23.4,48.02
13.55,23.11,16.46,0.33,2.48,31.82,17.41,43.05,24.68,41.75
10.76,27.02,13.07,0.47,3.63,26.16,17.68,38.47,12.35,61.62
10.86,20.44,13.92,0.5,3.0,29.99,16.34,45.84,24.05,44.66
13.35,27.79,13.45,0.43,2.56,32.9,17.96,48.95,23.63,28.73
12.15,19.52,17.69,0.39,3.25,35.67,20.28,33.2,18.38,35.43
12.08,21.47,13.89,0.36,3.61,30.15,17.87,51.11,21.98,29.15
10.57,22.27,10.35,0.46,2.42,33.99,21.33,,24.49,29.25
14.24,28.31,20.53,0.44,0.41,30.74,17.27,39.35,22.02,31.13
10.32,25.44,24.36,0.35,3.22,40.54,12.29,38.36,21.06,41.65
15.43,22.51,13.5,0.33,3.04,38.68,20.96,54.52,26.71,45.75
12.53,28.36,,0.42,2.7,38.27,14.53,48.85,25.53,37.98
14.05,30.09,16.29,0.34,2.71,27.74,17.0,20.97,30.19,22.24
9.44,19.39,14.48,0.58,1.51,41.99,21.05,60.25,19.13,39.81
15.22,20.5,12.05,0.36,2.72,31.35,13.09,31.31,22.72,26.31
,23.79,11.09,0.48,0.87,37.82,13.73,47.29,20.21,39.79
10.47,18.72,17.6,0.32,2.96,30.41,11.19,46.99,14.81,39.63
12.65,29.31,11.4,0.4,2.17,36.14,24.33,43.31,18.26,31.87
14.55,,21.6,0.32,3.12,32.86,24.93,31.93,29.51,44.66
9.5,,15.92,0.43,3.91,30.72,17.55,44.81,21.12,56.28
10.66,21.01,14.38,0.37,2.48,37.11,11.92,40.81,21.63,31.96
12.36,17.75,14.26,0.53,3.3,36.39,15.39,45.89,21.47,38.5
16.33,20.07,15.5,0.51,3.17,33.84,17.04,46.68,22.24,29.43
14.34,11.76,13.19,0.3,,25.48,24.65,34.21,22.5,38.36
7.96,22.88,13.16,0.39,4.07,34.02,14.2,35.85,19.44,50.43
11.84,25.37,17.44,0.49,2.93,,21.77,48.26,21.49,39.95
8.36,23.59,13.76,0.55,3.01,40.38,21.27,44.55,19.76,40.84
16.02,29.75,17.09,0.42,1.84,32.23,19.46,32.4,24.71,55.44
13.6,29.97,17.58,0.29,4.66,,14.1,42.54,20.29,36.22
13.51,26.19,18.47,0.26,2.64,34.49,19.72,38.49,18.56,25.96
12.22,26.62,6.94,0.38,2.62,33.73,16.63,38.25,10.99,45.71
14.31,32.22,,0.3,2.18,37.74,26.09,47.08,19.32,31.02
12.51,19.73,13.87,0.51,2.68,39.85,20.99,55.54,31.07,19.1
